ID	damagedvsundamaged_logFC	damagedvsundamaged_padjFilter
TRAM1L1	-0.00452443702109054	0.969260573412411
SIT1	-0.0278257461103903	NA
GNA14	-0.0351593827394374	NA
SLC35G1	0.0202421413856143	NA
TP53I3	-0.0897813141113359	0.70429548321626
CCDC15	0.00624610549881173	0.968475268370249
MAP3K7CL	-0.0123579362583881	NA
TTC38	-0.215885311329101	0.0778877947244623
POLK	0.0367979892388463	0.781503589343835
PAK5	-0.0614156085566753	NA
CARD18	0.0199338902855998	NA
CCR5	-0.594527601640553	0.129871898426028
GIT2	-0.227212252965849	0.0726627611531285
DAXX	-0.0827608458024393	0.631569921933737
ZNF85	-0.134427133583925	0.310413374165966
TMEM61	0.496702065669286	0.0468641532059018
TTC7A	0.261834821715412	0.117751559822509
TCTN2	-0.00613081957942923	0.973041099837448
LDB2	-0.191614731164141	NA
CFD	-1.58910739343093	0.177946081623826
KLK2	0.0711845919267813	NA
ITPK1	0.0382929903980111	NA
ALKBH5	-0.044200972502241	0.845856372004662
OR5L2	0.0406076180712296	NA
SULT2B1	-0.0438585756607378	NA
LOC93622	-0.0292364603722746	0.816908839744575
MYH11	-0.161642377592809	0.864910622015078
LCK	-0.137655603435433	NA
SLFN12	-0.0301679723457733	NA
STMN3	-0.327605180184347	0.0348490174936222
MRPL42	-0.247242890592966	0.254266879645444
SOAT1	-0.151142622198271	0.439113844044596
PLEKHA6	-0.187636275738779	0.344026652478429
LGALS16	-0.082916444996196	NA
SETMAR	-0.22602826096345	0.396590390450545
GPR108	-0.198271720063837	0.199651743519518
LHFPL3-AS1	-0.0639265591641304	NA
GHR	-0.673741546250452	0.0394853969632681
TMEM178A	-0.015568589152147	NA
LINC00574	0.404212458857693	0.0498237932491672
HCK	-0.616080018443527	NA
RGS7	-0.0663195323788397	NA
CD52	-0.426882091399089	0.208572340385204
ARX	0.0498576399299749	NA
ARRDC1	0.0357177522988979	0.754432728974529
PCDH15	0.0223966877255391	NA
NXF1	-0.230330933658534	0.128626959988661
ARHGEF38	0.020984399542143	NA
LYZL4	-0.0176483195398625	NA
APOB	0.0240339884513474	NA
TAS2R13	-0.0610113234648187	NA
DHRS7C	-0.0127800794098458	NA
HSD17B10	0.0782757560785161	0.653736563355778
GRID2	0.0999197612266462	NA
CDC40	-0.0896054232260201	0.386217058599366
MAT2A	-0.421154035900096	0.0255898931385228
CDHR5	0.0637247840823221	NA
RPAP3	0.0280608441101416	0.673141144285792
MARCHF10	-0.000864487337128959	NA
ECI1	0.00527590865102819	0.981343682606376
HSPA1A	-0.177706138809977	0.362698486854425
STAT1	0.115040932712171	0.485145499746025
RPL3L	0.102683719599797	NA
GRHL2	0.0148936170452898	NA
SCG5	0.16456822041491	0.651432855385753
EFNA1	0.107138620606599	0.389920160005774
RHOXF2	0.00674116571546857	NA
TLX2	0.107028974731746	NA
TLR1	-0.317018312090825	0.131396248212558
RPL23A	0.104500696946646	0.750335740211541
PPP3CC	0.143271403658062	0.21301816021908
JAG2	-0.0757989806069177	NA
CCT3	-0.044288215180079	0.789124005727592
SLITRK3	-0.0363319514458753	NA
LIMA1	-0.730753347799456	0.0635570747423305
C1orf94	-0.0128145468972668	NA
VWA3A	-0.0525987896483889	NA
KRTAP4-6	-0.0734914759197563	NA
MYB	-0.0559650931567932	NA
CENPQ	-0.392332731756249	0.0877923666349508
CHMP6	0.102711965553872	0.619269632197704
AHSG	0.0610555525311238	NA
ZNF671	-0.271807035558394	NA
ISOC1	-0.106600210912164	0.298057966984619
LSP1	-0.106312111184258	0.835425313788213
RIOX2	0.0204558183032453	0.918133107403301
SESN2	0.0632591864519566	0.528731670308382
FLCN	-0.0692760648642777	0.336043561295866
ELK4	-0.0599876169572389	NA
RNF10	0.163904028819485	0.529002800305916
WRN	-0.175366043874289	0.143282370856123
DNAJC19	-0.173975218923917	0.416266875550872
FAM98A	0.195385418200712	0.360060669171021
RPL39	0.166489504266748	0.555897958303588
VTA1	-0.0624888191639356	0.695628677899342
EIF3E	-0.190278245363716	0.551799861054717
RRP12	0.180520786089607	0.168531024642875
RPS29	0.235175407879093	0.491778026797321
GMPS	0.0807253988924869	0.224418251024884
USO1	-0.153599428681766	0.626001725019174
ZMYM1	0.098727435440643	0.21372254209911
CTCF	-0.127970787142576	0.386686224462775
C5AR1	-0.0902137728799854	NA
YWHAEP1	0.0962435367362876	0.31989237331995
TUFM	-0.376524726712097	0.539238701890286
KPNA2	-0.162895502206512	0.338511753465298
TFRC	0.137457302742114	0.669009804385218
CHST5	0.152808004199363	0.202613033470998
TMED5	-0.0349825755843832	0.868743466297412
KRT17P5	0.0485839953590607	NA
ABHD6	0.13388718291728	0.245624018505879
SMARCA1	0.0140851499324548	0.937338886217951
ENTPD3	-0.151454564242242	NA
MBD3L2	-0.0378148027763826	NA
RIC8B	-0.162664649453828	0.109707966744932
GTDC1	-0.355275379996706	0.101476802140529
PLA2G3	-0.0476214774358815	NA
KCNJ11	-0.0423566244266255	NA
VSX1	0.0965365410643278	0.434707785592338
USP43	0.104291717229044	NA
CAMSAP1	0.00238667645194801	NA
CCL20	0.430114751269823	NA
RALGPS2	0.0160182582742254	NA
ABCB1	-0.0404103988489014	NA
RPRD1A	0.128916999311268	0.339110733528533
USE1	0.20030373513199	0.291652953869812
TNIP2	-0.15015443147424	0.485456694461183
SLC7A5	0.912262453263402	0.0867164183017201
UBE2L3	-0.0926270772624721	0.679659787959811
CEBPZ	-0.104484436747357	0.434795352169329
OPN1MW	0.0048821130808282	NA
CEP192	-0.0748568807390035	0.496183188577551
PTGIS	0.0130768830596957	0.964939236384177
SLC22A8	-0.0384201406782072	NA
ZNRF4	0.0171412069583905	NA
RFC3	-0.0380088392776505	0.782015379818495
C8orf33	-0.231663615595317	0.227804545821102
MS4A14	-0.172903978815551	NA
NKX2-3	-0.0480134071173659	0.885642273845892
FOLH1	0.0148010561608004	NA
TRH	0.0950885704662107	NA
GP2	-0.0124930072615996	NA
PGAP6	0.0294630068642332	0.832637863005972
EQTN	-0.0414383231398395	NA
NEK2	-0.00620544513804621	NA
THEM4	0.0696739031982472	0.306555198722714
C1QTNF7	-0.159902058553359	0.543443754177132
CXCR1	-0.085325046219601	NA
MAP4K4	-0.347784747981409	0.105054574871518
MSH6	-0.0706717602411912	0.477438102392956
CRP	-0.0381460694984858	NA
HBQ1	0.113751039244892	0.344026652478429
SSR4	0.158398475797624	0.433308869088373
LINC02145	-0.0755321347116646	NA
LOC100133331	-0.0804370324186074	0.760010407468467
PGM1	0.390039945509125	0.124717306623022
SYT14	0.0208455877108478	NA
PCGF5	0.0557068199106607	0.746557285846727
ST13	-0.111194564233776	0.427931165203881
RAB32	-0.104073089664501	0.427841414140454
ZNF621	0.0345471398281777	NA
VPS26C	-0.125321156564193	0.0963758263575592
SLC39A8	0.344569769247199	0.11667795852037
HMGCL	0.0377570883058019	0.764778225555087
PPARA	0.0346369374757051	0.638919382440678
ATL2	-0.0539168634698679	0.535918703610371
SLITRK4	-1.05186660888696	0.0386949059373552
STXBP5	-0.169628612494218	0.18802210176496
ASCL1	-0.104813498531041	NA
F5	0.307278233944393	0.245642347569544
LY6G5C	0.0465232077446663	NA
AUNIP	0.0756208915324833	NA
ARL5A	0.0324238014198105	0.808125812421292
MYF5	-0.0380450222366907	NA
LOX	0.914078959151818	0.0300326339044231
ZDHHC17	-0.170655005977695	0.203205493653194
PCYT1B	0.105237700718279	NA
C14orf93	0.161719771741264	0.234739152001574
ELMOD2	0.0848741966965195	0.230540739574157
EXOG	-0.0357935167741164	NA
ALDH16A1	-0.0293276995807441	0.872094205844884
FAM102B	-0.274222550137949	0.0844151235490412
PLA2G4A	0.0873548983218301	0.759729073802431
WHAMM	0.288735848046543	0.414355364488533
CDK1	-0.0934726412165388	NA
LTC4S	-0.334366718637822	0.228471950456866
CFAP46	-0.00581844368504041	NA
OLFML2A	-0.628935856380495	0.337978490135406
HUNK	-0.0308799882625354	NA
PSMG3	0.0326325898890314	0.810036838563272
ULK2	-0.0338478996761404	0.702248175288954
GSTM1	0.0687503910647396	0.496093281542976
APC	-0.0568289517163652	NA
IGF1	-1.09302251087304	0.105054574871518
GPR61	0.0417249050749882	NA
ECM2	-0.0123422843448076	0.965473982893583
ASPRV1	-0.0781053871916453	0.614508833102241
LENG1	-0.0970018674112606	0.289393849081114
NSD2	-0.0112631524894793	0.903840712464656
NONO	-0.0131903137940307	0.92082014453506
FOXP2	-0.0287668041674211	NA
TBL3	-0.112234200583061	0.272676720307165
ELAC2	-0.0315808840665322	0.794827087558879
IL26	-0.142992910238212	NA
NELFA	0.216320793079225	0.0643359564769258
SLCO1B7	-0.0990311077646801	NA
KLHL11	-0.0289888711544894	NA
DLGAP4	0.221866799344783	0.429555856430386
CA5BP1	0.0820863475140289	NA
ANKFN1	-0.0191998530343092	NA
SPINK13	-0.0155580748704178	NA
NSG2	0.0322524912648106	NA
EFHB	0.0804524178892917	NA
ASL	0.155790503998731	0.312214234188594
CDK18	0.0361073579707215	NA
MRGPRX4	-0.0155808419922062	NA
OR51B5	0.0776115318017351	NA
CCR7	-0.0622259871822093	NA
TFE3	-0.0161514142381726	0.89937362898011
HOXC8	0.124334669382711	NA
ZMAT4	0.302919472055642	0.0498515875127318
NCOR2	0.330651627200122	0.062503624895623
ADGRD1	0.000775829975015168	NA
MFSD4A	-0.0162665944038885	NA
TMEM45B	-0.0189129660868663	NA
SNX29	-0.0883701819346696	0.520256410923676
SYNGR1	0.0138380108178461	0.93874730730938
PPARG	-0.275710228339164	0.275165329616316
CCNB1IP1	-0.110067107620634	0.357675576937363
SLC18B1	-0.308832679461632	0.328802199271291
FBRS	0.0418192986899849	0.789074162278121
CILP	1.85994602349627	0.0245514197108644
LINC00239	-0.0228923652772484	NA
DSCC1	-0.0819760100858365	0.355781459175129
RAD18	-0.0305112798657567	0.632349265392597
DIAPH3	0.0056360695969008	NA
GHRLOS	0.0698726589577919	0.634172657958562
PGM5	-0.008332086011695	NA
LECT2	-0.000605586140572566	NA
SHE	-0.171522896813433	NA
RPL4	-0.0569742875827273	0.880671829032901
EYA3	-0.0333616472055375	0.636866251699824
FRRS1	-0.0455881983060445	NA
TPRX1	0.00169856445611323	NA
FGD2	-0.0370357719682659	NA
SSH1	-0.007601586568985	0.942333225648689
RIC8A	-0.197185068703098	0.34483567120424
MED22	0.0877079107210783	0.68813244079401
THEG	0.170210233247242	NA
PPHLN1	-0.0815702627866536	NA
P2RX5	-0.000346165285617665	NA
LINC00442	-0.0948922763189104	NA
MZT2B	0.333534092264798	0.120922228672824
CCDC71L	-0.0728823227431774	0.68403651220326
ABCC9	-0.100423477326055	NA
DNPEP	-0.1343604906456	0.129513977239219
PAK1IP1	0.296934685311667	0.294634001348881
RPS10	0.0808224579202912	0.405843192577859
TATDN2	0.281069438979755	0.0455294700680481
FBRSL1	-0.173883065525085	0.836972572337362
LRIT1	0.038089775221643	NA
TRPC4AP	-0.174859840563382	0.255047788230973
MEPCE	-0.144151092243276	0.0867164183017201
CCDC6	0.280410492359374	0.123338875846404
OTUD4	-0.0167359662957172	0.868561277286877
TSPAN31	-0.0727764018792247	0.606842585439658
SCAND2P	0.143986733778638	0.287431405200607
ESR2	-0.0115818518071712	NA
CYP3A7	0.00500061905263365	0.974514050847208
MEIS1	-0.13117319752752	0.0544427908548371
CRYAB	0.113685787512714	0.749346519901468
DYNLRB1	0.0224226310148758	0.929277288109854
CACUL1	-0.0720015894052442	0.376703236786207
CACNA1S	0.0551934119604638	NA
L3MBTL4	-0.0968035740556244	NA
LPA	0.00377755836100715	NA
DIP2A	0.0753402926866411	NA
ISCU	-0.515864923900469	0.119729287978988
ADAP2	-0.908902951337567	0.192470559707741
QPCT	-0.0586594921102265	NA
ZBTB24	-0.0384901403897078	0.751417670666338
STARD4	0.21624628723095	0.149069655268292
SLC25A20	-0.00168024953461997	0.991993661551117
MAS1L	0.0174139318200291	NA
ZDHHC21	0.100956508378076	0.470602057695496
BBS12	0.266726573142118	0.200700635036848
LRRC59	0.0892644784755241	0.620571987649214
PLAAT3	-0.86269401299167	0.0498515875127318
KLHL41	-0.116332729795549	NA
IL1R2	-0.129320499615487	NA
FAM156A	0.107926493065985	0.37211875305241
IRX3	-0.52036707678931	0.0618345611667854
NUMA1	-0.258142406035285	0.289643430027846
PIWIL4	0.231711384972844	0.119990245827602
KCNK3	0.0604999176687261	NA
FOS	-0.344022853823428	0.646441987986327
CSNK1G2-AS1	-0.0518048926591629	NA
PTEN	0.151319812725024	0.0761655642086219
METTL21A	0.0401409958936995	0.872094205844884
HTR7P1	-0.0152967179237937	0.902042127356843
F2	0.417572267256459	0.0814847971219194
GPN1	-0.0928165195529606	0.42811122480541
ICAM1	-0.223483804418376	0.0940696407557367
LUZP1	-0.201120133185203	0.122440933940057
FCGR2A	-0.603926641800382	0.0747051203984156
SOX9	-0.0689433499641636	0.743506991694949
SRC	-0.0314206992841308	0.754587603148914
CYP11B2	-0.0426209099291416	NA
HIF1A	0.054485278257862	0.76365038098628
AIM2	-0.000181047906025646	NA
PRMT5	-0.17831343391615	0.451813535268083
OR1D5	0.00188447587335826	NA
ZNF385D	0.22785703974279	0.226774158254668
GABRB1	0.086115581777398	0.659633759646523
SH3PXD2A	-0.219733116949119	0.233794809325256
KIAA0355	-0.181750825409794	0.306202628063434
EPSTI1	-0.183061837902338	NA
SLC27A1	0.172336074820097	0.539238701890286
OXNAD1	0.121482661996414	0.354841993726302
MECOM	-0.101613510631513	NA
LRCOL1	-0.0338343860893546	NA
GJA10	-0.0806188038501549	NA
VAMP7	-0.485289943902183	0.0884406116441765
RPL27A	0.087012536694798	0.384587100473169
THOC2	-0.0895229296377348	0.452404959226012
KCNH8	-0.0608564054597539	NA
GPATCH11	0.294640191481029	0.269326524848319
RINT1	0.0334440859396721	0.764778225555087
C11orf1	0.10576657162563	0.586205556443238
RNASEH2A	0.040405416873621	0.751417670666338
SPATA7	0.00336998385621916	0.970668265373125
CDK14	0.140400362985211	0.244695287008051
ASRGL1	0.413103883147133	0.0704941715162924
COL9A3	0.405362516870489	0.340605173068481
CTSL	-0.19088424629312	0.556660980378556
CCDC166	0.0112510273916853	NA
NUPR2	0.546752932471943	0.0255898931385228
SMTNL2	-0.0537716392821862	NA
ACAD9	-0.111516238915586	0.37175279558573
ATP13A5	-0.0263952796817282	NA
ATM	-0.0837784075287273	0.30483338085622
BYSL	0.0509806249150102	0.638680532552531
FAM221A	0.0647430626147426	0.529002800305916
TYW1	0.0169622719959912	0.850091361826257
LRRC75A	-0.299679772096899	0.0322475883137273
LDHAL6B	-0.056617895697588	NA
CDKN3	0.25218647879581	0.339459099111682
CNTROB	0.049661028635186	0.832232054916901
MUL1	0.0577422881148039	0.640165856102958
ZNF488	0.0397891905484204	NA
TOP1	-0.351950240934239	0.0231962089259297
GAB1	0.0441945118035653	NA
ADGRF4	0.0544937015398297	NA
BAK1	-0.0487083949422201	0.794183908724298
FAM199X	0.142108846738496	0.295266036163833
NMRAL2P	-0.10234439456105	NA
KITLG	-0.101341629379749	0.843557586264845
PDIA4	0.183291515729466	0.281111476054075
HLA-DQA2	-0.590124772370086	0.121531551871692
TBP	-0.0640255381764684	0.438986616659445
C9orf116	0.108023393251174	0.197687064158534
AEN	0.112054220043039	0.178527630886183
PLOD3	-0.0524284063490922	0.849829691445206
MED12	-0.0783986932071532	0.646441987986327
FAM47E	0.252238807278256	0.0539522382164024
DNAH1	-0.212071081876031	0.0896303483638976
NFU1	0.140840677375175	0.256013658747435
CREM	0.133332690278296	0.278569184268852
ERGIC3	-0.365305733129296	0.105180086570764
RET	-0.0110450153335122	NA
RPL36	-0.131116201789177	0.548236776686096
MSANTD4	0.0567884511973856	0.635985889888182
C1GALT1C1	0.0738814257414179	0.741068418354535
TRAIP	-0.095989391461931	0.405044083445447
GOLGA8EP	0.0929634359188332	0.641283324509536
GPC4	-0.570797233852807	0.0778249645868379
BBS9	0.0633071629071815	0.598689766323335
PAFAH2	-0.169882378111192	0.15381016422602
BICRA	0.270773023662472	0.431443768250508
USHBP1	0.044590750864027	NA
LGALS9C	-0.896322023059025	0.126151492856692
HEATR6	-0.104248062765845	0.338591597529516
HM13	0.0846117772560262	0.474842259291367
SMAD4	-0.131377231025697	0.181080371951744
FHL5	-0.0562626504003331	NA
SHC1	-0.150656833580627	0.132692109130812
PPP1R13L	0.287553329880611	0.18197426908839
SUB1	-0.00247951450840039	0.985287657893296
TRIO	0.0911302855226242	0.606842585439658
SLC7A8	-0.622160404849976	0.0266136724645153
SLC17A2	-0.00721904594571873	NA
PMS2P1	0.0291029216127581	0.818912494722224
OSGEPL1	-0.0679314708221252	0.561372296360697
GPATCH2	0.054413016463623	0.397391661299965
HSPB11	0.14366561001012	0.261540234273119
LRRC41	-0.0489892291069292	0.646821374455927
FRMPD4	0.117087511159053	0.311971810129578
DVL1	0.118793690181023	0.619444699485939
SEMA6A	-0.0346752157371602	NA
CDK5RAP2	-0.227018338136051	0.0798605511805538
ZCCHC7	-0.0152618314743546	0.920254167697001
PSENEN	-0.131195116057919	0.486416641360607
IARS2	0.0356256322194236	0.896373968120886
C18orf25	-0.00553367401215733	0.953584047156808
SUMO1	-0.240853182210387	0.244716681597315
HDHD2	-0.344173003920613	0.045958704976492
DNAH2	-0.0452180080228206	NA
TEX46	-0.0203329668647694	NA
FAM76A	-0.0415806648504593	0.537927540540249
PGR	0.0589111667741825	NA
FETUB	-0.0408674414202942	NA
MTMR1	-0.0216736638697115	0.801787246587924
KRTAP1-5	-0.0411558325599447	NA
MON1A	0.0381863642639709	0.800192363204966
EFCAB12	0.111352431620647	NA
CCBE1	-0.0038760902717767	NA
PAK3	-0.0314876777817023	NA
IAPP	0.237854334090003	NA
NFKB1	-0.109010906952098	0.25287966635585
SRSF5	-0.204221874620964	0.411874384143078
CPNE5	-0.470336810391434	0.0613502156947467
MAP3K13	0.00243223509074851	NA
FGF20	-0.0365314865764733	NA
PPFIBP1	0.000538239115450766	0.997559842641871
PANX2	-0.0591099552366048	NA
LMX1B	0.0480736786977241	NA
TOMM40	-0.044845325573919	0.534246092235955
C3AR1	-0.827915288335808	0.229991097416488
ZC3H12D	0.0612412048814086	NA
OLFML1	-0.0325785462543047	NA
BEND3	0.05629154424726	0.416582101402102
EMX1	0.135081571424328	0.636866251699824
ZFP36	-0.440906485471409	0.0945371385475221
SLC25A31	-0.101993671381619	NA
TUBA3D	0.0949003697298065	0.883026675448773
C21orf58	-0.430587662137237	0.74942410551653
GALNT11	-0.312469233795081	0.0704941715162924
PATJ	0.0278960607388603	0.838928752032011
OPN1SW	-0.0107998002641115	NA
MRPL45	-0.111963747060946	0.407280421062019
FAM162B	-0.17052277829528	0.715895918215128
NAV3	-0.128986790666759	NA
SPATC1L	0.0973506202423662	0.45165757125977
RSPO3	-0.391843756308877	0.229300612266184
MMP19	-0.176572882701823	0.236527319019822
TRIM55	0.00245202181647332	NA
SCN5A	0.00214778103475417	NA
DNAJC1	0.393532727701998	0.102256790416509
YTHDF1	-0.0804074279593488	0.674656965943143
C21orf62	-0.0184567872538819	NA
ABCC12	-0.0168576160336374	NA
MYO7B	-0.0704865599761758	NA
ADI1	-0.220165191295394	0.187406048183174
KRT17	0.342044805785261	NA
CDK2	-0.112508851478438	0.163384384291516
KCTD4	0.324635474215282	0.121914630248549
PRSS37	0.0115837768049794	NA
RGMB	0.0613111875360722	NA
CCDC40	-0.0386524363484577	NA
KNTC1	-0.0744609606604633	0.366661318221769
HYKK	0.288335091602508	0.100468726049814
RPL23AP87	-0.139540000381816	0.285388024690835
KIF20A	0.0329566916111898	NA
PRMT1	-0.134036209508013	0.393188176459853
ZSWIM1	0.0788531340075946	NA
MRPS6	0.323702149852329	0.162441619275466
H2AC7	0.10236461073012	0.699363089078441
TYR	-0.00259311355273437	NA
JMJD6	0.266631751148046	0.131126314769025
PSMD8	-0.254865958313554	0.442396256973264
CASK	0.0964837015755275	0.369328838249554
MRPL22	-0.179229153337522	0.290158315590687
NECAP1	-0.112109856305243	0.451015327345155
TCF7L2	0.00769485194861448	NA
MGAT5B	-0.0300976791024682	NA
IGF2R	0.0087577704382186	0.977166508543557
MTG2	-0.08135611543628	0.483667289345069
MCM4	0.0167518456902136	0.901420576722837
UBE2E1	-0.0963106804466921	NA
ADARB2	-0.252591022266759	0.287019769858568
IQCF6	-0.0340403916228759	NA
MAD2L1BP	-0.205885084673565	0.346718744688038
SLCO3A1	-0.19856048401229	0.143211653967808
SOWAHD	-0.412942000270933	0.145772799856009
ITGB2	-1.0042408790058	0.0882546219098122
DR1	0.152794389789164	0.163384384291516
MROH8	0.138646550897538	0.126375378345104
MSH3	0.180374636177566	0.0957510027813746
ZNF600	-0.100245835308582	0.322719193014793
DIRAS2	-0.109741212540025	NA
RPSA	0.163298883641756	0.315083423905147
CCDC181	0.245595757733213	0.114059705626022
CRHR2	0.0129504675244642	NA
MOCOS	-0.080292934867895	0.309397542321986
CYP4B1	-0.0778099382838258	NA
TFCP2	-0.138180089256641	0.0979742440974219
CSNK2A1	-0.0310182218506845	0.693711103473957
PCNA	-0.0583656682460282	0.754051170433676
GFOD2	-0.0903878395970333	0.320728328811413
RPP40	-0.0941248080853748	0.459224269011909
MAN2B2	-0.0704736061138309	0.777043295911838
OR7G3	0.0387606956600174	NA
BCL2L1	-0.0669650045627312	0.238301757579094
ASAP3	0.0206318856034398	0.924112871726513
SLCO1A2	-0.0201725201911435	NA
NUPR1	-0.334535861088768	0.36713847077073
SLC4A8	-0.0233365590338606	NA
ZNF143	0.116360333362648	0.273278090368346
ITM2C	0.31320562794463	0.144476134088335
GPR26	-0.0296745721960101	NA
ADM	0.613580820749851	0.198984697528994
SERPINA13P	-0.0482281798116914	NA
MPHOSPH10	0.138639919920915	0.37927335875884
MRVI1-AS1	-0.0264459070575436	NA
ZNF570	-0.0604997530335382	0.504407690281916
FA2H	-0.024307463034023	NA
CCR1	-1.23269137600024	0.0675019887746076
C16orf46	-0.112118468991319	NA
TF	1.03288596471059	0.0417365705386252
PRR13	-0.0445615796074585	0.668193539779409
