ID	osteophytic.cartilagevsarticular.cartilage_logFC	osteophytic.cartilagevsarticular.cartilage_padjFilter
ANGEL1	0.229673883145992	0.592945446496556
ANGEL2	-0.0923214553681704	0.809423569415931
ANGPT1	2.58228575590946	0.0211685863986813
ANGPT2	1.29903054185614	0.07597336268282
ANGPT4	0.0704603437784801	0.799449179552724
ANGPTL1	0.583053037982872	0.0858856212650795
ANGPTL2	-0.58522843455383	0.358203226761211
ANGPTL3	-0.0154369640393295	NA
ANGPTL4	-0.908339592221509	0.236856243773769
ANGPTL6	-1.15269688466887	0.12386958548974
ANGPTL7	-1.73685015902935	0.0589094124353526
ANGPTL8	0.397079389727099	NA
ANHX	-0.263895009763175	0.346211044898897
ANK1	-0.0656110780951717	NA
ANK2	0.0281157080125469	NA
ANK3	-0.733927115786162	0.209101012403651
ANKAR	-0.116802328761814	NA
ANKDD1A	0.061243560320924	0.839262113804959
ANKEF1	-0.130665015087615	NA
ANKFN1	-0.306980210199668	NA
ANKFY1	-0.0937373503573067	0.728696257060459
ANKH	-0.447169838894053	0.48890147051905
ANKHD1	0.593034227492983	NA
ANKIB1	0.221261446867384	0.467807049168031
ANKLE1	0.0322841459103398	NA
ANKLE2	0.326603822078451	0.263810394914503
ANKMY1	0.129003410376633	NA
ANKMY2	-0.142299906686364	0.594511460306555
ANKRA2	0.139665418449855	0.701826882100972
ANKRD1	-0.178798944883474	NA
ANKRD10	0.0400201637777302	0.937497409254719
ANKRD10-IT1	0.660588264624303	0.348970751863583
ANKRD11	0.211636627085627	0.444583799526482
ANKRD12	0.334592867602397	0.243831752848366
ANKRD13A	0.117576388665142	0.673570516330286
ANKRD13B	-0.189569129925898	0.540656833238832
ANKRD13C	0.14553631648493	0.694654440870553
ANKRD13D	0.0412130712238312	0.939772130548208
ANKRD16	-0.251459525712923	0.441118341117312
ANKRD17	0.152861180264237	0.615390179697103
ANKRD18A	-0.359367091324448	NA
ANKRD18B	-0.321778141513292	NA
ANKRD19P	-0.374672119463813	0.207138266037839
ANKRD2	-0.228516701725623	NA
ANKRD20A11P	-0.246498458814792	0.397638647267616
ANKRD20A12P	-0.718656685820553	NA
ANKRD20A5P	-0.3008518889373	NA
ANKRD22	0.102968149070989	NA
ANKRD23	-0.0207281150672669	NA
ANKRD24	-0.398241134092075	NA
ANKRD26	0.330302747725013	NA
ANKRD26P3	0.181578909002642	NA
ANKRD27	0.442195835863352	0.434564631427032
ANKRD28	0.295748527899171	0.479355882702329
ANKRD29	1.40497168249344	0.153086511330944
ANKRD30A	-0.12142836664401	NA
ANKRD30B	-0.223568224532107	NA
ANKRD30BP2	-0.275346178631216	NA
ANKRD30BP3	-0.132401211104872	NA
ANKRD31	-0.279641289867053	NA
ANKRD33	-0.235083852748932	NA
ANKRD33B	0.0492418470822669	NA
ANKRD34A	-0.115785899557509	0.672661288323353
ANKRD34C	-0.242209892733359	NA
ANKRD35	-0.285867120783254	0.430711782867504
ANKRD36	0.0589250067762714	0.889255835294231
ANKRD36B	0.455983402932869	0.670539070041825
ANKRD36BP2	-0.0721682912950254	NA
ANKRD36C	0.0849762386007133	NA
ANKRD37	-0.102392607822137	0.72805828914288
ANKRD39	0.0525911790992799	0.916883216044678
ANKRD40	0.120949674755746	0.700432243417317
ANKRD40CL	-0.273801457961	NA
ANKRD44	0.0491286507376776	NA
ANKRD44-IT1	-0.0931707376323561	NA
ANKRD45	-0.0604475806110547	NA
ANKRD46	0.218524089432516	0.569860797172324
ANKRD49	0.153849933080396	0.628006469129571
ANKRD50	0.492737972652986	0.174746002995414
ANKRD52	-0.013456874047316	0.96910223428019
ANKRD53	-0.414981574031716	NA
ANKRD54	-0.231115273458722	0.393634556508144
ANKRD55	-0.0783427451942249	NA
ANKRD6	0.420724237593789	0.19721177732712
ANKRD60	-0.361787341993327	NA
ANKRD65	-0.552080026714663	0.306846862514388
ANKRD7	0.237615013731629	NA
ANKRD9	0.0822622603932759	0.757842958328382
ANKS1A	0.547088016503372	0.19084310398218
ANKS1B	-0.232774419546269	NA
ANKS3	-0.110773925630843	0.678931442970507
ANKS4B	-0.210875595975553	NA
ANKS6	-0.0161749942169438	NA
ANKUB1	-0.209881955590027	NA
ANKZF1	-0.142887455835335	0.638190631264649
ANLN	0.980573096218593	NA
ANO1	0.452750612963249	0.382417501669411
ANO10	0.684411525379653	0.0820866816998426
ANO2	-0.167942614861206	NA
ANO3	0.417207752540543	NA
ANO4	-0.343907465338249	NA
ANO5	3.98346354837802	0.0102969416516091
ANO6	0.511024413090692	0.129208638270866
ANO7	-0.194966829229547	0.529503628598548
ANO8	-0.272224295751955	0.557148810481019
ANO9	-0.242583033649745	0.586125566011014
ANOS1	-0.167121743005932	0.639123190366905
ANP32A	-0.153414460097628	0.564044551375846
ANP32A-IT1	-0.00970177680020901	NA
ANP32B	0.438693744902134	0.159558024291663
ANP32C	-0.137609840389978	NA
ANP32D	-0.196153747385746	NA
ANP32E	0.0173952235992729	0.953639993105724
ANPEP	-0.0548179545704204	NA
ANTKMT	0.323639543768253	0.31803407499012
ANTXR1	0.0907470555758874	0.890284657172363
ANTXR2	0.576024947689948	0.100245614235514
ANXA1	0.152863956375349	0.723007533227218
ANXA10	-0.338017850759357	NA
ANXA11	0.236628153306805	0.514436699387983
ANXA13	-0.434416609752731	NA
ANXA2	0.484862620819994	0.150349330183557
ANXA2P1	-0.183040216061793	0.483210803242101
ANXA2P2	0.294708022320959	0.274546135269482
ANXA2P3	0.330756857876571	0.337545626025047
ANXA2R	0.0978829598904829	0.749043714142164
ANXA3	0.731672502741882	NA
ANXA4	0.453258700764934	0.160184713435448
ANXA5	0.281304185287985	0.445061177605595
ANXA6	0.301911145009305	0.284702430639033
ANXA7	-0.0197269841986909	0.947634670423854
ANXA9	-0.380178512574419	NA
AOAH	1.11193608408579	0.0765348539753022
AOC1	-0.0527828304383853	NA
AOC2	0.652717192479573	0.528153325098469
AOC3	1.85956832196823	0.0297063572934087
AOC4P	-0.0840581990851228	0.786335601059149
AOPEP	0.153950526569558	0.628368094472931
AOX1	-1.00514869324845	0.0788496211851762
AOX2P	-0.153102369096136	NA
AP1AR	-0.263173485886132	NA
AP1B1	0.281181396165222	0.428017682556989
AP1G1	0.119208231073419	0.793603270883432
AP1G2	-0.059701465901679	0.84096336708777
AP1M1	0.0116092820339402	0.980983887716805
AP1M2	-0.0326439377464363	NA
AP1S1	0.324189272573368	0.535875316991334
AP1S2	0.510098627400147	0.315963504073321
AP1S3	-0.0165330817455163	NA
AP2A1	-0.416061498026953	0.316194022730231
AP2A2	0.533893763499956	0.115002420885442
AP2B1	0.177980413656722	0.675957646974008
AP2M1	-0.0657404113235636	0.875866846907105
AP2S1	0.41730174206814	0.162268676518279
AP3B1	-0.0696984445199726	0.885716993087018
AP3B2	-0.199162277706224	NA
AP3D1	0.00843186324713674	0.979519592439415
AP3M1	0.146010911683518	0.668412021111507
AP3M2	0.064125081821564	0.831901159170842
AP3S1	-0.142529068571033	0.593776388113513
AP4B1	-0.195636195965702	NA
AP4E1	-0.356860257719097	NA
AP4M1	-0.0834284165977968	0.755264370384726
AP4S1	0.36548360083482	0.315516027819034
AP5B1	-0.301632601403606	NA
AP5M1	-0.0193981355022119	0.971032562126148
AP5S1	-0.232792665319564	0.372917217244647
APAF1	-0.28407957747728	0.433477264380092
APBA1	-0.0883392522495252	NA
APBA2	0.105612095538539	0.746310088211458
APBA3	-0.27830125028144	0.473258611100865
APBB1	0.308435353455848	0.285862859762261
APBB1IP	0.00936889467844004	NA
APBB2	0.574498025603933	0.145934491765069
APC	0.251005925049671	0.420474420587557
APC2	0.00434514633880312	NA
APCDD1	1.74539802636102	0.0231274628510567
APCDD1L	0.875279276740753	0.579747969822807
APCDD1L-DT	0.150641685376043	NA
APCS	-0.249949790556565	NA
APEH	-0.178781219705565	0.547314931690084
APELA	0.877190141798328	NA
APEX1	0.109577269306845	0.713144528972858
APEX2	-0.00659619634028008	0.984110055825776
APH1A	-0.256520689930174	0.498952379720015
APH1B	-0.376410137304189	0.190373884391246
API5	-0.347403151707425	0.299579714923851
APIP	0.125416422748482	0.692307046468306
APLF	-0.00105216620653215	NA
APLN	-0.314066035282385	0.340280649579784
APLNR	3.33286905557017	0.027171486200758
APLP1	-0.188682438302915	0.723745801958128
APLP2	-0.189748233092164	0.604244574066304
APMAP	-0.13721255146011	0.664168357386351
APOA1	0.00100616126464148	NA
APOA2	-0.0492120575055279	NA
APOA4	-0.144034059027156	0.577818222085631
APOA5	-0.297114759552726	0.27997433762963
APOB	-0.414937992708453	NA
APOBEC1	-0.192656850543472	NA
APOBEC2	0.221655728990098	NA
APOBEC3B	2.27678942996559	NA
APOBEC3C	-0.0202861799566012	0.948799468105053
APOBEC3D	0.00271743809679137	0.994289389001121
APOBEC3F	0.0607035250987566	0.825321538849693
APOBEC3G	0.218732722337241	0.447667694972172
APOBEC4	-0.215457162762728	NA
APOBR	0.181375136643659	0.573078371107715
APOC1	1.00344918086697	0.214843559878524
APOC2	-0.188786205588334	NA
APOC3	-0.338975031306231	NA
APOD	-1.85739600238361	0.129227978259348
APOE	1.7307643062947	0.0239930490274401
APOF	-0.414307408259535	NA
APOH	-0.157291589173574	NA
APOL1	1.0022171250526	0.155319850878981
APOL2	-0.00216404635114031	0.994994499352059
APOL3	0.622088300591309	0.107568520731727
APOL4	0.419114704333831	NA
APOL5	-0.418679710523691	NA
APOL6	0.541498793786377	0.339686202934131
APOLD1	2.15555170401129	0.0200048901948216
APOM	-0.657991919785914	0.158936023099895
APOO	-0.35742152180731	0.289913599878751
APOOL	0.168763015931559	0.792710938136971
APP	0.7747353263489	0.0504506676263599
APPBP2	0.526604590844005	0.105622975667709
APPL1	0.734705324106989	0.10265655097302
APPL2	0.484022887141657	0.151140733784246
APRT	0.300045303630793	0.294142617724396
APTR	-0.132735931896197	0.616679503902765
APTX	0.228026072060278	0.389357089705342
AQP1	2.32895590819555	0.0129325495188529
AQP10	0.141624202144562	NA
AQP11	-0.27887445631118	NA
AQP2	-0.350808497017552	0.476630766913222
AQP3	-0.804743177295834	0.116704490260723
AQP4	-0.196152780033453	NA
AQP4-AS1	-0.128918018659787	NA
AQP5	-0.0811056245248487	0.797597621708064
AQP6	-0.501307978238755	0.183380700968812
AQP8	-0.126176542988003	NA
AQP9	0.311523503159817	0.644258286909788
AQR	0.305381349324936	0.270711162882202
AR	-0.366149157775918	0.339864951556749
ARAF	0.135282880458942	0.605109141843445
ARAP1	-0.249311809376541	0.545517767491024
ARAP3	0.595362290159526	0.152243056464065
ARC	0.478715880020222	NA
ARCN1	0.0974207159592231	0.856327878940604
AREG	-0.0498809817601915	NA
AREL1	-0.174615631769658	NA
ARF1	0.173334941132806	0.750589190392609
ARF3	0.246231209731183	0.520819061491672
ARF4	0.153125301262117	0.749951611142931
ARF5	0.202182030711167	0.440693798056563
ARF6	0.133752753076101	0.6233406522467
ARFGAP1	-0.212023403204157	0.423049393936354
ARFGAP2	-0.172307085811295	0.512233280144454
ARFGAP3	-0.000748136927962051	0.998035180336811
ARFGEF1	0.406444039749385	0.483790854238538
ARFGEF2	-0.299514887548693	0.388008492224345
ARFGEF3	-0.343534272519606	NA
ARFIP1	0.496854055682336	0.141992780421693
ARFIP2	-0.402517697330003	0.184799307894661
ARFRP1	-0.196444376066662	0.698912958114349
ARG1	-0.158654150454769	NA
ARG2	0.17231049654349	0.55146244918522
ARGLU1	-0.155803976552102	0.742479731141448
ARHGAP1	-0.22915573451836	0.419683717426199
ARHGAP10	0.285638870890219	0.361890872549758
ARHGAP11A	0.217478602016284	NA
ARHGAP12	1.30078900420827	0.0365508793748096
ARHGAP17	0.450496379140245	0.264346902234566
ARHGAP18	1.86753326729295	0.0163590003005779
ARHGAP19	0.4335482719082	0.319907442986408
ARHGAP20	-0.0213791388631726	0.970789984739585
ARHGAP21	0.46562098286836	0.179510635648637
ARHGAP22	-0.163797325750475	0.53848810603274
ARHGAP22-IT1	0.0213946858871243	NA
ARHGAP23	-0.361556959507767	0.299457177624705
ARHGAP24	0.440858513884669	0.316409052585169
ARHGAP25	1.05246683030065	0.0895301041745959
ARHGAP26	0.382598376855948	NA
ARHGAP26-AS1	-0.2296308816932	NA
ARHGAP27	0.00842706049397446	NA
ARHGAP27P1	0.0585050049079157	NA
ARHGAP28	0.00803215809905811	NA
ARHGAP29	-0.186761950538033	NA
ARHGAP30	0.305863723798066	0.335807420224822
ARHGAP31	0.618896028744341	NA
ARHGAP32	0.352937231004006	0.303340988492169
ARHGAP33	-0.0783815632661597	0.838842492996755
ARHGAP35	0.213227678495358	0.461109838227667
ARHGAP36	-0.321687781804738	NA
ARHGAP39	-0.200692328713226	NA
ARHGAP4	0.385463124904159	0.26270069198575
ARHGAP42	-0.197163377088797	NA
ARHGAP44	0.941055642383064	0.0869369840113737
ARHGAP45	0.532152717359888	0.205942156918793
ARHGAP5	0.315840591316463	0.49646117328243
ARHGAP5-AS1	-0.90684685473107	0.0328927400509492
ARHGAP6	0.467183537033944	0.26511104629337
ARHGAP9	1.23672594898441	0.0873735174960084
ARHGDIA	-0.4707360577872	0.439502600333033
ARHGDIB	0.245388231592889	0.73804355581406
ARHGDIG	-0.170865407096894	0.531225394154028
ARHGEF1	-0.549102872586571	0.100960564663188
ARHGEF10	0.752375450127639	0.388582236090348
ARHGEF10L	0.209868601990826	0.426481773777789
ARHGEF11	-0.388956719213204	NA
ARHGEF12	-0.204241103764089	NA
ARHGEF15	0.221209945951244	0.568950299382108
ARHGEF16	-0.5623515345409	0.141823436994883
ARHGEF17	0.178083238889873	0.549534025195062
ARHGEF18	0.438253166120024	0.196562738679524
ARHGEF19	0.0602866836633327	0.89538826145584
ARHGEF2	-0.188780299134194	0.497592264038628
ARHGEF25	-0.0720864083914305	0.846326434181605
ARHGEF26	-0.180518048622503	NA
ARHGEF26-AS1	-0.830645810660937	NA
ARHGEF28	-0.336912507698095	0.233820447871144
ARHGEF3	1.96351509580798	0.0163495080313646
ARHGEF33	0.0893006838613681	NA
ARHGEF37	-0.353876124638596	0.238957290014194
ARHGEF38	-0.259890162832651	NA
ARHGEF39	0.0599454421423915	NA
ARHGEF4	-0.208297185034921	NA
ARHGEF40	0.0403430620729051	0.925289298663885
ARHGEF5	-0.208163779870225	0.668308329568597
ARHGEF6	0.535663022528343	0.102930960821889
ARHGEF7	-0.00771939361349938	NA
ARHGEF7-AS2	-0.0937768850660305	NA
ARHGEF7-IT1	0.270264962907326	NA
ARHGEF9	0.257285279619029	0.586046615487007
ARID1A	0.178120473254927	0.59299418425683
ARID1B	0.227842866339937	0.469866347914255
ARID2	0.609951209195283	0.236390758352818
ARID3A	0.474686065027004	0.141961168664994
ARID3B	-0.120196472463717	0.677471039565682
ARID4A	0.242923303246141	0.392220164054759
ARID4B	-0.299776621356775	0.359768733171666
ARID5A	0.0848294316559972	0.802389028332718
ARID5B	-0.0371308903452627	NA
ARIH1	-0.268832092396626	0.481095186528408
ARIH2	0.273101505093311	0.488521614148999
ARIH2OS	-0.637218702178945	0.206566920108629
ARL1	-0.0841490954733928	0.802965566869751
ARL10	0.0455922965080924	NA
ARL11	0.289306315676735	NA
ARL13B	0.795795298143968	0.0612291914279399
ARL14	0.060240422394479	NA
ARL14EP	-0.379072165925814	0.274815257312467
ARL15	1.35984965904792	0.0286116213135207
ARL16	-0.010959354029044	0.978425009430085
ARL2	0.272760101923838	0.345326841087071
ARL2BP	0.326861141981944	0.385549009307695
ARL3	-0.382777069610678	0.299737130701545
ARL4A	1.71403340528843	0.0223204074462471
ARL4C	0.932397578806222	0.104520216445936
ARL4D	0.310837878316028	0.335465529135066
ARL5B	0.181152578913386	0.485287358458846
ARL5C	-0.361253391713844	0.298015942283309
ARL6	-0.276686026149227	0.415597980468398
ARL6IP1	0.29496317204622	0.461119417028582
ARL6IP4	-0.0633514589335658	0.854099419628224
ARL6IP5	0.200630584941797	0.463998975262653
ARL6IP6	0.461893089216191	0.264383368416218
ARL8A	0.0874158684272937	0.815203040687021
ARL8B	0.724453150163802	0.0914097936552583
ARL9	-0.713357217354386	0.0690314252720785
ARLNC1	-0.320800589341687	0.473297830064556
ARMC1	0.464764112064255	0.227822463412134
ARMC10	0.0940164395253795	0.740991162369329
ARMC12	-0.370800467598098	0.218623476932155
ARMC2	-0.138512681872232	NA
ARMC3	-0.233645923065263	NA
ARMC4	0.00446277554046448	NA
ARMC5	-0.1023112347152	0.72921691223296
ARMC6	-0.448968503199654	0.215250062716752
ARMC7	-0.372001465888473	0.303753044086406
ARMC8	0.0287926951769748	NA
ARMC9	-0.675776744405993	0.0586330574233603
ARMCX1	0.219140337923266	0.430711782867504
ARMCX2	-0.520923189591562	0.151140733784246
ARMCX3	0.396179468545183	0.179797998389114
ARMCX4	0.00249901815633402	NA
ARMCX5	0.226143414067539	0.451850705607789
ARMCX6	-0.323126166516115	0.246946767035061
ARMH1	-0.0679886639386411	NA
ARMH3	0.378712908789275	0.295109994226549
ARMH4	0.209811166566117	0.565696182151723
ARMT1	0.342375260253994	0.32318436945098
ARNT	-0.114376744559819	0.755213189616431
ARNT2	0.00903231795884096	NA
ARNTL	-0.281309448297441	0.579292437458261
ARNTL2	0.988352546553248	0.095693472521033
ARNTL2-AS1	-0.0923815037572955	NA
ARPC1A	-0.194507973747192	0.497735332949664
ARPC1B	0.576846775506317	0.101237438340639
ARPC2	0.564811373113814	0.11184271369321
ARPC3	0.36052620889318	0.19731219671263
ARPC4	0.339003608732012	0.300507186978294
ARPC5	1.36391009034956	0.129208638270866
ARPC5L	-0.0270738760064972	0.928303116520322
ARPIN	0.111604178681248	0.755264370384726
ARPP19	0.0590222585436013	0.838604331963597
ARPP21	0.0136356077772619	NA
ARR3	-0.134757963476504	0.688162720571678
ARRB1	0.610513377821733	0.170883107891848
ARRB2	0.474941692331853	0.242834486806402
ARRDC1	-0.128805527205672	NA
ARRDC1-AS1	-0.417914744690857	0.228378106004033
ARRDC2	0.234963389818253	0.454986710301922
ARRDC3	0.147756770437499	0.716371843110253
ARRDC3-AS1	-0.148565541582524	0.710052194598415
ARRDC4	0.486243763619021	0.156687419386675
ARSA	-0.013225364121614	0.965564440772284
ARSB	0.353207872032606	0.315442963049079
ARSD	-0.170510280946682	0.549534025195062
ARSF	0.00156861504370287	0.996214174866607
ARSG	-0.157312003226513	0.605105919910298
ARSI	0.0316369522334581	0.964739098287302
ARSJ	-0.495462998623044	0.348970751863583
ARSK	-0.529896192831327	0.102646631687302
ARSL	-0.470615637104125	0.191043831831285
ART1	-0.0412946994566896	NA
ART3	-0.0592247324921684	NA
ART4	-0.45965168298443	NA
ART5	-0.429018574035971	0.432058320898736
ARTN	-0.085233940012952	NA
ARV1	-0.319302889905586	0.245126150103925
ARVCF	-0.144109053418696	0.612593771613898
ARX	-0.20408141860076	NA
AS3MT	-0.458791563038401	0.360146741031626
ASAH1	0.138853696828585	0.799068749728835
ASAH2B	-0.232854784048146	NA
ASAP1	0.730510585960759	0.264235772822093
ASAP1-IT1	0.615383971688062	NA
ASAP1-IT2	-0.0791574194953055	NA
ASAP2	0.076030079997162	0.905840021772723
ASAP3	0.077767172302198	0.788581798158156
ASB1	-0.0645227359429557	NA
ASB10	-0.398471407264916	NA
ASB11	-0.00326659630882542	NA
ASB12	-0.453737347425784	NA
ASB13	-0.840301836941438	0.10502930533214
ASB14	-0.0774698201032979	NA
ASB15	-0.0552004920916569	NA
ASB16	0.115644989573748	0.70156230072741
ASB16-AS1	-0.189754163381933	NA
ASB17	-0.264430063309612	NA
ASB2	0.0145747957837814	NA
ASB3	-0.0243880558766492	0.960079042101284
ASB4	-0.27945919237729	NA
ASB5	-0.066148229477099	NA
ASB6	-0.0983360235553885	0.796549965759295
ASB7	0.072179728151843	0.866652689045262
ASB8	0.0880620508119092	0.756459600763908
ASB9	0.375788790051023	NA
ASCC1	0.403483619818241	0.246598831607872
ASCC2	0.211691373927906	0.510836370860438
ASCC3	0.388855287491769	0.262056437194362
ASCL1	-0.0999659257099368	NA
ASCL2	0.367753257388792	NA
ASCL3	0.0224111385970893	NA
ASCL5	-0.258118963272004	NA
ASF1A	0.330555933529745	0.334733572976653
ASF1B	-0.0445524668082187	0.931596672968481
ASGR1	-0.628761604245862	0.152668723019015
ASGR2	0.300024801713597	NA
ASH1L	-0.024658699625232	0.93528643159193
ASH1L-AS1	-0.218618014108696	0.525363934004361
ASH2L	0.103070470601198	0.756131167725313
ASIC1	-0.43430661043615	0.144146930513458
ASIC2	-0.0146021255417033	NA
ASIC4	-0.173632536010374	NA
ASIC5	-0.102387991462393	NA
ASIP	-0.955769926114434	NA
ASL	0.238125512785849	0.436020606167726
ASMT	0.0443709889795798	NA
ASMTL	0.0940078191584428	0.767380690168027
ASMTL-AS1	-0.154987090281957	0.764161300013314
ASNS	-0.0994326999294413	0.714665568440372
ASNSD1	0.308567409273691	0.483210803242101
ASPA	0.229945621071384	NA
ASPDH	-0.301508604133821	0.370203899379396
ASPG	-0.00505449092585941	0.986786946706621
ASPH	0.131218037512971	0.662341071650405
ASPHD1	0.141131493966841	0.591157538151155
ASPHD2	-0.00350438001205688	0.995457698588925
ASPM	0.322422354094003	NA
ASPN	0.259107125002197	0.667229716830087
ASPRV1	-0.188076034871328	0.526700998896328
ASPSCR1	0.231733455446138	0.594620853429026
ASRGL1	-0.0990742865303216	0.792598104626389
ASS1	-0.67114048543705	0.246577443537624
ASTE1	-0.0148980176371856	0.961214807797459
ASTN1	0.0307244977495622	NA
ASTN2	-0.0640047150733802	NA
ASXL1	0.463769031968781	0.479859820627924
ASXL2	0.553541744927538	0.332441410055868
ASXL3	0.111735327458006	NA
ASZ1	-0.0505857686599078	NA
ATAD1	0.157064797270292	0.552786106479699
ATAD2	0.85217186409223	NA
ATAD2B	0.149114543113766	NA
ATAD3A	-0.15550434249983	0.555675131165818
ATAD3B	-0.335449476156912	0.342543186506531
ATAD3C	-0.697694579774329	NA
ATAD5	0.0423095287858168	NA
ATAT1	-0.534344746929444	0.0946351721923404
ATCAY	-0.233867482026599	0.406457662970196
ATE1	-0.426053643645571	0.166495027502151
ATF1	0.47157778961865	0.525647644593713
ATF2	0.609049282884611	0.214243836544112
ATF3	0.230606993882223	0.486324490663503
ATF4	-0.232635335417786	0.405672080269174
ATF5	-0.273923271286346	0.423049393936354
ATF6	-0.0926703876466561	0.789673075988958
ATF6B	-0.180051745158202	0.596622032299973
ATF7	0.232471673806687	0.495125692931937
ATF7IP	0.455614815212502	0.156140239388278
ATF7IP2	-0.626936454470206	0.129208638270866
ATG10	-0.135025730610355	0.646135485737766
ATG101	0.193281418264952	0.508321909773651
ATG12	0.0150803860600996	0.96134833835337
ATG13	-0.407793376239928	0.237189536955646
ATG14	0.420088368024333	0.246960571796183
ATG16L1	0.0153582027701287	NA
