ID	surgery..OA.time.after.surgery..8.weeksvssurgery..OA.time.after.surgery..2.weeks_logFC	surgery..OA.time.after.surgery..8.weeksvssurgery..OA.time.after.surgery..2.weeks_padjFilter
Ap4b1	0.00184541256696846	0.992535032719827
Ap4s1	0.0397048498573103	0.881750678631661
Ap5b1	0.044800627259038	0.821698997800817
Ap5m1	-0.0201137786115222	0.949492045327583
Ap5s1	0.166760108081868	0.449836351279508
Ap5z1	-0.142150802443497	NA
Apaf1	-0.0311245926014685	0.878159123075822
Apba1	-0.158593775505154	0.34270522376104
Apba2	0.0027532200597058	0.990571543968865
Apba3	-0.29404081371098	0.383784266687255
Apbb1	0.0926952707121309	0.668260357879133
Apbb1ip	0.0911048494017672	NA
Apbb2	-0.0803982429430086	0.620021678601574
Apbb3	0.157461330808539	0.324742545261947
Apc	-0.133275112657456	0.579088525682942
Apc2	0.308246401587034	0.310118036619474
Apcdd1	-0.45209119380862	0.0252281758995325
Apcs	-0.169250800420323	0.457460421179429
Apeg3	-0.0969200931801808	0.620740716144462
Apeh	0.0947696704022114	0.642926953589913
Apex1	-0.159716921780914	0.348499601544741
Apex2	-0.0579416439148144	0.729462338444396
Aph1a	-0.0819421064337025	0.734534090564148
Api5	0.0249604393319682	0.911281807747824
Apip	-0.102743030577766	0.589709894703842
Aplf	0.338575870062977	0.354456237912225
Apln	0.104175695500061	0.526204707810141
Aplnr	-0.175846838961708	0.454605474096815
Aplp1	0.00674633419074766	NA
Aplp2	0.352273621572383	0.427430044836366
Apmap	-0.0821554100021267	0.832935086877671
Apoa1	0.0281273174804877	NA
Apoa2	-0.282139958359648	NA
Apoa4	-0.15510236579984	0.372021538398792
Apoa5	-0.222485300198585	NA
Apob	-0.0884666874961262	NA
Apobec1	-0.301698508153097	0.451767345468312
Apobec2	-0.477563520740858	0.0399200190252873
Apobec3	0.0198649450047732	0.950037080550913
Apobr	-0.0165041443865883	0.960816946777804
Apoc2	-0.0520194656896447	NA
Apoc3	-0.198149801062508	0.406100940063413
Apoc4	-0.153591318718721	0.316151335847678
Apod	-0.0372433842360529	NA
Apoe	-1.32724780377244	0.013085893002485
Apoh	-0.0368235567089013	NA
Apol11a	-0.012101471310384	0.964167329376418
Apol3	-0.227024183505449	0.341838295253668
Apol9a	0.171326979148018	NA
Apom	-0.0458047735522866	NA
Apon	0.0507629236256335	NA
Apoo	0.0102867541665184	0.97008426151819
Apool	-0.0627539879497796	0.723708512397702
App	-0.0702635912573442	0.744294319706928
Appbp2	0.125111631446222	0.647008181532423
Appl1	0.0273364941039169	0.934076713507156
Appl2	0.0987168155680536	0.873532000563847
Aprt	0.135775175128893	0.41920477852616
Aptr	0.169052029524901	NA
Aptx	-0.183726768550168	0.446711922458962
Aqp1	0.478649351034006	0.01207523025099
Aqp11	0.128040068875755	NA
Aqp12a	-0.132846372035052	0.447792017093206
Aqp2	-0.0149940135128226	0.952154994547808
Aqp3	1.63729949237655	0.0177225431210881
Aqp4	-0.132781467056957	NA
Aqp5	-0.13804950544976	NA
Aqp6	0.0668423226641934	NA
Aqp7	0.0132929105293877	0.966445300819116
Aqp8	-0.102305739871299	NA
Aqp9	-0.0107334143947417	0.9755214503364
Aqr	-0.127874083319242	0.567773847040655
Ar	-0.446223320563922	0.111393986653032
Araf	0.159379270015851	0.277210608223241
Arap1	0.39131676292638	0.0296969773189413
Arap2	-0.170875706729771	0.507406711944244
Arap3	-0.0141456768824071	0.944593506673598
Arc	-0.214645993667538	0.43364927561619
Arcn1	0.0215812708064789	0.944593506673598
Areg	-0.109969221254951	NA
Arel1	0.0212347581852654	0.952284585977502
Arf1	-0.0784011777172946	0.631743143652796
Arf2	0.220077178559151	0.140737711565327
Arf3	0.0600086102396418	0.744712168651859
Arf4	-0.026628565985261	0.907507703490814
Arf5	-0.390104645185607	0.199892923368675
Arf6	0.0534457259514394	0.890154938273498
Arfgap1	-0.157438829522075	0.423537628730328
Arfgap2	0.0716372636798202	0.608637267566112
Arfgap3	0.0420827818112315	0.836938548196345
Arfgef1	-0.0624265279327467	0.751268674489673
Arfgef2	0.0101210695058818	0.964473998229194
Arfip1	0.031324878970894	0.881609752187012
Arfip2	0.0752592130666692	0.607979019273284
Arfrp1	-0.0331375598780586	0.901342233992116
Arg1	-0.258531331633733	NA
Arg2	0.0767925555516378	0.913546714253963
Arglu1	0.109649657942942	0.462106425515863
Arhgap1	-0.0801126057907764	0.75429464598389
Arhgap10	-0.078792394190244	0.670399313098352
Arhgap11a	-0.59022538201785	0.0625403502358459
Arhgap12	0.0698091494165372	NA
Arhgap15	-0.420742099897707	NA
Arhgap17	0.0829725639344545	0.609516699348396
Arhgap18	-0.401813966404967	0.16812483136592
Arhgap19	-0.200982997590168	0.392883265376138
Arhgap20	0.0716324730717437	0.658823109434618
Arhgap21	0.0885577190122042	0.567650914744445
Arhgap22	-0.116077532522453	NA
Arhgap23	-0.0882298479804273	0.744712168651859
Arhgap24	-0.189743456427641	0.525296744791546
Arhgap25	-0.359309999346286	0.197717620908234
Arhgap26	-0.070565769359213	NA
Arhgap27	-0.173791758457258	NA
Arhgap28	-0.0319828689180861	NA
Arhgap30	-0.0816170460871843	0.812513082249135
Arhgap32	0.0111681639842258	0.967810614538477
Arhgap33	-0.0267779649784927	0.874139516839358
Arhgap35	0.199507044592721	0.211810723008987
Arhgap39	-0.109357603235042	0.542302833390263
Arhgap4	-0.22295166499438	0.423160010772107
Arhgap42	0.180130664575173	0.209098956228391
Arhgap44	0.102981458086221	NA
Arhgap45	-0.20146118405574	0.20082410891284
Arhgap5	0.0305998138723478	0.941891803846672
Arhgap6	-0.0767414949545469	0.88555640206565
Arhgap8	-0.400975688249877	0.263815111731667
Arhgap9	-0.65597264493837	0.0522185322229803
Arhgdia	0.176784740047845	0.387885817994096
Arhgdib	-0.897645207076417	0.0957274176116156
Arhgdig	-0.312449327801435	0.240905700356726
Arhgef1	0.339428864127456	0.116454294486396
Arhgef10	0.268389035909674	0.209760463283415
Arhgef10l	0.176763489750413	NA
Arhgef11	-0.134264220731455	0.359712487596844
Arhgef12	-0.119356364433525	0.394508743746706
Arhgef15	0.0226955055135756	0.924683359420881
Arhgef16	0.156508486077565	NA
Arhgef17	0.027826989711774	0.896642001177814
Arhgef18	-0.0566525868151349	0.798342956533737
Arhgef19	0.149659871836626	0.590009282053898
Arhgef2	0.111556063234099	0.694188230897056
Arhgef25	0.00725488271332253	0.978484866392473
Arhgef26	-0.179571402907237	0.513409971516139
Arhgef28	-0.159558238946921	0.526389340119101
Arhgef3	0.265795842409954	0.496472666764815
Arhgef37	-0.409789411899082	NA
Arhgef4	-0.0416764251125414	0.851126669573872
Arhgef40	0.281888565600619	0.0774441853985373
Arhgef5	0.288801493828612	0.349939435557695
Arhgef7	-0.246919899207289	NA
Arhgef9	0.0496326797298829	0.850020853769367
Arid1a	-0.0937858215257634	NA
Arid1b	0.130883589694319	0.507707718382925
Arid2	0.046227633872963	0.77454333993856
Arid3a	-0.0929921577646207	NA
Arid3b	-0.119472105899097	0.584648465270556
Arid4a	-0.0383529866490431	0.864457945151202
Arid4b	-0.0152867341113634	0.974955902110466
Arid5a	0.166135786618183	0.241014970866371
Arid5b	0.126996643849297	0.454750260509486
Arih1	0.0299954803642297	0.878529069463683
Arih2	-0.344499758418558	0.24363948166443
Arl1	0.136908239451593	0.501842611192546
Arl10	0.0379931757940746	0.885789200906025
Arl11	-0.0283746566054477	0.975645840321587
Arl13b	0.342725671029386	0.0567429475971882
Arl14ep	-0.247439793974999	0.331733490506278
Arl15	-0.339527176891647	0.297039457184266
Arl16	-0.743165114272799	0.113502158119731
Arl2	0.0746895935467196	0.798806866233175
Arl2bp	-0.21330280325623	0.252917620883672
Arl3	0.0678150645985784	0.71120457512178
Arl4a	0.359085121281691	0.224758332327891
Arl4d	-0.0964329056562745	0.837820530530342
Arl5a	-0.0708620434347784	0.698132671898485
Arl5c	-0.0992768829377839	NA
Arl6	0.162839741742717	0.49305243746271
Arl6ip1	-0.310407318243408	0.13353173634078
Arl6ip4	-0.068916118536098	0.692097728533685
Arl6ip5	-0.0998438660386558	0.837683982108517
Arl6ip6	0.775757095022447	0.421573236964519
Arl8a	-0.0568721133021644	0.754285368798307
Arl8b	-0.0857758691690265	0.729462338444396
Arl9	-0.0529492492014461	NA
Armc1	-0.225678678624154	0.520390028508218
Armc10	0.0441473507217136	0.909004210787183
Armc2	-0.0213755412962886	NA
Armc3	-0.0446495634911255	NA
Armc5	-0.131163356121929	0.520630622761189
Armc6	-0.276558409522607	0.113502158119731
Armc7	0.198292941484899	0.196661379495079
Armc8	0.43017967983342	0.18796381719975
Armc9	0.395105963022694	0.118170257738297
Armcx1	0.211612244086012	0.376827208066531
Armcx2	0.0367875934799748	0.918084345787093
Armcx3	-0.157928820580043	0.387051408270417
Armcx4	0.217218965006454	0.386807530548735
Armcx6	-0.0709480406260958	0.807747575103121
Armh4	0.0295746438943052	0.922141144776934
Armt1	0.0526917797353441	0.788298637901324
Arnt	0.00846648940745887	NA
Arnt2	-0.160198548902653	0.386535855122702
Arntl	-0.379205417405126	0.108219418892558
Arntl2	-0.257624754515111	0.322498723526548
Arpc1a	0.174798755599999	0.381822205354211
Arpc1b	-0.0984066277156046	0.69703970796628
Arpc2	-0.0167607960837284	0.949492045327583
Arpc3	0.0446410345021881	0.820958323719602
Arpc4	0.0424276929202385	0.906341999802647
Arpc5	0.112534109668685	0.585806827283254
Arpc5l	-0.176402672222705	0.311705437277019
Arpin	0.364642877037019	0.0802216106064047
Arpp19	-0.0890536149412284	0.645890432921588
Arpp21	-0.0737115078457222	NA
Arr3	-0.210588526655099	NA
Arrb1	-0.29067407934613	0.0739579021655094
Arrb2	-0.0972901757369877	NA
Arrdc1	0.135445933212704	0.565304767055839
Arrdc2	-0.0738475844606139	0.753869932141267
Arrdc3	-0.263894405548818	0.357929878964158
Arrdc4	0.0503949484287025	NA
Arsa	0.0140205017959811	0.961940666239952
Arsb	-0.991563198375452	0.0033227155616054
Arse	-0.12230910210676	0.564813950489553
Arsg	0.364495836439234	0.0254378116542454
Arsi	0.228736080443106	0.460754993573594
Arsk	-0.0273909768783067	0.913465349576032
Art1	-0.201222062675978	0.477740239187011
Art2b	-0.0351495826113322	NA
Art3	-1.94047706698451	0.0264804644348334
Art4	-0.0719338476414393	0.695871323374841
Art5	-0.266995240508672	NA
Arv1	0.217549957767678	0.280823817249487
Arvcf	-0.17652776630551	0.336678642805647
Arx	-0.240690852749547	NA
Arxes2	-0.557416902073784	NA
As3mt	0.15992141161875	0.624207588350646
Asah1	-0.0612199735100258	0.913374970582011
Asah2	0.126885703301503	0.598539725351581
Asap1	-0.0295475413144741	NA
Asap2	0.199925131331938	0.341838295253668
Asap3	0.256500821723916	0.264826065269261
Asb1	-0.126658676796751	0.5326705022003
Asb11	-0.230748258335951	0.549818543527076
Asb12	-0.239122394531519	NA
Asb13	0.0387867092964997	NA
Asb14	-0.345348359365204	0.111146793518125
Asb18	-0.118394631732489	NA
Asb3	0.070141594788625	0.723427574150559
Asb5	-0.194576422787133	NA
Asb6	-0.0127225279469076	0.961965131739726
Asb8	-0.0772262353380597	0.674198863082547
Asb9	0.0491598873080745	NA
Ascc1	-0.0357722150366868	0.909707624509366
Ascc2	-0.0383511456229062	NA
Ascc3	-0.138321916327317	0.422577422937544
Ascl1	-0.0574475001433745	NA
Ascl2	-0.0285450909242924	0.903071922386208
Ascl3	0.11199737429385	NA
Asf1a	0.183524339408462	NA
Asf1b	-0.360081370128746	NA
Asgr1	-0.125865977874445	NA
Asgr2	0.0371511763377042	NA
Ash1l	0.361276640022748	0.30184340971997
Ash2l	-0.0912988364877272	0.659138198545145
Asic1	0.00090676715302962	NA
Asic2	-0.0851120923926372	NA
Asic3	-0.137185739541132	NA
Asic4	0.00886940181989182	NA
Asic5	-0.00168928282959691	NA
Asip	-0.0536859718802525	NA
Asl	-0.00713340321877798	0.986209110180206
Asmt	-0.121517629571478	NA
Asmtl	0.100813517767856	0.575972297159632
Asns	0.174226842570388	0.786050512059692
Asnsd1	-0.148559558407415	0.445840742881034
Aspa	-0.155596847435727	NA
Aspdh	-0.122204358963702	0.54340571025217
Aspg	0.468097122047318	0.0762694740999871
Asph	0.646602532569556	0.00646480061517613
Asphd1	-0.105284388877991	NA
Asphd2	-0.0320345221199032	0.929347290529905
Aspm	-0.696033186824492	0.0108720228970706
Aspn	1.15104499026145	0.129049455178248
Asprv1	-0.0769817892251785	0.629160016389872
Aspscr1	-0.237819021799415	NA
Asrgl1	0.1317353842107	0.780545738304996
Ass1	-0.14471053784873	NA
Astn1	0.0542029186538775	NA
Astn2	-0.179972377103297	NA
Asxl1	-0.0743517709724077	0.646989754614405
Asxl2	0.580038010705383	0.0094030814461461
Asxl3	-0.0722994711940732	NA
Asz1	0.248975207202514	NA
Atad1	0.0872506947566514	0.75530120562181
Atad2	-0.114768632967184	0.611694931291914
Atad3a	-0.0539939764413822	0.881941844656648
Atad5	-0.0786156871909585	NA
Atat1	0.0348504651604218	0.840196581729214
Atcay	-0.00933155624242588	0.973973851904274
Ate1	0.17866847687484	0.490792851505934
Atf1	-0.00686349767891059	0.977588819973737
Atf2	-0.1520826344663	NA
Atf3	1.12469618190541	0.0649917333706685
Atf4	0.0217280856872026	0.933280948261505
Atf5	0.536724823278398	0.0771018303410585
Atf6	-0.0458053985459745	0.878662874740619
Atf6b	0.0872665213862032	0.746729891113062
Atf7ip	0.0272975679592875	0.881648526039835
Atg10	0.280119205375699	0.512099511523444
Atg101	-0.0291543284636422	0.909707624509366
Atg12	-0.00658390170348966	0.986088061934341
Atg13	0.0577585678143588	0.808906772189674
Atg14	0.129627333221796	0.563174572121794
Atg16l1	-0.0500499045061726	0.824821772356182
Atg16l2	-0.0496188440262681	0.857905780062775
Atg2a	-0.136365000978877	0.430611808401691
Atg2b	-0.0176590068090716	0.929301712407215
Atg3	-0.0590322307548821	0.840827321755842
Atg4a	0.251404708024651	0.286993480092978
Atg4b	0.0292443532867193	0.913433482651472
Atg4d	-0.163050627802915	0.525953401338768
Atg5	-0.202173453759418	0.277685304647008
Atg7	-0.167415580976344	0.540412233814101
Atg9a	0.0545737517071387	0.793065782490972
Atl1	0.0726314676738653	0.688831342470944
Atl2	-0.18758581965305	0.27314760102154
Atl3	0.475691989775315	0.0316101318039506
Atmin	0.0479714007759764	0.777155876992696
Atoh8	-0.153045520396748	0.435776303613265
Atox1	0.0721853760136515	0.721876064557577
Atp10a	0.277481141013807	0.129526238929338
Atp10d	0.242290102697416	0.394190870841778
Atp11a	0.217393328568384	0.237040146866476
Atp11b	-0.0413798489038193	0.909004210787183
Atp11c	0.182421483472469	0.562734541042724
Atp12a	0.0222985911554785	NA
Atp13a1	-0.0123419104990088	0.960863416681562
Atp13a2	-0.275974796767025	0.258756092745208
Atp13a5	-0.0792677869613909	NA
Atp1a1	-0.0105581183007377	0.969827093202539
Atp1a2	1.02993736973584	0.0146181603552878
Atp1a3	-0.0677707975603319	NA
Atp1a4	0.0355463162045231	NA
Atp1b1	-0.659464779646799	0.00803961608648222
Atp1b2	-0.150362730545373	0.375678052411769
Atp1b3	0.14448018868179	0.475240176994217
Atp1b4	-0.102411879375292	NA
Atp23	-0.286066032183717	0.336678642805647
Atp2a1	-0.0560254393985193	0.960863416681562
Atp2a2	-0.0106376788109301	0.969661786878832
Atp2a3	-0.120917002232534	0.623390281418203
Atp2b1	0.198943728631095	0.395583629899724
Atp2b2	-0.10636734721341	NA
Atp2b3	0.043647197814523	NA
Atp2b4	0.0157790099492905	NA
Atp2c1	-0.042373801082789	NA
Atp2c2	-0.0106081498770951	0.966308098725545
Atp4a	-0.382283320465583	0.0669718211573988
Atp4b	-0.193837327402668	NA
Atp5f1a	-0.0748199884702423	0.656871244049017
Atp5f1b	-0.124046716847438	0.571392218931793
Atp5f1c	0.0399637504068213	0.826536400594253
Atp5f1d	-0.0969039890100749	0.695095322401245
Atp5f1e	0.126809338649604	0.573951147926918
Atp5if1	-0.00292423539872999	NA
Atp5mc1	0.075947849065626	0.827097720533854
Atp5mc2	-0.0960031293957169	0.639576557494773
Atp5mc3	0.0711663987953823	0.700031078369586
Atp5md	0.0377968298412483	0.863736491439489
Atp5me	0.0227821503386405	0.939620908441569
Atp5mf	0.101782246360704	0.5630722775455
Atp5mg	-0.0748106546058231	0.787457678592341
Atp5pd	0.0505198325896306	0.810222591105651
Atp5pf	0.0417790806226837	0.839633036993766
Atp5po	0.0866792494071031	0.52708013043475
Atp6ap1	0.31336619474312	0.232177003192041
Atp6ap1l	0.0513992878489367	0.857123834238955
Atp6ap2	-0.092861587463327	0.621346002675968
Atp6v0a1	-0.237990546775082	0.203866916158023
Atp6v0a2	-0.278602143019132	0.121615077522589
Atp6v0a4	0.510439920919003	0.312142353035563
Atp6v0b	-0.163589648275218	0.27314760102154
Atp6v0c	0.0338174370589002	0.913433482651472
Atp6v0d1	0.0592663673039002	0.799816120410507
Atp6v0e1	0.0385870594649962	0.836263536173746
Atp6v0e2	-0.349781146907423	0.20482700191016
Atp6v1a	-0.0915907877193209	0.68886641906097
Atp6v1b1	0.138007671032586	NA
Atp6v1b2	-0.350244311062283	0.189625543486156
Atp6v1c1	0.011336918340394	0.982260952975649
Atp6v1c2	-0.354906892842494	0.161367613658845
Atp6v1d	0.138659392889931	0.515445644495805
Atp6v1e1	0.0287532176483634	0.922869466178352
Atp6v1f	0.14952173367727	0.408813544295805
Atp6v1g1	0.0430411637816697	0.817743137707528
Atp6v1g2	0.0575026199327215	0.855755190324909
Atp6v1g3	-0.16329320164126	NA
Atp6v1h	-0.0567312864757792	0.821066444782511
Atp7a	0.233652718347876	0.881861604411199
Atp7b	-0.133240332296756	0.39549677128173
Atp8a1	-0.404466563036251	NA
Atp8a2	-0.0326188028592647	NA
Atp8b1	-0.0334545154296286	0.936498184862463
Atp8b2	0.175031410287001	0.467671011087223
Atp8b4	-0.22739401572121	0.574922532732751
Atp9a	-0.46563491140815	0.118513371829315
Atp9b	0.0765822504486415	0.6157333364697
Atpaf1	0.0237899041027845	0.934841775966402
Atpaf2	0.000226064965618278	0.998950050385936
Atpsckmt	-0.00970736028206431	0.970473355364191
Atr	-0.107344781795109	NA
Atraid	0.0857303327745544	0.66916241562237
Atrn	0.0247676215687544	0.907507703490814
Atrnl1	0.880493618587695	0.002588718719296
Atrx	-0.0357531937079516	0.942408158574931
Atxn1	0.0843622520970104	NA
Atxn10	-0.0768235758605975	0.66282692065966
Atxn1l	0.234539289830005	0.176018878391032
Atxn2	0.171042447160799	0.299614845206257
Atxn2l	0.0727116556464305	0.699585491759609
Atxn3	0.118794086680174	0.390644312818285
Atxn7	0.0559292738678021	0.808259029884476
Atxn7l1	0.386676572531181	0.0626557564709654
Atxn7l2	-0.0265123886962773	0.920461190196966
Atxn7l3b	-0.106971175572188	0.575972297159632
Auh	0.366877615185254	0.108210029277441
Aunip	-0.105318217131157	NA
Aup1	-0.219554318682009	0.214414382072943
Aurka	-0.243025459654498	NA
Aurkaip1	0.225191121430059	0.24363948166443
Aurkb	-0.115617877666815	0.573554480512905
Aurkc	0.194254418983368	0.212348953674749
Aven	-0.0531090576489639	0.738752091472278
Avil	0.0955692839390423	NA
Avl9	0.261323038948683	0.349939435557695
Avp	-0.179838253107512	0.493313080744365
Avpi1	0.353493901926257	0.194271749454397
Avpr1a	0.0243469325316044	NA
Avpr1b	0.0250733705664912	NA
Avpr2	-0.0469222270167995	NA
Axin1	0.126224390977789	0.681844106812662
Axin2	-0.29094562584279	0.444290186978481
Axl	0.643840415875458	0.0159270870338235
Azgp1	0.115556753213704	0.738752091472278
Azi2	0.038341367820772	0.899598806706475
Azin1	0.133747422444008	0.564597040447028
Azin2	0.00737178917868153	0.972845882161832
B2m	0.152498441874975	0.416000621258133
B3galnt1	0.45014207355559	0.0876798121977468
B3galt4	0.0783199013267684	NA
B3galt5	-0.173516776876969	NA
B3galt6	-0.010220539221895	0.977677597066634
B3gat1	-0.157448192303846	0.307038526041022
B3gat2	-0.213888670767552	NA
B3gat3	-0.21954494092425	0.422450777804072
B3glct	-0.00352001945895175	0.987788995125926
B3gnt2	-0.214226092919624	NA
B3gnt5	0.525968440527464	NA
B3gnt7	-0.125235603694832	NA
B3gntl1	-0.00995417888755501	NA
B4galnt1	-0.14830322797456	NA
B4galnt4	-0.0374376838615138	NA
B4galt1	0.452042981700298	0.242453252134579
B4galt2	-0.00766118404723493	0.977588819973737
B4galt3	-0.0876618744072992	0.642274963276212
B4galt4	0.0676804477797415	0.847483506058325
B4galt5	0.0489011519457225	0.817418132258894
B4galt6	-0.113440486780831	0.708628413834037
B4galt7	-0.259028673851587	0.111146793518125
B9d2	-0.0150541760448339	NA
Baalc	0.0740845822477771	0.892191466782788
Baat	-0.0366369251768051	NA
Babam1	0.154998505077948	0.601175276113045
Babam2	0.10193787370477	0.551704801086534
Bace1	-0.0602016076523277	NA
Bace2	-0.188237843659719	0.371604369843904
Bach1	-0.273237548061723	NA
Bad	0.0916264258864175	0.79912630996623
Bag1	0.538483171068398	0.037088652539908
Bag2	-0.0160849950330419	0.949732973819617
Bag3	0.293535714996088	0.278047379757417
Bag4	0.0873889223965882	0.814941079202979
Bag5	0.365165090616243	0.034398468888647
Bag6	-0.187166290966977	0.247137672650331
Bahcc1	0.143597794702178	0.466732740106973
Bahd1	-0.0718352781449632	0.785651879552183
Baiap2	-0.114729687672862	0.668260357879133
Baiap2l1	0.459555704567579	0.13353173634078
Bak1	-0.186786777249877	NA
Bambi	-0.990635085740596	0.0254378116542454
Banf1	0.199035057468102	0.495448110928649
Bank1	0.0242592092236249	NA
Banp	-0.126638444176809	0.675403168252621
