gene_name	log2FoldChange	padj	ID
PHF20	0.0378293989049177	0.720580808293158	ENSG00000025293
HSD17B6	0.365411907451213	0.12044907288026	ENSG00000025423
NR1H3	-0.268601952353162	0.0841860371926228	ENSG00000025434
TYMP	0.329025470090824	0.127779166480285	ENSG00000025708
NCAPH2	-0.0315084530869049	0.891098224746617	ENSG00000025770
TOMM34	-0.0994533942615841	0.515054728291585	ENSG00000025772
SEC63	0.0582722645935275	0.770678338444056	ENSG00000025796
KPNA6	0.0993015024678699	0.483497844536724	ENSG00000025800
VIM	0.0583871371968335	0.685670515706294	ENSG00000026025
RTEL1-TNFRSF6B	-0.0689532549721777	0.886800167210618	ENSG00000026036
FAS	0.0244725764559954	0.924330198393834	ENSG00000026103
RNASET2	-0.300816399387006	0.131605761785087	ENSG00000026297
CD44	0.159412502178119	0.262395481251364	ENSG00000026508
KCNG1	0.279341921921187	0.272301666481471	ENSG00000026559
AGPAT4	0.287268506056898	0.000140392291258918	ENSG00000026652
SLAMF7	0.0817223594940454	0.930483945643777	ENSG00000026751
BTN3A1	-0.407007682044639	0.0169078901140175	ENSG00000026950
MIPEP	0.0891398157273612	0.565618025627446	ENSG00000027001
PRKCH	0.311502336561722	0.0211782907131245	ENSG00000027075
INSRR	-0.0965462798778047	NA	ENSG00000027644
IFNGR1	0.143064162930848	0.457289022513355	ENSG00000027697
B4GALT7	0.104939994874537	0.428321786395002	ENSG00000027847
SH2D2A	-0.175410512392594	0.797126249978841	ENSG00000027869
VRK2	-0.0401889175789509	0.820572161043263	ENSG00000028116
TNFRSF1B	-0.0621230998277991	0.859363633393183	ENSG00000028137
VEZT	-0.0759556222486211	0.768409399241299	ENSG00000028203
POU2F2	-0.0138360302632584	0.963223765457637	ENSG00000028277
BRD9	0.009093533028833	0.954542303271505	ENSG00000028310
SNX1	-0.241079899401474	0.000204710828218785	ENSG00000028528
TBPL1	0.267703077782593	0.100006980160057	ENSG00000028839
ARNTL2	0.521864193062501	0.00387773419032205	ENSG00000029153
BCLAF1	0.141700638771225	0.554505131310583	ENSG00000029363
SLC39A9	0.252351369497031	0.0525767665878666	ENSG00000029364
ANK1	0.238415527943546	0.743694566765858	ENSG00000029534
IBSP	-0.0084798517805424	0.984997720696665	ENSG00000029559
TFB1M	0.140131156640854	0.407527610475891	ENSG00000029639
RABEP1	0.123553090700683	0.439656583203629	ENSG00000029725
HMGB3	0.330417209956635	0.0936245210792177	ENSG00000029993
NUP160	0.0198981791678763	0.936597227253747	ENSG00000030066
BAK1	0.00809252491535259	0.969709786129599	ENSG00000030110
MUSK	0.0114330168644247	NA	ENSG00000030304
IKZF2	0.141681459451044	0.672340301584925	ENSG00000030419
GRN	-7.91362892695005e-05	0.997928091645312	ENSG00000030582
FAM13B	-0.0138080098780099	0.955200718665237	ENSG00000031003
ARHGAP31	0.0100888569710876	0.964113620242355	ENSG00000031081
CENPQ	-0.0895777527213862	0.758495950075228	ENSG00000031691
SARS	0.100585520555963	0.32389636070804	ENSG00000031698
RANBP3	-0.0639412782217152	0.712489614353974	ENSG00000031823
ARID4A	0.0364399196781363	0.898263492485161	ENSG00000032219
TSSC1	0.0519836665768559	0.7659843182793	ENSG00000032389
PNPLA6	0.0855473003718892	0.632304295918758	ENSG00000032444
IFT88	-0.124153491351065	0.515386075538269	ENSG00000032742
ALG1	0.106991051645758	0.390842692273658	ENSG00000033011
ZCCHC8	0.0251828285118146	0.894404488237252	ENSG00000033030
ABCF2	0.0135962917893817	0.928396746034283	ENSG00000033050
CHPF2	0.0953448800836625	0.257526683471804	ENSG00000033100
LRRC7	0.128823622129118	NA	ENSG00000033122
FUT8	0.0753940204775757	0.629625925118851	ENSG00000033170
UBA6	0.216218945238732	0.294386484672113	ENSG00000033178
GAB2	0.0899815248263596	0.599219525588321	ENSG00000033327
ATP6V0A1	-0.135992792397434	0.125354358913088	ENSG00000033627
PIAS1	0.0463699295041452	0.842144671132045	ENSG00000033800
SLC4A7	0.277782223744132	0.270734265466756	ENSG00000033867
APBA2	-0.198630415564792	0.552386844059773	ENSG00000034053
MAP2K3	0.141238604094996	0.377108489744439	ENSG00000034152
EFCAB1	-0.510418829236266	0.00212434689070082	ENSG00000034239
TMSB10	0.0940751348413533	0.768602216122761	ENSG00000034510
ASTE1	0.0245724051601581	0.896459167137322	ENSG00000034533
RNF19A	-0.0070822195482439	0.97909008777045	ENSG00000034677
PEX3	-0.0887631489958327	0.636645162570343	ENSG00000034693
GABARAPL2	0.267502520636352	0.00455004259813539	ENSG00000034713
MYOC	-0.922023421750219	1.11810002573485e-05	ENSG00000034971
SH3YL1	-0.159995171912996	0.142105648891189	ENSG00000035115
FAM136A	-0.0425118026684091	0.757114308413111	ENSG00000035141
VCL	0.247105624062901	0.0185172539365285	ENSG00000035403
DEPDC1B	0.375029944990495	0.208283542876602	ENSG00000035499
DAPK2	-0.595781806826163	4.9103918758272e-06	ENSG00000035664
NSMAF	0.0928122119680276	0.614516750639039	ENSG00000035681
ADSS	0.433394678651727	9.7072555194448e-05	ENSG00000035687
STAP1	-0.00959214285574157	NA	ENSG00000035720
TIMP2	0.139083542059056	0.273940303495274	ENSG00000035862
RFC1	0.0117562875632212	0.973768776724185	ENSG00000035928
TBC1D23	0.231026816325017	0.192034907615429	ENSG00000036054
CUL3	0.129916954827094	0.342629133008939	ENSG00000036257
MYOM2	-0.224150579954586	0.373417610236295	ENSG00000036448
OTC	-0.00976710509938553	NA	ENSG00000036473
CYP46A1	0.00722701747808442	0.9740953255334	ENSG00000036530
ZZZ3	0.103246263685347	0.645444928315338	ENSG00000036549
SLC18A1	-0.000219477728133507	NA	ENSG00000036565
USP2	0.597289179715899	0.00111181008591166	ENSG00000036672
CASR	0.00177427409539183	NA	ENSG00000036828
TUBG2	-0.18711543551891	0.107861715784244	ENSG00000037042
RPL26L1	0.156727879760442	0.392778697275166	ENSG00000037241
FLT4	0.013529286148276	0.922550675058657	ENSG00000037280
NSUN2	0.0759295112675031	0.474573808869546	ENSG00000037474
FBXO42	-0.00628878871356862	0.960262222672416	ENSG00000037637
MFAP3	0.249211697139894	0.418424725503497	ENSG00000037749
MRI1	-0.262503831999154	0.195906814685703	ENSG00000037757
METTL1	-0.0439772767977634	0.825841929602691	ENSG00000037897
HOXC8	0.269578018419469	0.195559539923911	ENSG00000037965
AGA	0.0874202456977665	0.572711303571815	ENSG00000038002
PI4K2B	-0.0211980527393153	0.938867396731931	ENSG00000038210
BOD1L1	-0.00932670128069573	0.963598214055383	ENSG00000038219
MAT2B	0.00324176330676556	0.978462357954471	ENSG00000038274
TLL1	0.0553665530912566	0.870092018965008	ENSG00000038295
EDC4	-0.187899345555469	0.262394680644264	ENSG00000038358
TRIO	0.149972630544028	0.415479834582551	ENSG00000038382
VCAN	0.842820887187025	5.57064713139751e-06	ENSG00000038427
CLEC16A	-0.0374147021221343	0.796790877396676	ENSG00000038532
MSR1	-0.533890244553927	0.0442142262630921	ENSG00000038945
CDH1	0.0079912108993268	NA	ENSG00000039068
SKIV2L2	0.0757544722852004	0.735694013185036	ENSG00000039123
DNAH5	0.493481558045943	0.0229508028333474	ENSG00000039139
ZFYVE16	0.183664765883144	0.415530614753928	ENSG00000039319
FAM65A	0.168695560038583	0.556311472611097	ENSG00000039523
C6	-0.0400252093381066	NA	ENSG00000039537
RAI14	0.703185412281153	5.55854406698205e-06	ENSG00000039560
SOX30	-0.127238320460183	NA	ENSG00000039600
PNKP	0.000915216911548081	0.983545993895085	ENSG00000039650
BEST2	-0.0157115437057175	NA	ENSG00000039987
PHLPP2	-0.0197502379103857	0.933406325858419	ENSG00000040199
SPDL1	-0.0294241639071657	0.901926434512952	ENSG00000040275
STAU2	0.11404299412289	0.56122220463493	ENSG00000040341
PQLC2	0.114008682435773	0.588808330408809	ENSG00000040487
CTNS	0.0941067735797476	0.501429435948747	ENSG00000040531
RTN4R	0.0953454352986816	0.861489867044906	ENSG00000040608
PHF23	0.104262157371981	0.399897563745452	ENSG00000040633
CDH10	1.31754417222488	1.46557118953158e-08	ENSG00000040731
INPP4A	-0.0866050488929483	0.551445907141192	ENSG00000040933
RAB27B	0.493056913330491	0.132269011725282	ENSG00000041353
PSMA4	0.243518089766828	0.19271351480658	ENSG00000041357
MYO16	-0.523065678659442	NA	ENSG00000041515
LSG1	0.000634960625643089	0.997204122590067	ENSG00000041802
PARP3	-0.0787281763874664	0.497947708402342	ENSG00000041880
TNC	0.444436584934853	0.0108575229769025	ENSG00000041982
THAP3	0.0265018771334148	0.887612530237022	ENSG00000041988
FAM65C	-0.331278383325826	0.248502477690384	ENSG00000042062
TDP1	0.000960533881107587	0.999293500237554	ENSG00000042088
AIFM2	-0.0959123173125324	0.528003855760758	ENSG00000042286
C2orf83	-0.00619038405919391	NA	ENSG00000042304
SPATA7	-0.0317439068312161	0.86419184219171	ENSG00000042317
MED17	-0.0264908909060204	0.875169729225575	ENSG00000042429
RETSAT	0.0661258181785699	0.498897683332137	ENSG00000042445
CAPG	0.205025785954921	0.208879817829492	ENSG00000042493
AP2S1	0.243349419651449	0.184598992818279	ENSG00000042753
USH2A	-0.192423199259685	NA	ENSG00000042781
ZPBP	-0.00400491907225352	NA	ENSG00000042813
TG	0.0291724588371418	0.965858808164653	ENSG00000042832
ADAM28	-0.344646878832339	0.24915969901015	ENSG00000042980
BARX2	0.355069282865279	0.120555944071114	ENSG00000043039
DCUN1D1	0.12258165804204	0.638838775139978	ENSG00000043093
JADE2	-0.252390957172971	0.0545179891708202	ENSG00000043143
ZIC2	-0.0181727339214257	NA	ENSG00000043355
LCP2	-0.214032776333022	0.61968905964123	ENSG00000043462
TRIT1	0.0191373620018616	0.930177636042405	ENSG00000043514
ADRB1	-0.0102320989510759	NA	ENSG00000043591
GUCA2B	-0.00815391737700196	NA	ENSG00000044012
CUL7	-0.0238756575495437	0.879016137909372	ENSG00000044090
CTNNA1	0.215721987956476	0.00586489723479936	ENSG00000044115
PHKA2	-0.0103416299877623	0.95316993573906	ENSG00000044446
CNTLN	0.121160433227893	0.615193379867092	ENSG00000044459
EPHA3	-0.113474163191349	0.64223060033422	ENSG00000044524
HSPA5	0.136273406185465	0.225013700468834	ENSG00000044574
DSG2	0.82779254686138	1.99010168569396e-05	ENSG00000046604
GEMIN8	0.0333567126305208	0.838166454250312	ENSG00000046647
OFD1	0.0765206534623668	0.547608465809567	ENSG00000046651
GPM6B	0.000240920888118514	0.980038291792745	ENSG00000046653
MAGEC2	-0.0123833225240786	NA	ENSG00000046774
PREX2	1.0997711985393	4.04162994357977e-08	ENSG00000046889
WDR37	-0.00406121845022222	0.9804634820203	ENSG00000047056
YTHDC2	0.0259517014362145	0.920356481496491	ENSG00000047188
CTPS2	-0.00695189011959597	0.978462357954471	ENSG00000047230
ATP6V1H	0.0848942070134513	0.43250067677131	ENSG00000047249
POLR2B	0.314807068141034	0.0338607680972607	ENSG00000047315
FAM214A	-0.00657429638186226	0.982654304468498	ENSG00000047346
ARAP2	0.650190636295717	4.92845234426868e-06	ENSG00000047365
TPR	0.219782551626191	0.355120027501921	ENSG00000047410
CP	-0.212678661923772	0.471682133276958	ENSG00000047457
KIAA0556	-0.0145820690423546	0.940127803557053	ENSG00000047578
DTNBP1	-0.214614515493348	0.250850352278576	ENSG00000047579
XK	0.219271676078545	0.723519375916357	ENSG00000047597
ANO2	0.304146377856383	0.380959575982139	ENSG00000047617
C12orf4	0.134697806123516	0.456090103235366	ENSG00000047621
SCML1	-0.207009802257948	0.322231663811967	ENSG00000047634
WWC3	0.138911588731322	0.348157887300884	ENSG00000047644
ARHGAP6	-0.135996029814318	0.57081965247	ENSG00000047648
FAM184B	-0.318033953705671	0.172178524366668	ENSG00000047662
MAP4	0.0924140654502947	0.366429206205468	ENSG00000047849
GOPC	-0.03469600038563	0.870302067479969	ENSG00000047932
ROS1	0.345538041422094	NA	ENSG00000047936
USP28	-0.0898142620877098	0.576158656317286	ENSG00000048028
HDAC9	-0.686319201584339	9.10420439676269e-06	ENSG00000048052
TSPAN17	0.128478825207403	0.422812636848599	ENSG00000048140
NOP16	0.196388191945485	0.211784413626241	ENSG00000048162
CC2D2A	-0.0398504297678165	0.80669584717355	ENSG00000048342
RRM2B	0.164660183216059	0.457289022513355	ENSG00000048392
ZNF800	0.146479729025374	0.307247282785623	ENSG00000048405
TNFRSF17	-0.00665534844836429	NA	ENSG00000048462
SNX29	0.0310435759962635	0.846208727150652	ENSG00000048471
LMO3	-0.969455724682187	1.66967180997366e-05	ENSG00000048540
MRPS10	0.20909495020207	0.264706263342464	ENSG00000048544
GUCA1A	0.243613546934394	0.467727778684579	ENSG00000048545
RSF1	0.0450761266604749	0.846727811761767	ENSG00000048649
VPS13D	-0.0275744110102518	0.89935196279525	ENSG00000048707
CELF2	0.0914912601691324	0.801020874483335	ENSG00000048740
FAM120A	-0.0275257861633876	0.773307307450054	ENSG00000048828
R3HDM1	0.0741901029734964	0.589230116640306	ENSG00000048991
COL9A2	-0.502072545878631	0.0458435878797172	ENSG00000049089
KITLG	-0.461094528107727	0.0192996052340688	ENSG00000049130
ERCC8	0.0120949386215828	0.976166178975271	ENSG00000049167
ADAMTS6	1.19905263621843	2.67384225363618e-10	ENSG00000049192
H6PD	-0.351122784443986	0.00058911480262899	ENSG00000049239
VAMP3	0.122869283864676	0.481721422138751	ENSG00000049245
PER3	-0.0174909784005116	0.936712782197476	ENSG00000049246
UTS2	-0.224240565227954	0.49732952186292	ENSG00000049247
TNFRSF9	-0.0251366703041702	0.981504508815588	ENSG00000049249
EPN3	-0.125981131224529	NA	ENSG00000049283
LTBP1	0.188141820814237	0.170454216757349	ENSG00000049323
RCN1	0.054365854082418	0.680381522183339	ENSG00000049449
ELN	-0.121742358327618	0.720580808293158	ENSG00000049540
RFC2	0.0484377642917803	0.798064436217248	ENSG00000049541
ARID1B	-0.0925799187896247	0.473057318992887	ENSG00000049618
CLPTM1L	0.137340814373893	0.0610575671995914	ENSG00000049656
NEDD4L	0.396617578738905	0.0582798490121331	ENSG00000049759
FOXP3	0.188042573863056	0.660750239604625	ENSG00000049768
PPP1R3F	-0.261560931621215	0.170458045018466	ENSG00000049769
HEXB	-0.113004516792312	0.344289965777691	ENSG00000049860
PTCD2	0.00767436780430372	0.976605348520324	ENSG00000049883
KIAA2022	-0.063027964281671	0.82368080056774	ENSG00000050030
JKAMP	0.180172343703649	0.411780145736187	ENSG00000050130
DKK3	0.591851783824317	0.000451034143632811	ENSG00000050165
ARHGEF5	-0.12433615623145	0.456827551572993	ENSG00000050327
NFE2L3	0.208906517348695	0.417880826200885	ENSG00000050344
MCUR1	0.160369470559641	0.257109313138674	ENSG00000050393
LIMA1	-0.324509839606388	0.0169078901140175	ENSG00000050405
LETMD1	-0.0923763117551842	0.420166382228224	ENSG00000050426
SLC4A8	0.184824387203165	0.584959058669982	ENSG00000050438
LAMC3	-0.109236305712296	0.749783152511849	ENSG00000050555
PTGER3	-1.16012905170866	4.91478882709638e-08	ENSG00000050628
TNIP3	0.0192679202459453	NA	ENSG00000050730
MAPK9	0.115713987988819	0.383062873676237	ENSG00000050748
COL23A1	-0.176751466082615	0.551445907141192	ENSG00000050767
BCAR1	-0.164301728732288	0.34763684154949	ENSG00000050820
FAM160A2	-0.089175335259228	0.411232810089214	ENSG00000051009
HERPUD1	0.144926655524675	0.128958271495303	ENSG00000051108
HOMER3	0.240170916078472	0.133856543910319	ENSG00000051128
RAD51	0.204621226803364	0.485069398228404	ENSG00000051180
POLQ	0.545742548350787	0.0558274457814678	ENSG00000051341
PIK3CB	0.0743881481999048	0.712120459025997	ENSG00000051382
CYBA	0.0314928760555267	0.92074738475842	ENSG00000051523
THOC3	0.104025608620311	0.651830728948559	ENSG00000051596
HEBP2	0.195943782681055	0.0897975672789127	ENSG00000051620
MPHOSPH9	0.155713114473125	0.553147916619582	ENSG00000051825
PLEKHA5	0.0468920948839846	0.836596120622524	ENSG00000052126
PRSS8	-0.0064993296695272	NA	ENSG00000052344
SIKE1	0.125949247330732	0.479507802056141	ENSG00000052723
RRP12	0.209902062848829	0.0393301104272932	ENSG00000052749
FNIP2	0.795620151812678	9.70833866733709e-07	ENSG00000052795
MSMO1	0.343094952086301	0.0447470492041698	ENSG00000052802
TTC17	0.0199572860377871	0.926340656739529	ENSG00000052841
ALX4	-0.533746122050201	0.0274620567471555	ENSG00000052850
FSTL4	-0.222547590771313	NA	ENSG00000053108
FOXN3	-0.0434440866966631	0.781725642625366	ENSG00000053254
METTL24	-0.267258664786384	0.415117753012222	ENSG00000053328
AKR7A2	0.00560258665419118	0.988143903838635	ENSG00000053371
MRTO4	0.0306860202144523	0.890715922566254	ENSG00000053372
NNAT	0.519757348359954	0.0345281863799728	ENSG00000053438
USE1	0.00478412311634435	0.989481876701189	ENSG00000053501
MCF2L2	0.277467098992861	0.101949480121241	ENSG00000053524
NRIP2	-0.499061186420575	0.0135553673133129	ENSG00000053702
LAMA3	-0.347948389708943	0.198420584319685	ENSG00000053747
AP5M1	0.206672147929235	0.322445327632162	ENSG00000053770
ANAPC4	0.11068169717291	0.481459073532502	ENSG00000053900
KCNQ1	-0.437894948149395	0.140771345755896	ENSG00000053918
TRAPPC3	0.115961575986271	0.377032083308121	ENSG00000054116
THRAP3	0.000181841705511885	0.999193150555981	ENSG00000054118
PHPT1	0.0622936481358115	0.785004156033597	ENSG00000054148
ENTPD2	-0.196949610121642	NA	ENSG00000054179
LY75	-0.351446088750737	0.118226626682451	ENSG00000054219
ARID4B	0.100034800667442	0.544292503938373	ENSG00000054267
OPN3	0.110869396043928	0.74160827340741	ENSG00000054277
SDCCAG8	0.0503794749269936	0.749506587087385	ENSG00000054282
PTPRN	-0.0432700980111274	0.922399347440669	ENSG00000054356
HHAT	-0.396883082858347	0.00904694070914211	ENSG00000054392
KIF1B	0.229480374200173	0.0896147104075984	ENSG00000054523
FOXC1	-0.337474082569972	0.00621870080082283	ENSG00000054598
TBC1D22A	-0.0549695910870129	0.739726854934437	ENSG00000054611
SYNE2	-0.0661177185439328	0.761992660100317	ENSG00000054654
PLEKHH1	0.140846567352828	0.471557241195249	ENSG00000054690
ATP9A	-0.151988633105895	0.325119020099674	ENSG00000054793
SPO11	NA	NA	ENSG00000054796
CBLN4	-0.401084954053835	0.1936358246888	ENSG00000054803
CHRDL2	-1.18099602336078	7.06685740834811e-09	ENSG00000054938
FAM168A	0.0177292836403422	0.917500069066518	ENSG00000054965
RELT	0.314024591227665	0.0974851224444272	ENSG00000054967
GALC	-0.0911411326613901	0.653188323891334	ENSG00000054983
NOP58	0.108013218281365	0.560897588762131	ENSG00000055044
SZRD1	-0.0480577139283003	0.609125999830753	ENSG00000055070
KCNH2	-0.0699894436620282	0.840737792781846	ENSG00000055118
CUL1	0.0629553168118808	0.636435597056497	ENSG00000055130
FAM114A2	0.0219193429879724	0.934782463081563	ENSG00000055147
CYFIP2	0.91109618034692	9.36358893549151e-08	ENSG00000055163
TAB2	-0.0711067146816371	0.713838402793645	ENSG00000055208
GINM1	-0.0144849253690154	0.920809918846235	ENSG00000055211
EIF2AK2	-0.0668653617642278	0.677677798285594	ENSG00000055332
USP36	-0.12461363829284	0.280707603066119	ENSG00000055483
KMT2C	0.0947095741234234	0.677405518962973	ENSG00000055609
MCOLN3	0.491971662440075	0.000191849244871182	ENSG00000055732
CCDC85A	-0.698930937895539	0.00215646112243748	ENSG00000055813
PUM2	0.107477109595645	0.565808620356849	ENSG00000055917
MRPL43	-0.0305012666625167	0.862042731953672	ENSG00000055950
ITIH4	0.181875552847153	0.595709966037458	ENSG00000055955
ITIH1	-0.00193681569941851	NA	ENSG00000055957
HPF1	0.053840405468204	0.793178541157304	ENSG00000056050
ZFR	0.128681289281083	0.534884577815768	ENSG00000056097
ZNF280C	-0.0594882787616353	0.792705054769019	ENSG00000056277
NPFFR2	-0.0101727132134157	NA	ENSG00000056291
PHF21B	-0.413272954469543	0.259622183253968	ENSG00000056487
TRAF1	-0.485973993888009	0.00172430044265315	ENSG00000056558
RC3H2	0.17445312976468	0.341911833440548	ENSG00000056586
IL17RB	-0.682937188474069	5.29992840199932e-05	ENSG00000056736
TRAF3IP2	0.139856235512231	0.113692840914822	ENSG00000056972
GYG2	-0.528871824478386	0.00229214876950142	ENSG00000056998
DCBLD2	0.228675555048806	0.0609277022759934	ENSG00000057019
SERPINB3	-0.012185837508988	NA	ENSG00000057149
SOAT1	-0.0844032403348268	0.457855963290645	ENSG00000057252
PKP2	-0.107877914915143	NA	ENSG00000057294
MSH4	-0.149131019275625	NA	ENSG00000057468
F7	0.380001099699741	0.23082098107535	ENSG00000057593
GDI2	0.256823434201312	0.191393839662495	ENSG00000057608
PRDM1	0.606136405261206	0.00782166910542441	ENSG00000057657
ATG5	0.133647996457868	0.484042841942411	ENSG00000057663
TMCC3	0.188578974919768	0.606673539463128	ENSG00000057704
PITHD1	0.00683420302239543	0.963626808309921	ENSG00000057757
MTA3	-0.10040854529096	0.456490273900272	ENSG00000057935
