gene_name	synovitisvsControl_log2FoldChange	synovitisvsControl_padj
GNL1	0.470806943232236	0.195105617456573
DHX16	0.193380728918511	0.558797087503109
TUBB	1.03599612357203	2.98225465249245e-05
DDR1	0.3919381612039	0.575741771004764
GTF2H4	0.364031497732568	0.393696834011741
VARS2	0.668752373562331	0.196042870905744
C6orf15	0	NA
CCHCR1	0.206210646799882	0.809278235989079
TCF19	1.37181767974838	1.93694418875405e-05
	-0.279477022212851	NA
	0.257172451552	0.588155110571597
	-0.0451129558181136	0.849420807263826
	0.198736036521697	0.812425437680041
	0.0100281277423427	0.985302211835281
DDX39B	0.15510415278851	0.682791600271996
ATP6V1G2-DDX39B	-0.468964760179612	0.351547905879337
NFKBIL1	-0.0753046312877562	0.925049488985039
LTA	-0.0929084106552522	0.710210779067718
TNF	0.447295760438539	0.327235440819908
LTB	0.80969272725455	0.3369259948583
	-0.0689723019256623	NA
PRRC2A	0.882317154031512	0.141264281708693
BAG6	0.471982429170827	0.303151504086739
APOM	0.212259803282943	0.472983348433894
GPANK1	-0.151056218154406	0.580750268136436
	0.0179648473225795	0.91276445050638
LY6G5C	0.284215097314999	NA
NEU1	0.627531986218382	0.119674943648017
SLC44A4	0.503357150349053	0.461391937720682
EHMT2	0.455094398548428	0.389039075745471
ZBTB12	0.281347418773332	0.69268132744024
C2	-0.0247978934932018	0.948750212462774
NELFE	0.301037051973625	0.48634103537315
SKIV2L	0.938858110578262	0.0866533890531192
DXO	0.765658672990487	0.0870598080428476
STK19	0.493780838395133	0.302751937127024
C4A	0.654784092922842	0.316871061693266
CYP21A2	-0.302765389284329	0.674352111760561
ATF6B	0.654621401139039	0.111034530377408
	-0.0112197998474697	0.954083588745795
	-0.0692596673765028	0.802186956007951
EGFL8	0.409256522917529	0.612008205732062
AGPAT1	0.0790503709987014	0.811285504429715
RNF5	0.613904951329563	0.279220214175724
AGER	-0.345289438957849	0.429375733664163
PBX2	-0.202790288213619	0.433311876522869
GPSM3	0.7977613799899	0.054901950223334
NOTCH4	0.889061437764058	0.115679112946906
	NA	NA
	0.066808306498045	NA
	-0.26979719350419	0.4930710553771
HLA-DRA	0.446995119312941	0.446295390558754
	0.783973691221454	0.138654015680805
	0.55002500565511	0.315932438421623
SLA-DQB1	0.592671847902038	0.317099452835688
	0.599077439206154	0.395391206985355
HLA-DOB	-0.400021407254891	0.201802287770968
PSMB9	0.223931095026001	0.764253005094564
SLA-DMB	0.510873198335348	0.156893462654592
SLA-DMA	0.637697228815042	0.159314207484201
BRD2	0.210383790733564	0.204728977601228
SLA-DOA	0.360761473588567	0.620360762232216
COL11A2	-0.498124004507952	0.406274726047874
RXRB	0.236525271944108	0.50299240896633
SLC39A7	0.746857526381171	0.0252275491040356
HSD17B8	-0.228750589813694	0.608944485941343
RING1	0.240989189265531	0.655155377667745
BMP5	-1.40864392773973	0.0270008972651953
HMGCLL1	-2.24053316624266	5.22638700480442e-06
GFRAL	-1.32535569545561	0.0445242214403069
HCRTR2	NA	NA
FAM83B	1.26408849874772	0.0844310204039516
TINAG	0.0590989714582435	0.971034881397286
MLIP	-1.09349499700773	0.0359795546090548
LRRC1	-0.373742361088367	0.393696834011741
KLHL31	-1.38423152065746	0.0499101514065441
GCLC	0.846596617666909	1.937543559193e-06
	0.169916015918382	NA
KHDRBS2	0.061106628341051	NA
PRIM2	0.496753505328125	0.0118154027461551
ZNF451	-0.365703461695208	0.0633672790639303
BEND6	-0.689202329808212	0.0436008719805547
DST	0.140904824554027	0.589801603029068
	-0.177842697829368	0.868527487309393
VPS52	0.213868790847277	0.542396059503993
RPS18	-0.0546112929316773	0.802220337604935
B3GALT4	-0.0116274505444498	0.925628654302213
WDR46	0.790986720150777	0.11670715913254
	0.543583592596301	0.138762963133434
RGL2	0.512983769131494	0.303640441245354
TAPBP	0.0562548054274947	0.851544666508623
DAXX	0.446017618767778	0.397640713502083
KIFC1	1.31394358054026	7.11176936326257e-05
PHF1	-0.289428529201808	0.442309958621661
CUTA	0.138267506825254	0.704645280198866
SYNGAP1	0.794696747386394	0.0774059234767222
BAK1	1.04056542191576	0.0745037970183287
	0.278310970192788	0.664873115863652
ITPR3	-0.0948126061210269	0.841966892634924
LEMD2	0.365064382675997	0.468126286047986
MLN	NA	NA
GRM4	-0.0124174215301282	NA
C6orf106	-0.168541080326917	0.445779659900635
RPS10	0.0558026664709459	0.931577280732
	0.177136634783453	0.414470976172318
UHRF1BP1	0.744359291892902	0.000161847077677438
TAF11	-0.258638862284867	0.128913797433477
ANKS1A	-0.0624496949337298	0.821895434744739
TCP11	-0.547780204156256	0.365762881209221
SCUBE3	0.0703026370316219	0.786535439144685
ZNF76	0.898275608586515	0.113794860655619
DEF6	0.370628842549658	0.347260493099511
PPARD	0.629671099958816	0.186550549649929
	-0.51822233926389	NA
RPL10A	-0.128938124643667	0.564075217968106
TEAD3	0.983985991729343	0.0450730562474918
FANCE	0.0142397424855974	0.994611475587685
FKBP5	-0.224436969455963	0.773531014168507
ARMC12	-0.255078031940063	0.567685305410091
	0.380586877736428	0.651028043538006
CLPS	0	NA
LHFPL5	0.0237671602516437	NA
SRPK1	-0.160446309239712	0.590108064291278
SLC26A8	-0.447656590672118	0.626467181154907
MAPK14	-0.202227652816449	0.349330095673564
PNPLA1	-0.197267950972555	NA
C6orf222	0.00612772204284771	0.975348296164567
ETV7	-0.184285020166053	0.803796230436612
KCTD20	0.19430483535488	0.200073521471351
STK38	-0.0680491218367242	0.882987959441464
SRSF3	0.223889187443876	0.310888383587998
CDKN1A	0.506146977287039	0.41604787318774
RAB44	0.773349741535356	NA
CPNE5	-0.434196320777992	0.515351974200845
PI16	0.751884478414612	0.179783004159375
MTCH1	-0.278437761964253	0.337475024559843
FGD2	0.58669585397751	0.231750782219227
PIM1	0.718931963907675	0.000405314305931876
	NA	NA
TMEM217	NA	NA
TBC1D22B	-0.000426564610743221	0.988691790079528
RNF8	0.0366269634899271	0.861599894046973
CMTR1	0.131143087112425	0.787164806236091
MDGA1	0.968054308791105	0.0896329470660983
DNAH8	-0.876342046599513	0.117628496486747
GLP1R	-0.210588363126328	NA
KCNK17	-0.0506744388587217	NA
	-1.01522056516029	0.106064886121809
DAAM2	0.243863513062004	0.704928920501407
	0.94408754010747	0.125357710278771
LRFN2	-0.801911803174956	0.223275585920523
NFYA	-0.0576637548008198	0.844211478784323
	0.180555139899639	0.649916961417166
TREML1	0.0233872941315225	NA
TREML2	0.730616941061572	0.24552844558179
	0.0232435565405683	NA
FOXP4	1.10514971500131	0.0948462423815183
MDFI	1.10633816900691	0.0612701790636697
TFEB	0.509303465632693	0.434483190027529
FRS3	0.0298344057427203	0.955671267884792
PGC	-0.4289043490926	NA
USP49	-0.283822613750029	0.621927046171769
	0.816023052776669	0.273442185912589
GUCA1A	-1.09467977805685	0.0509810459179327
GUCA1B	0.339762035759517	0.755492092456243
MRPS10	-0.171375759860533	0.544880302763092
TRERF1	-0.517092773432454	0.197851367702949
UBR2	-0.260437453208061	0.410159804175144
BICRAL	-0.405467596089827	0.00622805134980896
PTCRA	-0.0499241487203353	NA
CNPY3	0.239294236618492	0.623229630398931
PEX6	0.463641402919021	0.351794680744458
PPP2R5D	0.107888773357859	0.830615239087567
MEA1	0.0795288226909056	0.810776723211254
RRP36	0.253743026812863	0.442217027734623
CUL7	0.650094237006568	0.326032600099553
MRPL2	0.439851583413046	0.368443112114997
KLC4	0.332842198033746	0.584295700706851
PTK7	1.33607271702394	0.00204406626959055
SRF	0.976031927974839	0.0084843835331298
TTBK1	-0.235425519556079	NA
ZNF318	0.0241632523134286	0.929765873210815
CRIP3	-0.428083132769658	NA
LRRC73	0.975121169361166	0.161041853660514
XPO5	0.539731556584373	0.0010913273234174
ABCC10	0.506498822762798	0.205087221887315
DLK2	NA	NA
POLH	-0.599243575526668	0.000307627264496463
TJAP1	0.365144437864024	0.350262725243015
GTPBP2	0.358785776721909	0.354812107088135
RSPH9	0.0946353908279328	0.983210553231286
MRPS18A	0.760333775314505	0.18197009186098
VEGFA	-0.868935401045045	0.0310271723150041
	0.349949383599302	0.578113291138686
TMEM63B	0.354641871924765	0.439032695969676
CAPN11	-0.656391339717162	0.4051644194605
SLC29A1	0.120304523816303	0.865387714513935
	-0.129096647012879	0.418951002383191
SLC35B2	0.650434244367591	0.313259518249576
NFKBIE	0.818526646593051	0.0879034665130479
TCTE1	NA	NA
AARS2	0.651056487946056	0.250354524090041
CDC5L	-0.314260561340146	0.143184194823381
SUPT3H	-0.624554279527263	0.00835508413945402
RUNX2	2.55994846339834	1.57781791384024e-06
ENPP5	-0.475546882643716	0.0753847485818432
RCAN2	-0.339415738416317	0.530832226025956
CYP39A1	-0.632877576417194	0.0311023321784722
SLC25A27	-0.802449057615372	0.00259245045369933
PLA2G7	0.20873551985003	0.649871069663858
	0.0284508043421052	NA
	-0.730978852132328	0.117751841311374
ADGRF1	0.173160319450997	0.657117156917154
TNFRSF21	0.525699245967388	0.0597037669201377
PTCHD4	0.0613941546331699	NA
CENPQ	-0.248414449445533	0.397628587023693
MUT	-0.263205941196006	0.409050721431291
	-0.26282256170542	0.834340021550175
RHAG	-0.0555059023488361	NA
CRISP2	NA	NA
PGK2	-0.0185855910244906	NA
CRISP1	-0.227402124540183	0.719984573589545
DEFB114	NA	NA
DEFB110	NA	NA
TFAP2D	NA	NA
PKHD1	-1.76179481772893	0.0207606272565647
IL17A	NA	NA
IL17F	-0.714062859098627	0.266958982978814
PAQR8	0.532491984651047	0.303020434876309
CHRNA5	-0.0926661741735799	NA
CHRNA3	1.69712412202626	0.000723094941139252
CHRNB4	1.75763361449723	0.00692152657861608
HYKK	-0.346568983778848	0.343964831504909
IREB2	-0.145316321734809	0.811890340710149
WDR61	0.0960061800322584	0.642865536862036
ACSBG1	-0.0856506215664152	0.870265360728078
	-0.124449998113748	0.770152090938844
SH2D7	0.704777438764732	0.318214514839622
ADAMTS7	1.83752549480378	0.000805713511474982
MORF4L1	-0.108520224687136	0.708780068553833
CTSH	0.482706147904222	0.122000198100135
RASGRF1	-0.55299842266056	0.33808456839769
TMED3	0.836576049935708	0.0745799564888631
KIAA1024	0.0689253649339372	0.868714916920846
	-0.369364437986705	NA
	-0.379244939465338	0.252135823443238
FAH	0.161073902092713	0.795024859956173
ABHD17C	1.64909710555195	0.00148868175494221
CFAP161	-1.13536345946519	0.0340761952472889
IL16	-0.024711618165093	0.937028387050151
STARD5	-0.206796937952411	0.62734509051707
TMC3	0.172407112770129	NA
	NA	NA
EFL1	-0.0623073538912842	0.615879131048106
ADAMTSL3	-1.63698477268062	1.06001974461131e-07
SH3GL3	-1.76280765272643	0.001255404385521
BNC1	-0.0164122320235954	NA
TM6SF1	0.0381895931535241	0.911974678216252
BTBD1	-0.101598151866214	0.810266582960417
HOMER2	1.16295632310236	0.000115454805366373
WHAMM	-0.0869175560477578	0.648843247654312
FSD2	-0.127496404129124	0.863724641291124
AP3B2	-0.346121774489808	0.325460391534598
CPEB1	-0.678826862458857	0.0701660462721997
	0.263244747038024	0.200209517535642
IQGAP1	0.344902722280321	0.177781767055773
BLM	0.379704841729998	0.303714120230466
FURIN	1.37541935891113	0.00348474803877961
FES	1.12792748840851	0.0662386810167169
MAN2A2	0.466743733370391	0.176867583903142
HDDC3	-0.0511272729894913	0.848674920000637
UNC45A	0.421249070989352	0.468594046902669
RCCD1	-0.109340984750824	0.783238353865432
UROC1	-0.0177051722248618	0.953560382352258
ZXDC	-0.0794628138950258	0.729862381104207
SLC41A3	0.542863647053177	0.0980472774153433
	0.324248662880243	0.656017016436156
	NA	NA
	NA	NA
	NA	NA
ACAN	4.43427936795525	6.25175613072509e-19
MFGE8	0.32689067796823	0.587671744252225
ABHD2	0.355006415965873	0.182006218818457
RLBP1	-0.524359449891442	0.450195289865024
FANCI	0.24656552784766	0.390827213673262
POLG	0.530917400934713	0.101134529708573
KIF7	0.0515589082450993	0.958895168802361
RHCG	0.37403855245222	0.784610618672736
PLIN1	-1.58954726236475	0.0812223096242626
WDR93	-1.59978050260138	0.0170125861961289
MESP1	-0.370002974761302	0.376989246114021
MESP2	-0.328677692817533	0.491464032278879
ANPEP	1.16141488431318	0.00380348978983802
	0.311218939926591	0.517071405543379
IDH2	1.18691944412251	0.00281410139680186
	NA	NA
CIB1	0.531467799701919	0.0167376706425062
	0.833746773904854	0.177536506768478
NRG4	-1.53095108113551	5.82673558340117e-05
ETFA	-0.0266966069160543	0.954083588745795
TMEM266	-1.73698581341969	0.000107531351291448
SCAPER	-0.695970269494284	0.0105421306198309
RCN2	-0.0025432329354941	0.974359066812659
PSTPIP1	0.975027883064502	0.114463875523105
TSPAN3	-0.509154719180187	0.0120479186209974
PEAK1	-0.0622171651271186	0.894243448776816
HMG20A	-0.191826611327773	0.332899503207462
LINGO1	-0.260284005024418	0.668556661214741
CSPG4	0.457253424145453	0.430001180920358
SNX33	0.0118687057767545	0.998201221108245
SNUPN	-0.0491037652615092	0.790779810334804
PTPN9	0.0702523240903847	0.729060952756544
ODF3L1	-0.133138069887251	NA
SIN3A	-0.0998073864961724	0.560939305057536
MAN2C1	1.02547392074722	0.0755918104512749
NEIL1	0.072465378014073	0.91644628668247
COMMD4	0.663924622004929	0.258236196936353
C15orf39	0.764879590945993	0.199749833227889
SCAMP5	0.0412938820268227	0.869609964561554
RPP25	0.974500540336978	0.180989878230034
SCAMP2	0.265474356010829	0.165598698322861
CPLX3	-0.0330470544466842	NA
ULK3	0.212439132735771	0.544880302763092
LMAN1L	-0.647142089024985	NA
CSK	0.947342636868035	0.0498519770670037
CYP1A2	-0.749730509371594	0.376989246114021
EDC3	0.165147806372354	0.497210314264508
CLK3	-0.000587470874306594	0.991748235364957
ARID3B	-0.0120544599201635	0.95855312937096
CYP1A1	-0.787577528239271	0.313873402376488
UBL7	-0.278519686968943	0.48634103537315
CCDC33	0.313021144233527	0.546953197110757
STRA6	-0.116478947124058	0.452638844032204
ISLR	-0.643484080092321	0.0584593851832522
PML	0.294782695949772	0.605857653741512
STOML1	0.394582578549038	0.61538905341065
LOXL1	-0.159495426306548	0.765337420326081
TBC1D21	-0.0490592519886664	NA
INSYN1	-0.000788480244291319	0.958895168802361
CD276	0.33493799276905	0.386217555174943
NPTN	-0.400097840210486	0.190985186961583
HCN4	0.064157601730955	NA
NEO1	-0.0861829113338748	0.745767555399198
BBS4	-0.299106623943001	0.0669705088936584
ADPGK	0.277223362051002	0.00236807269936747
	0.703431475073428	0.211935037301889
	0.0539159753115741	0.878892757461456
	NA	NA
PARP6	-0.330800068895905	0.205087221887315
PKM	1.04747669480147	0.000520637875173331
	1.04199226446366	0.0389999766978059
	0.118496635875105	NA
	0.248484375537955	0.36829813105414
SSTR1	-0.129403166613134	NA
TTC6	NA	NA
PAX9	-0.494981016636988	0.149193538275979
NKX2-8	NA	NA
NKX2-1	NA	NA
MBIP	-0.0680141263864801	0.852361590867262
BRMS1L	-0.2816478796562	0.422927416600123
INSM2	NA	NA
	-0.0125479061416246	0.971417371204937
PSMA6	-0.0692427028429636	0.887868775656139
NFKBIA	-0.265489308470516	0.487516457678955
SRP54	0.0413087007886424	0.883074093741122
	-0.230806849784496	0.403307753954417
BAZ1A	0.400073833701041	0.254200079814823
CFL2	-0.509416921725416	0.178852960220778
EAPP	-0.244781514363371	0.353063816288659
EGLN3	-2.22214263138439	6.67870796141122e-08
NPAS3	-0.397802059874076	0.659165792474823
ARHGAP5	-0.078701723860109	0.905709372500305
NUBPL	-0.334825309788604	0.386590894666874
HEATR5A	0.0804962380808756	0.820713906146922
HECTD1	-0.16717361491318	0.671324551966072
AP4S1	-0.121112542974155	0.865701201508735
SCFD1	-0.0249350983070421	0.968703374672308
G2E3	-0.43154205899761	0.224832249465884
PRKD1	-0.449789454051796	0.0912113981237758
STXBP6	-0.265682733400292	0.353234746182692
GZMB	-0.489148460168576	0.355282857154123
	0.179844336600375	NA
	-0.072909212862685	NA
SDR39U1	-0.0618080662842504	0.945626103093108
KHNYN	-0.287924762118211	0.113078139718874
CBLN3	-0.181601058793303	0.69208981640146
NFATC4	0.765659431341921	0.160351741885348
RIPK3	0.645498526772302	0.0421559495996089
ADCY4	0.644856686242043	0.169808718587622
CIDEB	0.50387681790537	0.369784391122378
NOP9	0.826763941959672	0.0215904794659628
DHRS1	0.209744523497975	0.666574923133462
RABGGTA	0.601402316514969	0.351691708078725
TGM1	0.885599344686433	0.30487376835842
TINF2	0.0295101351780687	0.824569275301548
	0.835160771448147	0.0802895581265017
IPO4	0.171755761380478	0.34772717679419
REC8	-0.0106891326625069	0.979809194675275
IRF9	-0.334282751247527	0.407865380911655
	0.424134034036974	0.262914261279227
	0.294301117866589	0.510719668769327
EMC9	-0.0973323618109183	0.877997311268495
PSME1	-0.0316818365731986	0.923848524894301
FITM1	0.270569707936245	0.608944485941343
DCAF11	0.158942096875888	0.308050825522888
PCK2	1.54469401614658	0.00595469890883861
NRL	-0.275495325436823	NA
CPNE6	0.0237671602516437	NA
CARMIL3	-0.309561570108201	0.542467033394796
DHRS4	-0.605787068117454	0.0660694873437016
JPH4	0.105014221946964	0.881379694340312
AP1G2	0.392918209350209	0.432995087343052
THTPA	-0.100151099486202	0.796547736044263
	-0.0290414271034514	0.934523312698928
PABPN1	0.0473995193643729	0.752568227120416
SLC22A17	0.398162557277501	0.430613704745523
EFS	0.180814902783496	0.851630364781898
CMTM5	-0.499521607904158	0.364135821065883
MYH7	0.641780537039036	0.43969831151712
SLC7A8	1.76642600813288	1.20731242494273e-09
CEBPE	-0.224022207068488	NA
ACIN1	0.065919827103764	0.624974413233048
C14orf119	0.0485721840415684	0.835560836886715
	-0.141638522922495	0.431887283252781
CDH24	0.513051144315005	0.339935586679991
PSMB11	NA	NA
MMP14	0.944721531640536	0.000714407938940116
MRPL52	0.126788513649407	0.631195954274514
SLC7A7	0.637647687332011	0.155480621480856
OXA1L	-0.173083797954118	0.365089748529296
	-0.473356973226732	0.381568269763253
DAD1	-0.153868289307865	0.433864006563109
ABHD4	0.471846112019996	0.414056757875908
OR6J1	NA	NA
	0.0964958031756853	NA
	-0.0489971063462005	NA
TRAV41	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.0136050197311091	NA
	-0.0786061012330036	0.864337211839648
	-0.410178305599135	NA
	-0.0777192872227636	NA
	NA	NA
	NA	NA
	0.239265102942574	NA
	NA	NA
OR4E1	NA	NA
OR4E2	NA	NA
CHD8	0.0111051107186255	0.953349231728507
RPGRIP1	-0.0141888127518012	0.974518676235659
OR6S1	NA	NA
RNASE12	NA	NA
RNASE10	0.786110504953986	NA
PNP	0.828134722812552	0.0601956543537304
OSGEP	-0.0599236102324296	0.795574028756937
	-1.26268660211156	4.19957356408917e-05
TEP1	-0.169964167075571	0.397875180386634
PARP2	-0.191698024501337	0.479782636230099
CCNB1IP1	-0.672064620186324	0.0192949919666618
TTC5	-0.267226599002154	0.307953149530428
OR11H4	0.0613941546331699	NA
	NA	NA
	NA	NA
	NA	NA
	0.0599939494128675	NA
	NA	NA
	NA	NA
	NA	NA
	0.214389985154866	0.804595750654404
LPCAT4	0.251325626920545	0.677225228900687
NUTM1	-0.117103061231614	0.616117592917924
SLC12A6	-0.441416325316021	0.0968506032174919
KATNBL1	-0.127759311406648	0.798965417631445
	NA	NA
ARRDC4	-0.179209222124758	0.615729377058496
NR2F2	-0.74905698191392	0.0568239889121411
MCTP2	-0.357441827552989	0.503281710106802
KLHL25	0.0894081069146144	0.980024804656381
	0.0559335107175221	0.865087966726669
	-0.147792435183493	0.766011314166358
	-0.0269953626903034	0.922540997404297
SV2B	0.60141318588324	0.19316810440027
SLCO3A1	0.605321737905109	0.179200618789684
FAM174B	-0.61910748221827	0.436996827298141
	0.0109572967878666	0.964306775401623
RGMA	-0.0594144035999874	0.89189418854473
AKAP5	0.0122247859914411	0.929952528833558
MTHFD1	0.357246800982578	0.208754677416975
	-0.0928171820369776	0.898170046998614
HSPA2	0.66252202886649	0.218982783345798
PPP1R36	-0.438926805626844	0.160909339473047
PLEKHG3	0.698412298777095	0.135961735621637
SPTB	-0.339189691310084	0.624943727474203
GPX2	-0.0365705302967894	0.893971203996323
RAB15	1.05862265218607	0.0113760578054963
	0.265753544552033	0.449829242398634
FUT8	0.0258224706828165	0.912889671037374
	-0.0488918409080828	NA
GPHN	0.0328359157556265	0.903839120886234
FAM71D	-0.0870762675148747	NA
