gene_name	synovitis_with_corticosteroidvssynovitis_log2FoldChange	synovitis_with_corticosteroidvssynovitis_padj
TUBB	-0.032310850331783	0.958596295824232
DDR1	1.02528313314632	0.158227061255017
GTF2H4	-0.0593651189642896	0.947907448643453
VARS2	0.794621674857532	0.169712396947605
C6orf15	0.059596949386488	NA
CCHCR1	0.485129839086561	0.559817175543129
TCF19	-0.268601758256189	0.678892606692372
	-0.411239981337816	NA
	0.17145725422344	0.820428422843299
	0.443518213493436	0.645524024324159
	0.351197850383379	0.6710292269941
	0.253515121731317	0.73265259589113
DDX39B	0.213656035586458	0.686211902057172
ATP6V1G2-DDX39B	-0.253827821453898	0.799636503884076
NFKBIL1	0.307760963612927	0.745493754055935
LTA	0.19520572564816	NA
TNF	0.0310627395935101	0.974764981966972
LTB	-0.0767515875204317	0.925338160430452
	-0.0463558115994812	NA
PRRC2A	0.0861160373786756	0.926635836509734
BAG6	0.0813604158212537	0.923620227419692
APOM	0.32112643742078	0.441601211377302
GPANK1	0.293987805701111	0.448145023614335
	-0.00164680424053026	0.995258329528597
LY6G5C	-0.0894948870010034	NA
NEU1	0.353887617653744	0.604325351399131
SLC44A4	0.385620664453339	0.714864911481001
EHMT2	0.0544460434930872	0.950533361178905
ZBTB12	-0.248985720510844	0.801550450851044
C2	0.701402687574718	0.244338924515241
NELFE	0.371720077136848	0.561124567697233
SKIV2L	0.422724997838444	0.64753245101644
DXO	0.0756446772514382	0.927460748544092
STK19	0.416141727576218	0.579831521889046
C4A	0.502446944351627	0.596994023344879
CYP21A2	1.18405308942081	0.132196835729149
ATF6B	0.309400502751319	0.660359913684159
	0.455096391149631	0.307887547688384
	-0.154120664542754	0.701708405604071
EGFL8	-0.260605952108257	0.89420681028138
AGPAT1	0.434745507992796	0.690496192190106
RNF5	0.382961380739849	0.675413868041686
AGER	0.08511776483665	0.926240575802357
PBX2	0.0777287466944904	0.870473148885391
GPSM3	0.130774261178857	0.877289334134457
NOTCH4	-0.000409958270671635	0.999656907229869
	NA	NA
	0.125952025382097	NA
	0.280424777480718	0.660930478533632
HLA-DRA	-1.13205902603295	0.0529346283883846
	-0.824660263125496	0.250004437130939
	-1.21936688057455	0.0316675267654232
SLA-DQB1	-0.697965297281109	0.430050381689252
	-0.073036403009196	0.770334380651232
HLA-DOB	0.0221595424909956	0.974764981966972
PSMB9	-0.0659265469959806	0.962847686912543
SLA-DMB	-0.257325615818723	0.679639112469538
SLA-DMA	-0.554240354451	0.424928419017743
BRD2	-0.0427306351318402	0.897199366720633
SLA-DOA	-0.746337369400603	0.381113108955107
COL11A2	-0.564892215060356	0.554170837698957
RXRB	0.382045955308696	0.417410935537527
SLC39A7	0.222181764814512	0.71582365868697
HSD17B8	0.503192740959689	0.418038107448304
RING1	0.355759275833003	0.628504990389437
BMP5	-0.464298859153337	0.654447695971295
HMGCLL1	0.100366196204927	0.916098694090097
GFRAL	0.230157478151477	NA
HCRTR2	NA	NA
FAM83B	-0.481501300068387	0.682273295231501
TINAG	0.170697986863529	0.884304303664237
MLIP	0.315643123162517	0.74702842529528
LRRC1	-0.0571796554688518	0.944330184448044
KLHL31	0.99400034108646	0.318558824056653
GCLC	-0.22682204889724	0.509545469821833
	-0.158730340490302	NA
KHDRBS2	0.0228728845976313	NA
PRIM2	-0.279849651205494	0.386177173607734
ZNF451	0.0277148584884061	0.948937676481798
BEND6	-0.0330931584358971	0.961067030597872
DST	0.120268300266582	0.771393297797012
	-1.12375915803921	0.109838734111676
VPS52	0.213804336482368	0.684142447225412
RPS18	0.280740929119433	0.22493664720508
B3GALT4	0.506341245449278	0.554450300595427
WDR46	0.454089472418684	0.58353441841786
	0.403279085084051	0.487918007710882
RGL2	0.212561416347219	0.803553305454418
TAPBP	-0.0091737585182771	0.985741448662682
DAXX	0.414265466396276	0.621039511969473
KIFC1	-0.612308127394085	0.23613558439713
PHF1	-0.0663866304039775	0.933421238759759
CUTA	0.252033157221497	0.615711829838768
SYNGAP1	-0.264418347893493	0.760013723055834
BAK1	0.318377406898031	0.767927587625596
	0.747457605604286	0.411630703325674
ITPR3	1.20538153674227	0.0770387930689359
LEMD2	0.129992414719436	0.881621113541675
MLN	NA	NA
GRM4	-0.0504163497465641	NA
C6orf106	-0.0563513402586995	0.893361136336932
RPS10	0.4323974480833	0.486415102975576
	0.0705352649284922	0.857634966439849
UHRF1BP1	-0.0105676771506546	0.983829096753739
TAF11	0.0553626908277648	0.869369437399603
ANKS1A	0.142381465293087	0.729572980057139
TCP11	0.159511807458675	0.897339388057856
SCUBE3	-0.160695889414288	0.660930478533632
ZNF76	0.387944065255055	0.670316968007249
DEF6	0.266125117773516	0.66003939510516
PPARD	0.221179066679252	0.800984012350817
	-0.170307504896268	NA
RPL10A	0.2840497721979	0.322079672406223
TEAD3	0.24301232551571	0.769560734560043
FANCE	0.0740636885897822	0.927394471667295
FKBP5	1.5414581465812	0.00347625300525429
ARMC12	1.44764348894126	0.0894332044026166
	-0.498427491452078	NA
CLPS	0.133042067244591	NA
LHFPL5	-0.0136719022278912	NA
SRPK1	-0.245744094289029	0.556486774511401
SLC26A8	0.0733802311666581	NA
MAPK14	0.323907582952734	0.238231637312784
PNPLA1	0.559182332003206	NA
C6orf222	-0.554888761866469	0.386271459565675
ETV7	0.253115958034128	0.835862859419325
KCTD20	-0.191809892794658	0.403905975471868
STK38	0.229076683590023	0.66529357228515
SRSF3	0.0887243528347253	0.821701833093841
CDKN1A	1.23935858916224	0.346575184357196
RAB44	-0.607605926389672	NA
CPNE5	-0.22190576677759	0.817294719236691
PI16	0.957993639717536	0.163615041703157
MTCH1	0.200751130501642	0.679639112469538
FGD2	0.120674268152179	0.885964002602119
PIM1	0.0706536992089478	0.876008279918091
	NA	NA
TMEM217	NA	NA
TBC1D22B	-0.00395744671603178	0.994730058360168
RNF8	-0.0636470553317411	0.838569261224998
CMTR1	0.220444649918067	0.740284307318585
MDGA1	-0.219994315871798	0.867005281471708
DNAH8	-0.622258558142939	0.574364268833257
GLP1R	0.175769815217678	NA
KCNK17	0.101605102367935	NA
	0.673564064191355	0.492018788350603
DAAM2	0.435322269409498	0.625069162951138
	0.298952495506634	0.814904570193434
LRFN2	-0.0179294334021292	0.991740525336884
NFYA	-0.0679962207895534	0.875438029751167
	-0.212567731027657	0.722979762518772
TREML1	0.0597176165591517	NA
TREML2	-0.18263879000998	0.886318508828639
	0.0230805432885197	NA
FOXP4	0.181129694553756	0.88517329860706
MDFI	0.0558549107295339	0.979696836565787
TFEB	-0.0788401662915247	0.955295722377352
FRS3	0.442576690215045	0.595360516936959
PGC	0.474784959767909	NA
USP49	0.351884573541922	0.702765281665354
	-0.320277435541731	0.842656814434331
GUCA1A	-0.256276094049822	0.813161723909511
GUCA1B	-0.00318378267923785	0.98039746028219
MRPS10	0.059848079108559	0.902512992165672
TRERF1	0.36214946057665	0.592862237678167
UBR2	-0.0502130098032151	0.932786191585604
BICRAL	0.0288843423287477	0.932664419999675
PTCRA	0	NA
CNPY3	0.458484759268572	0.471723054824341
PEX6	0.465489224101181	0.536930747643131
PPP2R5D	0.108838350234599	0.878084203910838
MEA1	0.211994241372775	0.629403992641272
RRP36	0.0325229956042604	0.958754521294899
CUL7	0.167664652681866	0.840634328195679
MRPL2	0.285468527593263	0.70648497131547
KLC4	0.295086636561973	0.710948959120699
PTK7	0.0743122579302568	0.929576679916785
SRF	0.0444482599247952	0.95488909718601
TTBK1	-0.40295173396103	NA
ZNF318	-0.494677707211221	0.123722576773696
CRIP3	-0.0391453043015171	NA
LRRC73	0.510227954489868	NA
XPO5	0.00421356558095981	0.992226974670237
ABCC10	0.336624513178265	0.601348096746735
DLK2	NA	NA
POLH	-0.325998976568366	0.189081492320216
TJAP1	0.168698984251487	0.795156858623824
GTPBP2	0.211415263070869	0.733785033149194
RSPH9	0.741938531029652	0.517414290347167
MRPS18A	0.448571755174578	0.647385879433171
VEGFA	0.822817422561176	0.106062055470293
	0.182164496299854	0.858438813433536
TMEM63B	0.221430902474427	0.768083641234993
CAPN11	0.602633207859948	0.624377566964198
SLC29A1	0.0199203295944168	0.985002924159408
	0.0735687675135039	0.790806899482692
SLC35B2	0.544967365479587	0.564237516423483
NFKBIE	0.145860201445917	0.878493960639747
TCTE1	NA	NA
AARS2	0.335356295622057	0.709051343621028
CDC5L	-0.129864968347421	0.730970167444541
SUPT3H	-0.123162634737324	0.797230578382114
RUNX2	0.175160240724948	0.88517329860706
ENPP5	-0.463026543873435	0.225706649574931
RCAN2	-1.18445811021296	0.0218892452027572
CYP39A1	-0.386040934494948	0.405919515704709
SLC25A27	-0.183037246419594	0.724894274993021
PLA2G7	0.0320262684485292	0.972053284339966
	0.0592095776791607	NA
	-0.631809225982447	0.37935891576376
ADGRF1	0.206475215593178	0.702208982239232
TNFRSF21	-0.245010653028849	0.618821587758128
PTCHD4	-0.0505006701642582	NA
CENPQ	-0.117123954630957	0.814010676562589
MUT	0.110684719570743	0.84484348084355
	-0.298943136647971	0.737097160024572
RHAG	-0.0704455480697205	NA
CRISP2	NA	NA
PGK2	0.145942683539948	NA
CRISP1	-0.0178752201098906	0.983464640288928
DEFB114	NA	NA
DEFB110	NA	NA
TFAP2D	NA	NA
PKHD1	0.0581690315340709	0.971156901438878
IL17A	NA	NA
IL17F	0.525949582384782	0.622782095171722
PAQR8	-1.26572964348289	0.0109841236650502
CHRNA5	0.236430528715257	NA
CHRNA3	-1.374400732585	0.0327584476537243
CHRNB4	-0.851438461883865	0.45739610144431
HYKK	-0.232145695774114	0.697951656794648
IREB2	-0.157673719270753	0.820372352386745
WDR61	0.155065781350915	0.621211892634658
ACSBG1	0.130710755726252	0.86367821274606
	0.376477727840674	0.561661894527821
SH2D7	0.278399897412627	0.811967500427193
ADAMTS7	-0.539098883868791	0.618821587758128
MORF4L1	-0.198994589052387	0.611202800320195
CTSH	-0.055419603499873	0.93428859090752
RASGRF1	1.93163015061453	0.00199824460130846
TMED3	0.119547106415064	0.886318508828639
KIAA1024	0.254827585670446	0.655878531059752
	-0.559187491130122	NA
	-0.0893401865225151	0.885057670156412
FAH	0.681340182167983	0.26209891572565
ABHD17C	0.0853044444241998	0.954455878623038
CFAP161	1.38414078549584	0.0220270387287362
IL16	0.626563382111264	0.348778091710853
STARD5	0.132079335728574	0.858097635310098
TMC3	-0.096860500303313	NA
	NA	NA
EFL1	-0.0713717871526027	0.705486462432063
ADAMTSL3	0.332365153410107	0.598447842541482
SH3GL3	0.273777890754899	0.824145934736742
BNC1	-0.00401554284001756	NA
TM6SF1	-0.317799490089494	0.527965331926259
BTBD1	-0.134728145547055	0.801549855496258
HOMER2	-0.842949032177732	0.0215067078251954
WHAMM	0.0182722141344192	0.957933517966294
FSD2	0.20301089626469	0.873841357175234
AP3B2	-0.130870399486329	0.844747149230582
CPEB1	-0.182299299128685	0.801772352133549
	0.0913643219231384	0.812878579088104
IQGAP1	-0.199934685111461	0.659242299746589
BLM	-0.332420938170873	0.602303315951028
FURIN	-0.0176765126805027	0.995539004380095
FES	0.187347566602081	0.863234094857921
MAN2A2	0.0702145566647879	0.916288170580248
HDDC3	0.471133137529903	0.0593135778073739
UNC45A	0.337690766231133	0.69198572693263
RCCD1	-0.284790318093926	0.584499655981476
UROC1	-0.0657610861532459	0.926667891499388
ZXDC	0.180873324903654	0.568426685574463
SLC41A3	0.62680846523101	0.111990500010679
	0.774426469251632	0.298422593254285
	NA	NA
	NA	NA
	NA	NA
ACAN	-1.45149230391383	0.0742490926904634
MFGE8	0.632308343136754	0.428940632494082
ABHD2	-0.396220240498444	0.285918156821491
RLBP1	0.224541683252265	0.87272259882156
FANCI	-0.333911629137553	0.440699068586953
POLG	0.200579877175878	0.725794266630227
KIF7	0.35520285510875	0.624984024100451
RHCG	0.725928685826106	0.540166854671457
PLIN1	0.758161899626141	0.0591091968657227
WDR93	0.519568595377305	0.641810299200967
MESP1	0.0258870971962512	0.926667891499388
MESP2	0.539988729323692	0.530920697604817
ANPEP	0.188059396289434	0.817276527308861
	0.349415331686009	0.624038096474805
IDH2	0.0941906036329719	0.913909665218537
	NA	NA
CIB1	0.147130232368557	0.724607194018411
	-0.0640787947611619	0.959664804466104
NRG4	0.222705536874701	0.796655464532044
ETFA	-0.116164243635976	0.821701833093841
TMEM266	0.151147902467693	0.899256916233868
SCAPER	-0.38093302812105	0.392200398106853
RCN2	-0.122400816082334	0.821250270503253
PSTPIP1	0.597113956244423	0.60132696683008
TSPAN3	0.0158357020942303	0.974764981966972
PEAK1	0.270132868270748	0.633665190695197
HMG20A	-0.0470654275164607	0.900001149026434
LINGO1	1.08132371098225	0.151433934671204
CSPG4	0.287655893172178	0.784143008890407
SNX33	0.65397383870348	0.160777781265386
SNUPN	0.258216449604302	0.185118920035661
PTPN9	-0.314741060697372	0.141143101464874
ODF3L1	0.156188258052585	NA
SIN3A	-0.178633110170276	0.453628684157217
MAN2C1	0.344909071399959	0.770646809242858
NEIL1	0.422702457882723	0.548585994486791
COMMD4	0.513265169762621	0.580090762685648
C15orf39	-0.0276993219113791	0.983274722552086
SCAMP5	0.229768902445115	0.43419145464097
RPP25	0.77277937806475	0.466114367649846
SCAMP2	0.109069028819339	0.74940344571557
CPLX3	0.278483780946306	NA
ULK3	0.312807620413052	0.53415121976058
LMAN1L	0.318175961281837	NA
CSK	-0.132344517749713	0.899194953983314
CYP1A2	0.0938079762105382	0.938559913183269
EDC3	-0.201891554171963	0.585927980397385
CLK3	0.253857496021185	0.64557419452577
ARID3B	0.671785825258307	0.169320787718086
CYP1A1	0.990444941044306	0.336961845772754
UBL7	0.444329461548934	0.442510846438358
CCDC33	0.895563515945773	0.120153764174398
STRA6	0.98791572647196	0.325972277921302
ISLR	0.590601797607312	0.208376667969424
PML	0.199718603285003	0.83021799020859
STOML1	0.533846855126653	0.620838149901979
LOXL1	0.802650876052984	0.209538449714435
TBC1D21	0	NA
INSYN1	0.23046394784604	0.799121784087234
CD276	0.437065760741779	0.428940632494082
NPTN	0.0962037792410199	0.866186528413551
HCN4	0.0927827975171021	NA
NEO1	0.118454230792911	0.765202578004481
BBS4	0.0181721608959143	0.958859533374627
ADPGK	0.0559493822215458	0.760145006477558
	-0.175796576639542	0.872315752732281
	0.255839011851313	0.598565890724932
	NA	NA
PARP6	0.222107489583695	0.614956929318025
PKM	0.0949755769391524	0.886646444650945
	-0.0297779429705292	0.978624250169144
	0.472631100261423	NA
	-0.218540770545924	0.636187513415132
SSTR1	-0.790005460566696	NA
TTC6	NA	NA
PAX9	-0.365229097609883	0.523208696275244
NKX2-8	NA	NA
NKX2-1	NA	NA
MBIP	0.0425741043325336	0.938363600843541
BRMS1L	-0.25377403463339	0.635432003524455
INSM2	NA	NA
	-0.140417206613321	0.70240998320192
PSMA6	0.16180301675488	0.781814925531576
NFKBIA	0.646598556938093	0.153836302385947
SRP54	-0.0658041098117733	0.89787633367587
	-0.0822912551568582	0.872213524933972
BAZ1A	-0.181171734411049	0.787674846893564
CFL2	0.0923209190780934	0.905120553077053
EAPP	-0.0758071136243197	0.87498983310608
EGLN3	-0.105818694188282	0.924801134386633
NPAS3	-0.351720138318872	0.792259583636413
ARHGAP5	-0.41103913639575	0.449926792853352
NUBPL	-0.171188135711279	0.797230578382114
HEATR5A	-0.298444445699942	0.620838149901979
HECTD1	-0.211591165660198	0.689767503657699
AP4S1	-0.236127724892116	0.790889357269652
SCFD1	-0.264401251032912	0.571241856348968
G2E3	-0.248028618200875	0.669585937338667
PRKD1	-0.140475261777458	0.776787623726114
STXBP6	0.033107785218352	0.953595950657914
GZMB	-0.482153800897988	0.580090762685648
	-0.102231630182272	NA
	-0.0405842560696324	NA
SDR39U1	0.639666642530252	0.464891738728452
KHNYN	0.299571785265289	0.222795110017646
CBLN3	1.0674127947269	0.0231623460022847
NFATC4	0.400610492198388	0.628935460689904
RIPK3	0.0487128984971933	0.942037700791907
ADCY4	-0.243294376294589	0.777280431066853
CIDEB	0.421710902751309	0.607688907392865
NOP9	0.17044585743658	0.80587782252896
DHRS1	0.157877188612902	0.826823740716097
RABGGTA	0.171223469840784	0.868243637722159
TGM1	0.572974052230973	0.486920181078336
TINF2	0.0370473291394669	0.853357663073131
	0.468833206522168	0.55332715323494
IPO4	0.0537027648582516	0.873722502658381
REC8	0.198725624626042	0.799723890584813
IRF9	0.300515075192607	0.648321980111872
	0.293033628093809	0.635032199559886
	0.178450676316784	0.813161723909511
EMC9	0.61391649177584	0.439250682214745
PSME1	-0.173393487205442	0.70248009791448
FITM1	0.39900285397502	0.575978299563128
DCAF11	0.11325074149727	0.660192489900515
PCK2	-0.268506722362383	0.80587782252896
NRL	0.539358393106943	NA
CPNE6	-0.0136719022278912	NA
CARMIL3	0.155457017643067	0.874686672604729
DHRS4	0.43365440865771	0.401000388803549
JPH4	-0.282185995496316	0.771393297797012
AP1G2	0.076693797164504	0.926240575802357
THTPA	-0.00513905823464103	0.999236247863352
	-0.120695459208737	0.792911819364069
PABPN1	-0.0824828175085591	0.700313825627357
SLC22A17	0.126219226550199	0.873837339316834
EFS	0.932411458475373	0.187049875089273
CMTM5	0.373336888259452	0.710948959120699
MYH7	0.581767274416626	0.559817175543129
SLC7A8	0.241532559390416	0.699135621954698
CEBPE	0.737498062265787	NA
ACIN1	0.0544497187791899	0.801512000704735
C14orf119	0.0884959184304383	0.805668640246818
	0.166141225524482	0.553368154522412
CDH24	-0.340061582609208	0.702893042063163
PSMB11	NA	NA
MMP14	0.0827438631961235	0.895503552537266
MRPL52	0.0975590499548004	0.817595647705344
SLC7A7	0.108433330090834	0.897339388057856
OXA1L	-0.0662458982161872	0.847352573506826
	0.239493621651772	0.794455939290368
DAD1	-0.00414606060874556	0.992226974670237
ABHD4	0.279554048340863	0.732186184187801
OR6J1	NA	NA
	-0.0868928476784098	NA
	0	NA
TRAV41	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.0135491105926964	NA
	-0.248005633765784	0.637541590717344
	-0.0449796875504657	NA
	0.0888986167560886	NA
	NA	NA
	NA	NA
	-0.0384173478304549	NA
	NA	NA
OR4E1	NA	NA
OR4E2	NA	NA
CHD8	-0.122544470287069	0.610446710634905
RPGRIP1	-0.41943079445899	0.640171569629356
OR6S1	NA	NA
RNASE12	NA	NA
RNASE10	-0.332184910185328	NA
PNP	-0.3381860557429	0.674410384530468
OSGEP	-0.143401733085461	0.668069085831322
	0.275717945178631	0.666727827693993
TEP1	0.343045110246231	0.152132123946307
PARP2	-0.206786762506053	0.624038096474805
CCNB1IP1	0.170637029454563	0.757446204500436
TTC5	-0.128648446545855	0.783395683379691
OR11H4	-0.0505006701642582	NA
	NA	NA
	NA	NA
	NA	NA
	-0.050258597898798	NA
	NA	NA
	NA	NA
	NA	NA
	-0.379759054865171	0.757446204500436
LPCAT4	0.0686167373685629	0.927394471667295
NUTM1	-0.599940269949897	0.686211902057172
SLC12A6	-0.276369545188856	0.531738564728387
KATNBL1	0.0866775888410356	0.898566408607092
	NA	NA
ARRDC4	0.053213989006597	0.937461419533131
NR2F2	-0.759292247721861	0.122861230834246
MCTP2	-0.0563231643594864	0.958191537717961
KLHL25	0.831049425316325	0.343796210327299
	-0.236928959855221	0.622074021957496
	0.43680279981337	0.580621283649255
	0.422142111066226	0.141143101464874
SV2B	1.25005318111902	0.00505313602241091
SLCO3A1	-0.301718353046101	0.701169932184313
FAM174B	0.603788157499966	0.526013294836665
	-0.197264357258412	0.511839341452039
RGMA	1.4283098471131	0.0191739204549262
AKAP5	-0.683802015437537	0.164049600933527
MTHFD1	-0.325479617477136	0.456646985794218
	-0.255201114345855	0.890273053666042
HSPA2	0.189800099840753	0.808604085743449
PPP1R36	-0.605199753297962	0.10224970019714
PLEKHG3	0.352624270383461	0.64752264598133
SPTB	0.227712802505183	0.816862068051447
GPX2	0.886084660085107	0.430576231256507
RAB15	-0.507154873587915	0.494692267738357
	0.135849691083923	0.816862068051447
FUT8	-0.0786096604981091	0.897946903843366
	0	NA
GPHN	-0.116123111107213	0.771393297797012
FAM71D	-0.0194858963304085	NA
MPP5	-0.245220456558689	0.654615109368104
PLEK2	-0.535610628496884	0.439001618637693
PLEKHH1	1.30562898679925	0.0482808826479001
ARG2	-0.322956657081342	0.551770710676971
VTI1B	0.0733152265350551	0.69614621792047
RDH11	-0.391130556705177	0.316836164921178
RDH12	-0.11585268514553	NA
ZFYVE26	0.0430108119646296	0.95003781591383
EXD2	-0.522212209573714	0.200511691940471
