gene_name	synovitis_with_corticosteroidvsControl_log2FoldChange	synovitis_with_corticosteroidvsControl_padj
MOG	0.127850435319318	0.87921814659561
	-0.983343225384349	0.0466786422182706
	0.0466071042868851	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.0435674644514617	0.927008451086048
TRIM39	0.201589931062955	0.598605818290398
ABCF1	0.777267856316311	0.00205097325739654
PPP1R10	0.210590518858893	0.344022623293662
MDC1	0.829146396677543	0.0340943444775108
GNL1	0.337584081003964	0.303800728951556
DHX16	0.301541290235113	0.256889688277251
TUBB	1.00368527324025	2.74734724701562e-05
DDR1	1.41722129435022	0.00490274225156822
GTF2H4	0.304666378768278	0.41242653493262
VARS2	1.46337404841986	0.00027954459710785
C6orf15	0.0470202888560885	NA
CCHCR1	0.691340485886443	0.152767657804972
TCF19	1.10321592149219	0.000544788941124949
	-0.690717003550667	NA
	0.42862970577544	0.253351116421417
	0.398405257675323	0.596609035725953
	0.549933886905076	0.252752216470256
	0.263543249473659	0.550239939956663
DDX39B	0.368760188374968	0.185264315910864
ATP6V1G2-DDX39B	-0.72279258163351	0.103418689853357
NFKBIL1	0.232456332325171	0.649672208723377
LTA	0.102297314992908	0.981912109807583
TNF	0.478358500032049	0.229176486312471
LTB	0.732941139734118	0.381878413500235
	-0.115328113525143	0.955340912645157
PRRC2A	0.968433191410187	0.0563092554773907
BAG6	0.553342844992081	0.150739494739791
APOM	0.533386240703723	0.0226396295884346
GPANK1	0.142931587546706	0.567150143769063
	0.0163180430820493	0.902496894519055
LY6G5C	0.194720210313996	0.797822345933762
NEU1	0.981419603872127	0.0047768427800008
SLC44A4	0.888977814802392	0.103992772803514
EHMT2	0.509540442041515	0.247747650340829
ZBTB12	0.0323616982624879	0.999705896345114
C2	0.676604794081517	0.0885746887325951
NELFE	0.672757129110472	0.0471580223709397
SKIV2L	1.36158310841671	0.00394324712455108
DXO	0.841303350241925	0.0321627833908098
STK19	0.909922565971351	0.0203581953490716
C4A	1.15723103727447	0.0237811691055148
CYP21A2	0.881287700136484	0.123700735891303
ATF6B	0.964021903890358	0.00645146172464479
	0.443876591302162	0.128388403262216
	-0.223380331919256	0.281363010344578
EGFL8	0.148650570809272	0.765106331500796
AGPAT1	0.513795878991497	0.275697619950116
RNF5	0.996866332069412	0.0330006861942798
AGER	-0.260171674121199	0.507066984082242
PBX2	-0.125061541519128	0.595652391533442
GPSM3	0.928535641168757	0.0125749322858597
NOTCH4	0.888651479493386	0.077339287240958
	NA	NA
	0.192760331880142	NA
	0.010627583976528	0.996380872782401
HLA-DRA	-0.685063906720009	0.122509094999029
	-0.0406865719040417	0.933691812520517
	-0.669341874919436	0.144331574185982
SLA-DQB1	-0.10529344937907	0.86353219277783
	0.526041036196958	0.103446237929897
HLA-DOB	-0.377861864763896	0.172904806744383
PSMB9	0.15800454803002	0.793540202994619
SLA-DMB	0.253547582516625	0.460657239959642
SLA-DMA	0.0834568743640417	0.870490592742883
BRD2	0.167653155601724	0.258049029379803
SLA-DOA	-0.385575895812036	0.423825070520349
COL11A2	-1.06301621956831	0.0352846842014617
RXRB	0.618571227252804	0.0214145844803914
SLC39A7	0.969039291195684	0.00112571224410041
HSD17B8	0.274442151145995	0.487532114159754
RING1	0.596748465098535	0.126506470367728
BMP5	-1.87294278689306	0.000684889115317923
HMGCLL1	-2.14016697003773	1.04102598934131e-05
GFRAL	-1.09519821730413	0.097361391839263
HCRTR2	NA	NA
FAM83B	0.782587198679331	0.269275128269104
TINAG	0.229796958321773	0.751598949628487
MLIP	-0.777851873845212	0.107478534762946
LRRC1	-0.430922016557219	0.242586890026154
KLHL31	-0.390231179570995	0.648461668118743
GCLC	0.61977456876967	0.000502948484964
	0.0111856754280797	0.909759066106429
KHDRBS2	0.0839795129386823	NA
PRIM2	0.216903854122631	0.265640367885022
ZNF451	-0.337988603206802	0.0563979128923924
BEND6	-0.722295488244109	0.017934424058847
DST	0.261173124820609	0.202625423427761
	-1.30160185586858	0.012653855668555
VPS52	0.427673127329645	0.116969856832292
RPS18	0.226129636187756	0.140805318030981
B3GALT4	0.494713794904828	0.362614639801055
WDR46	1.24507619256946	0.00374720918862876
	0.946862677680352	0.00243305548200577
RGL2	0.725545185478712	0.0797180190531171
TAPBP	0.0470810469092176	0.85066365465975
DAXX	0.860283085164054	0.043908880507956
KIFC1	0.701635453146171	0.0355493662148533
PHF1	-0.355815159605786	0.270189966613562
CUTA	0.390300664046751	0.140974403585918
SYNGAP1	0.530278399492901	0.196869187144887
BAK1	1.35894282881379	0.00791980325319603
	1.02576857579707	0.0444963513752667
ITPR3	1.11056893062124	0.0368339388517474
LEMD2	0.495056797395433	0.230585483164195
MLN	NA	NA
GRM4	-0.0628337712766923	NA
C6orf106	-0.224892420585616	0.22618231317733
RPS10	0.488200114554246	0.166933627058755
	0.247671899711945	0.172541788075091
UHRF1BP1	0.733791614742248	0.000119087238464571
TAF11	-0.203276171457102	0.186706276516161
ANKS1A	0.0799317703593568	0.750804330621716
TCP11	-0.388268396697581	0.458887355752032
SCUBE3	-0.0903932523826662	0.675171392333328
ZNF76	1.28621967384157	0.00742658324327088
DEF6	0.636753960323174	0.0434169629234259
PPARD	0.850850166638068	0.0380054771459098
	-0.688529844160158	NA
RPL10A	0.155111647554233	0.398389934379889
TEAD3	1.22699831724505	0.00406902716625979
FANCE	0.0883034310753796	0.848560643356122
FKBP5	1.31702117712524	0.0027767341117787
ARMC12	1.19256545700119	0.133563079720477
	-0.11784061371565	0.92557333893926
CLPS	0.119763941961555	NA
LHFPL5	0	NA
SRPK1	-0.406190403528742	0.0691170538024815
SLC26A8	-0.37427635950546	0.679343043938951
MAPK14	0.121679930136285	0.532100233898242
PNPLA1	0.361914381030651	NA
C6orf222	-0.548761039823621	0.154258034851738
ETV7	0.0688309378680748	0.943625654995719
KCTD20	0.00249494256022168	0.982025932123151
STK38	0.161027561753299	0.568443981854016
SRSF3	0.312613540278602	0.0924730822952437
CDKN1A	1.74550556644928	0.0112684310868843
RAB44	0.165743815145685	NA
CPNE5	-0.656102087555582	0.207160078985934
PI16	1.70987811813215	0.000192214874932736
MTCH1	-0.0776866314626117	0.780905873603252
FGD2	0.707370122129689	0.0852683309654794
PIM1	0.789585663116622	4.18168145250086e-05
	NA	NA
TMEM217	NA	NA
TBC1D22B	-0.004384011326775	0.9741502102072
RNF8	-0.027020091841814	0.882915441115706
CMTR1	0.351587737030493	0.31174312018296
MDGA1	0.748059992919307	0.133586044080514
DNAH8	-1.49860060474245	0.00544212655254617
GLP1R	-0.0348185479086501	NA
KCNK17	0.0509306635092133	NA
	-0.341656500968932	0.625148181827702
DAAM2	0.679185782471502	0.146379281141969
	1.2430400356141	0.0244787872545843
LRFN2	-0.819841236577086	0.168483606824512
NFYA	-0.125659975590373	0.56712233303262
	-0.0320125911280189	0.92809581421242
TREML1	0.0831049106906742	NA
TREML2	0.547978151051592	0.327126104041824
	0.0463240998290879	NA
FOXP4	1.28627940955507	0.0260725068945863
MDFI	1.16219307973644	0.0316939252442524
TFEB	0.430463299341168	0.444340744232398
FRS3	0.472411095957765	0.401103113786245
PGC	0.0458806106753092	NA
USP49	0.0680619597918922	0.926773135070639
	0.495745617234938	0.416095484460643
GUCA1A	-1.35095587210667	0.00839821437058404
GUCA1B	0.336578253080279	0.754283913328461
MRPS10	-0.111527680751974	0.671811292030809
TRERF1	-0.154943312855803	0.698442728706164
UBR2	-0.310650463011277	0.242304214349504
BICRAL	-0.37658325376108	0.00683744502191706
PTCRA	-0.0268705996169715	NA
CNPY3	0.697778995887064	0.0507344710328315
PEX6	0.929130627020201	0.0202598213375773
PPP2R5D	0.216727123592458	0.554505525160572
MEA1	0.29152306406368	0.210119236905512
RRP36	0.286266022417124	0.306379375088364
CUL7	0.817758889688434	0.110119324048176
MRPL2	0.725320111006309	0.0654559453023565
KLC4	0.627928834595718	0.155847864215505
PTK7	1.41038497495419	0.000470432475550033
SRF	1.02048018789963	0.00287232429408736
TTBK1	-0.638377253517109	NA
ZNF318	-0.470514454897792	0.0425660221964061
CRIP3	-0.467228437071175	NA
LRRC73	1.48534912385103	0.0331714357772331
XPO5	0.543945122165333	0.00051075574319848
ABCC10	0.843123335941064	0.011516039426934
DLK2	NA	NA
POLH	-0.925242552095034	1.16945313612167e-09
TJAP1	0.533843422115511	0.0951999697248784
GTPBP2	0.570201039792777	0.0708160414074412
RSPH9	0.836573921857585	0.253192496536074
MRPS18A	1.20890553048908	0.0131053049966078
VEGFA	-0.0461179784838688	0.918671714326423
	0.532113879899155	0.28564646621648
TMEM63B	0.576072774399192	0.121317352873006
CAPN11	-0.0537581318572145	0.963729562742371
SLC29A1	0.14022485341072	0.801026542543576
	-0.0555278794993749	0.715026576873627
SLC35B2	1.19540160984718	0.0196482615999877
NFKBIE	0.964386848038968	0.0226849073644803
TCTE1	NA	NA
AARS2	0.986412783568114	0.0350954474551895
CDC5L	-0.444125529687567	0.0162372781805662
SUPT3H	-0.747716914264588	0.000585520359547855
RUNX2	2.73510870412329	1.05510904176128e-07
ENPP5	-0.938573426517151	8.61174362889288e-05
RCAN2	-1.52387384862928	0.000190015969422643
CYP39A1	-1.01891851091214	6.62304477876185e-05
SLC25A27	-0.985486304034967	6.041941883161e-05
PLA2G7	0.240761788298559	0.52940295426491
	0.0876603820212659	NA
	-1.36278807811477	0.00066081045573736
ADGRF1	0.379635535044175	0.200319886070858
TNFRSF21	0.280688592938539	0.288902843982129
PTCHD4	0	NA
CENPQ	-0.36553840407649	0.130934681581255
MUT	-0.152521221625263	0.605756825937008
	-0.561765698353392	0.359793855111693
RHAG	-0.125951450418557	NA
CRISP2	NA	NA
PGK2	0.127357092515457	NA
CRISP1	-0.245277344650074	0.635230908958151
DEFB114	NA	NA
DEFB110	NA	NA
TFAP2D	NA	NA
PKHD1	-1.70362578619486	0.0156948824239044
IL17A	NA	NA
IL17F	-0.188113276713845	0.768485116614329
PAQR8	-0.733237658831839	0.0743123770283984
CHRNA5	0.143764354541677	NA
CHRNA3	0.322723389441265	0.492819085056302
CHRNB4	0.906195152613366	0.139618127952748
HYKK	-0.578714679552963	0.0546720259447523
IREB2	-0.302990041005562	0.443242984573533
WDR61	0.251071961383173	0.116703846594907
ACSBG1	0.0450601341598372	0.909223811238488
	0.252027729726926	0.537887668932783
SH2D7	0.983177336177358	0.0924850119756636
ADAMTS7	1.29842661093499	0.0141278357937161
MORF4L1	-0.307514813739522	0.138024968794707
CTSH	0.427286544404349	0.124612818035604
RASGRF1	1.37863172795397	0.0191079183454982
TMED3	0.956123156350772	0.0191059229491315
KIAA1024	0.323752950604384	0.286920150347991
	-0.928551929116827	0.147920667678916
	-0.468585125987853	0.0949175559476259
FAH	0.842414084260695	0.031281767222671
ABHD17C	1.73440154997615	0.000486100980754157
CFAP161	0.248777326030654	0.674413747184912
IL16	0.601851763946171	0.149776350522545
STARD5	-0.0747176022238372	0.843410409987513
TMC3	0.0755466124668164	NA
	NA	NA
EFL1	-0.133679141043887	0.166983067256739
ADAMTSL3	-1.30461961927052	2.08330473869298e-05
SH3GL3	-1.48902976197153	0.00464977213430521
BNC1	-0.020427774863613	NA
TM6SF1	-0.27960989693597	0.327916806496775
BTBD1	-0.236326297413269	0.411717816327416
HOMER2	0.320007290924628	0.334463402780063
WHAMM	-0.0686453419133386	0.681510084622627
FSD2	0.0755144921355664	0.936285536537021
AP3B2	-0.476992173976137	0.1243848201702
CPEB1	-0.861126161587542	0.010244552152417
	0.354609068961163	0.0453068510702478
IQGAP1	0.144968037168861	0.541588811292107
BLM	0.0472839035591246	0.862734924693679
FURIN	1.35774284623063	0.00200236894618446
FES	1.31527505501059	0.0138728302673619
MAN2A2	0.536958290035179	0.0714149398278565
HDDC3	0.420005864540411	0.0284238424558743
UNC45A	0.758939837220486	0.0929550974751342
RCCD1	-0.39413130284475	0.157322481526163
UROC1	-0.0834662583781077	0.800665469910422
ZXDC	0.101410511008628	0.589019611390909
SLC41A3	1.16967211228419	1.82716151705318e-05
	1.09867513213188	0.0212654108504954
	NA	NA
	NA	NA
	NA	NA
ACAN	2.98278706404142	9.49007344918756e-10
MFGE8	0.959199021104985	0.0331539575577629
ABHD2	-0.041213824532571	0.886987228910621
RLBP1	-0.299817766639177	0.612371772048837
FANCI	-0.0873461012898939	0.784652925083228
POLG	0.731497278110591	0.00935881418014445
KIF7	0.40676176335385	0.323128854784983
RHCG	1.09996723827833	0.15163742336605
PLIN1	-0.831385362738613	0.656323659691538
WDR93	-1.08021190722407	0.101777020507014
MESP1	-0.344115877565051	0.434808741827612
MESP2	0.21131103650616	0.790775818923836
ANPEP	1.34947428060261	0.000277042614569968
	0.6606342716126	0.0756772929463622
IDH2	1.28111004775548	0.000545428803360553
	NA	NA
CIB1	0.678598032070476	0.000716758282295383
	0.769667979143692	0.162034170894845
NRG4	-1.30824554426081	0.000495896850121392
ETFA	-0.142860850552031	0.617722132365429
TMEM266	-1.585837910952	0.000257224253030535
SCAPER	-1.07690329761533	8.60680263101794e-06
RCN2	-0.124944049017828	0.712136832803228
PSTPIP1	1.57214183930893	0.00418038578463683
TSPAN3	-0.493319017085957	0.00855414245301366
PEAK1	0.20791570314363	0.50284872977677
HMG20A	-0.238892038844234	0.15264343480713
LINGO1	0.821039705957835	0.14600361479274
CSPG4	0.744909317317631	0.126876999093898
SNX33	0.665842544480234	0.0407360720347586
SNUPN	0.209112684342793	0.117413334491523
PTPN9	-0.244488736606987	0.11043373438392
ODF3L1	0.0230501881653342	NA
SIN3A	-0.278440496666448	0.0354610873137609
MAN2C1	1.37038299214718	0.00821695292917774
NEIL1	0.495167835896796	0.206965561282784
COMMD4	1.17718979176755	0.0149278412609069
C15orf39	0.737180269034614	0.161341746492605
SCAMP5	0.271062784471937	0.105767362641636
RPP25	1.74727991840173	0.00578512836146651
SCAMP2	0.374543384830168	0.0225760829331559
CPLX3	0.245436726499622	NA
ULK3	0.525246753148823	0.0503453246279649
LMAN1L	-0.328966127743148	0.618633701749537
CSK	0.814998119118322	0.0614190239433852
CYP1A2	-0.655922533161056	0.420060298850199
EDC3	-0.0367437477996091	0.870514510834921
CLK3	0.253270025146878	0.407653639664738
ARID3B	0.659731365338143	0.0589593194231565
CYP1A1	0.202867412805035	0.7458625943506
UBL7	0.165809774579991	0.66332329365669
CCDC33	1.2085846601793	0.0026422041042092
STRA6	0.871436779347902	0.571749420352533
ISLR	-0.0528822824850095	0.872712971125175
PML	0.494501299234775	0.277274241159844
STOML1	0.928429433675691	0.106317898668129
LOXL1	0.643155449746436	0.148012596061744
TBC1D21	-0.0261552291891534	NA
INSYN1	0.229675467601749	0.701663457014844
CD276	0.772003753510829	0.012148603134476
NPTN	-0.303894060969466	0.275213452746884
HCN4	0.156940399248057	NA
NEO1	0.0322713194590361	0.888970997850903
BBS4	-0.280934463047087	0.0554447958131067
ADPGK	0.333172744272548	9.21694415429624e-05
	0.527634898433886	0.307768742349623
	0.309754987162887	0.223672968431272
	NA	NA
PARP6	-0.108692579312209	0.673772003494765
PKM	1.14245227174063	5.87029052648364e-05
	1.01221432149313	0.0273039189185005
	0.591127736136528	NA
	0.0299436049920309	0.893395765809979
SSTR1	-0.91940862717983	0.186910969693252
TTC6	NA	NA
PAX9	-0.860210114246871	0.00403737771006483
NKX2-8	NA	NA
NKX2-1	NA	NA
MBIP	-0.0254400220539464	0.944347530425691
BRMS1L	-0.53542191428959	0.0551604115685775
INSM2	NA	NA
	-0.152965112754946	0.451419409747648
PSMA6	0.0925603139119164	0.754480976124225
NFKBIA	0.381109248467577	0.255040742776678
SRP54	-0.0244954090231309	0.950520447477593
	-0.313098104941354	0.178655440814219
BAZ1A	0.218902099289992	0.478171309160559
CFL2	-0.417096002647322	0.215509676972946
EAPP	-0.320588627987691	0.146184155978346
EGLN3	-2.32796132557267	5.84980878090836e-09
NPAS3	-0.749522198192948	0.284960372717843
ARHGAP5	-0.489740860255859	0.130366215317266
NUBPL	-0.506013445499883	0.113078009508743
HEATR5A	-0.217948207619067	0.564092370081887
HECTD1	-0.378764780573378	0.181040631824532
AP4S1	-0.357240267866271	0.457408538963281
SCFD1	-0.289336349339954	0.271011800759961
G2E3	-0.679570677198485	0.0216745856277792
PRKD1	-0.590264715829254	0.0115829053974761
STXBP6	-0.23257494818194	0.354409091813838
GZMB	-0.971302261066564	0.0293437504654313
	0.0776127064181033	NA
	-0.113493468932317	0.906170385896567
SDR39U1	0.577858576246002	0.244997298968612
KHNYN	0.0116470231470778	0.955147445500799
CBLN3	0.885811735933595	0.0247345883169546
NFATC4	1.16626992354031	0.00908158973141223
RIPK3	0.694211425269495	0.0145594463337394
ADCY4	0.401562309947454	0.351065858870129
CIDEB	0.925587720656679	0.0363297646941027
NOP9	0.997209799396251	0.00212186210926829
DHRS1	0.367621712110877	0.322076014566882
RABGGTA	0.772625786355753	0.140969984166518
TGM1	1.45857339691741	0.0130853716391517
TINF2	0.0665574643175356	0.507916542990266
	1.30399397797031	0.00151410293593088
IPO4	0.225458526238729	0.141510683063136
REC8	0.188036491963535	0.66359732560027
IRF9	-0.0337676760549204	0.925991591957748
	0.717167662130783	0.0224169938068861
	0.472751794183373	0.19325094176671
EMC9	0.516584129964922	0.274216568494182
PSME1	-0.205075323778641	0.394590057357416
FITM1	0.669572561911265	0.0857067802590541
DCAF11	0.272192838373159	0.0354990238810604
PCK2	1.2761872937842	0.017277911398998
NRL	0.26386306767012	NA
CPNE6	0	NA
CARMIL3	-0.154104552465135	0.721011399867677
DHRS4	-0.172132659459744	0.610471748165345
JPH4	-0.177171773549352	0.7458625943506
AP1G2	0.469612006514713	0.251827167585365
THTPA	-0.105290157720843	0.752906730444123
	-0.149736886312188	0.540716012139329
PABPN1	-0.0350832981441863	0.783961481906017
SLC22A17	0.5243817838277	0.196855384636672
EFS	1.11322636125887	0.0235676730887478
CMTM5	-0.126184719644705	0.760445224871797
MYH7	1.22354781145566	0.0424520912075791
SLC7A8	2.0079585675233	6.75928792882855e-13
CEBPE	0.513475855197299	NA
ACIN1	0.120369545882954	0.256590428664259
C14orf119	0.137068102472007	0.444549424431249
	0.024502702601987	0.894896052699532
CDH24	0.172989561705797	0.744646844338883
PSMB11	NA	NA
MMP14	1.02746539483666	9.14456380230354e-05
MRPL52	0.224347563604207	0.283258391119625
SLC7A7	0.746081017422845	0.0530272793050226
OXA1L	-0.239329696170305	0.134532435894956
	-0.233863351574961	0.659473247099172
DAD1	-0.15801434991661	0.350004118674729
ABHD4	0.75140016036086	0.0924850119756636
OR6J1	NA	NA
	0	NA
	-0.0261038274978184	NA
TRAV41	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.0271541303238055	NA
	-0.326611734998787	0.259377112158075
	-0.455157993149601	NA
	0.011179329533325	NA
	NA	NA
	NA	NA
	0.200847755112119	NA
	NA	NA
OR4E1	NA	NA
OR4E2	NA	NA
CHD8	-0.111439359568444	0.397316403133484
RPGRIP1	-0.433619607210791	0.419868771303027
OR6S1	NA	NA
RNASE12	NA	NA
RNASE10	0.453925594768659	0.555927371550455
PNP	0.489948667069652	0.22797161111162
OSGEP	-0.203325343317891	0.243082951015739
	-0.986968656932931	0.00122853688900953
TEP1	0.173080943170659	0.332938950327067
PARP2	-0.39848478700739	0.065270572153724
CCNB1IP1	-0.501427590731761	0.061341719333304
TTC5	-0.395875045548009	0.0746600987619902
OR11H4	0	NA
	NA	NA
	NA	NA
	NA	NA
	0	NA
	NA	NA
	NA	NA
	NA	NA
	-0.165369069710305	0.815097656755915
LPCAT4	0.319942364289108	0.474901313513202
NUTM1	-0.717043331181511	0.163003553862481
SLC12A6	-0.717785870504878	0.00168825698370443
KATNBL1	-0.0410817225656122	0.954181602951747
	NA	NA
ARRDC4	-0.125995233118161	0.686295473152146
NR2F2	-1.50834922963578	5.80819965075783e-06
MCTP2	-0.413764991912475	0.365087613793757
KLHL25	0.92045753223094	0.146621462292587
	-0.180995449137699	0.51549694626032
	0.289010364629877	0.568508389561841
	0.395146748375922	0.0511354633689134
SV2B	1.85146636700226	6.43971093705369e-07
SLCO3A1	0.303603384859007	0.474326038806975
FAM174B	-0.015319324718304	0.84801536577274
	-0.186307060470545	0.265928745545916
RGMA	1.36889544351312	0.00722173983395321
AKAP5	-0.671577229446095	0.0580627590410426
MTHFD1	0.0317671835054422	0.920705946122906
	-0.348018296382833	0.919188593362448
HSPA2	0.852322128707243	0.051656193421487
PPP1R36	-1.04412655892481	5.87029052648364e-05
