ID	ipsilateral.osteoarthritic.inductionvssham.surgery_logFC	ipsilateral.osteoarthritic.inductionvssham.surgery_padjFilter
Ap1s1	-0.0655391008455029	0.770048169024756
Ap1s2	0.0221588231804493	0.94638088130773
Ap1s3	-0.758994294110905	0.0172850567423829
Ap2a2	-0.000145603177548637	0.999398650923719
Ap2b1	0.155592472131673	0.507827224173159
Ap2m1	-0.010259248987623	0.960575400013904
Ap2s1	0.800441660414273	0.234182930679822
Ap3b1	0.0768383312278917	0.607513380471763
Ap3b2	-0.119723066071892	0.324629968794817
Ap3d1	-0.0555596673363787	0.795636151768527
Ap3m1	0.2702561342587	0.0726693550838997
Ap3m2	0.00738192528247961	0.981457176092948
Ap3s1	0.0748648666990448	0.676572365247881
Ap3s2	0.00570012492917726	0.973504693531059
Ap4b1	0.0717811314089936	0.735060616848746
Ap4s1	-0.365951070055472	0.125313951771905
Ap5b1	0.0402489057917137	0.859763825834026
Ap5m1	-0.00183514274392493	0.994004389624829
Ap5s1	-0.213632322445637	0.145983202834593
Ap5z1	0.0511454915756007	0.772078309902522
Apaf1	0.0202484504678484	0.91101110276122
Apba1	-0.0384901112769604	0.817646486807845
Apba2	0.0926290266433485	0.539755229265228
Apba3	-0.0521836685321686	0.891041832079503
Apbb1	-0.00962004821366236	0.956208783610419
Apbb1ip	0.0772195248464937	0.63941461370671
Apbb2	-0.176807136066419	0.514191315380327
Apbb3	0.151238544900089	0.477388926674148
Apc	-0.0226012401689761	0.910777366246436
Apc2	-0.555494202997741	0.164504262282865
Apcdd1	-0.7169449460508	0.0427370056752533
Apcs	0.0439344680428349	0.840468943638281
Apeg3	0.102963938451447	0.694374360480846
Apeh	0.0439530263690848	0.812120681651939
Apex1	0.0285358234475526	0.874220105026119
Apex2	0.150841542198174	0.369562483837021
Aph1a	-0.541673839236452	0.0430588121146802
Api5	0.188372544220453	0.368982989545072
Apip	-0.224612678287428	0.192490036090622
Aplf	0.228885432798787	0.103088250663232
Apln	-0.1450768973548	0.716674862974866
Aplnr	0.155861158906091	0.474760821232403
Aplp1	0.154339616282912	NA
Aplp2	-0.331963383931583	0.23391746988261
Apmap	-0.040401487494135	0.872316690041113
Apoa1	0.0456108329471627	NA
Apoa2	0.0710942281760651	NA
Apoa4	-0.00951191313812938	0.961030544227425
Apoa5	-0.106907513369947	0.62034746509835
Apob	0.0146699996076274	0.925568813893382
Apobec1	0.246159624161484	0.565000334205387
Apobec2	-0.280243395750276	0.264782970144564
Apobec3	-0.110277663344255	0.583535773338847
Apobr	-0.0942073154343106	0.520992703538804
Apoc2	-0.0643676785941958	NA
Apoc3	-0.0421283649970121	0.741037975264341
Apoc4	-0.0934182761055453	0.576005646973639
Apod	0.0881052015611417	NA
Apoe	-0.143847397383004	0.821643272369278
Apoh	-0.0601555389592994	0.724357057048539
Apol11a	0.100033648586307	0.606250236737782
Apol3	0.278828204602685	0.427258769730282
Apol9a	0.602563181015705	0.188566995620865
Apom	-0.0208873802664336	0.928446874694409
Apon	0.188718107081196	0.332852562841822
Apoo	0.121340366863834	0.431922084420247
Apool	0.0391701262090312	0.894354877561386
App	-0.301070218340904	0.24943915109134
Appbp2	0.0970130770462898	0.546845899812334
Appl1	-0.137707443612113	0.699687263178465
Appl2	-0.143970415597819	0.474314762148782
Aprt	-0.0263885212969903	0.894930586446414
Aptr	-0.0742834949779532	0.648617634314755
Aptx	-0.0124006378512016	0.974871534445976
Aqp1	0.835521284862452	0.0370925188147029
Aqp11	-0.0111837015729117	NA
Aqp12a	0.00186871278564027	0.992892652829837
Aqp2	0.095847462417324	0.588617236315093
Aqp3	1.08426996949677	0.187388124548767
Aqp4	0.130860941058313	NA
Aqp5	0.116992741595323	NA
Aqp6	-0.049652170201723	0.801182017374857
Aqp7	0.139783228928914	0.609148074342238
Aqp8	-0.0210721808063008	0.907618593979707
Aqp9	-0.142580855278106	0.376355996936052
Aqr	0.07105926160569	0.693492743175652
Ar	-0.508387490055946	0.0914624223784787
Araf	-0.203409720205858	0.122079309745866
Arap1	-0.305914012017402	0.160010769483127
Arap2	-0.173183652744707	0.442927297570854
Arap3	0.0848032079816159	0.729358172867577
Arc	-0.347956148650924	0.0743123800953638
Arcn1	0.133483157280391	0.41716109488561
Areg	-0.0420133652154897	NA
Arel1	0.282040179492332	0.0370925188147029
Arf1	-0.021746297000675	0.95358589884117
Arf2	0.442864103699252	0.00341919794089151
Arf3	-0.012549220730353	0.95246693446597
Arf4	0.164269855715343	0.155414498658137
Arf5	-0.615012201464531	0.00557851803986388
Arf6	0.0731198041697461	0.723396711674821
Arfgap1	0.0464928320068356	0.765066326932313
Arfgap2	0.0476663557886337	0.777938626751572
Arfgap3	0.0603311973318004	0.746671462337295
Arfgef1	0.0911333911177135	0.676572365247881
Arfgef2	0.0280998586766952	0.867712219271024
Arfip1	0.164166518671079	0.374695301919108
Arfip2	0.2183702041003	0.155762613366938
Arfrp1	0.0961311741434407	0.5429938015354
Arg1	0.111272975077156	NA
Arg2	0.263144399637822	0.294043697536159
Arglu1	0.154450493420089	0.38725844413701
Arhgap1	0.067102266850334	0.721402881919323
Arhgap10	0.0304977547732408	0.88949508971424
Arhgap11a	0.290725192790349	0.285485936362899
Arhgap12	0.0393011569793433	0.845934704441642
Arhgap15	-0.107875429075661	0.586581159645079
Arhgap17	-0.00564149017056081	0.975639746531234
Arhgap18	-0.312472987829425	0.297618773903216
Arhgap19	-0.19945350928705	0.318886412285205
Arhgap20	-0.088121338964867	0.552430505737142
Arhgap21	0.0836251599927857	0.674036275655778
Arhgap22	0.160277715649247	NA
Arhgap23	0.0849562824970178	0.62107758743652
Arhgap24	0.296579071054344	0.245621631976567
Arhgap25	0.0893875678779237	0.685612825784525
Arhgap26	0.0118938910141884	0.9558810342953
Arhgap27	0.010105420904444	0.970098105111962
Arhgap28	-0.00387518716288326	0.984884592380314
Arhgap30	0.0411763525733919	0.829721438413137
Arhgap32	-0.160209220272539	0.490681911115358
Arhgap33	-0.0177391068313524	0.936620230443368
Arhgap35	-0.372487789156681	0.049276558133728
Arhgap39	-0.0783678661298017	0.688046355125384
Arhgap4	-0.0487553883947074	0.837506798078446
Arhgap42	0.233533303094632	0.221989377688922
Arhgap44	0.0273645592111782	0.935760937113703
Arhgap45	0.137600824125406	0.682622681367557
Arhgap5	-0.00715698933533027	0.989951959590046
Arhgap6	-0.21065375766068	0.576066959352765
Arhgap8	-0.761519688112248	0.0554970190338602
Arhgap9	-0.174733744405087	0.402686740969481
Arhgdia	-0.0388305561359275	0.839295896408481
Arhgdib	0.149106756124747	0.624310360914761
Arhgdig	-0.0316234458152316	0.853320452584479
Arhgef1	-0.118807037216721	0.608833448204375
Arhgef10	0.0671899878388977	0.688638681843948
Arhgef10l	0.135486615532662	0.45998514823932
Arhgef11	-0.130829126193421	0.320753822600419
Arhgef12	-0.0326154725228491	0.849009098894325
Arhgef15	0.274291696876928	0.352049034688774
Arhgef16	0.0440986625903754	NA
Arhgef17	-0.12232669052423	0.583481170558583
Arhgef18	-0.0495335318094865	0.841337665635081
Arhgef19	-0.103712249040369	0.56955973840794
Arhgef2	-0.220988633149911	0.225777811442665
Arhgef25	-0.433791550964035	0.0357094917808478
Arhgef26	-0.330044118199947	0.186938965850471
Arhgef28	0.203520910205061	0.31617130691663
Arhgef3	-0.289456943954583	0.114810855454204
Arhgef37	0.0595735230442962	NA
Arhgef4	0.00662334665422737	NA
Arhgef40	0.125385147850391	0.555959699139571
Arhgef5	-0.0548898701579779	0.875497314900392
Arhgef7	0.0595463426691474	NA
Arhgef9	-0.0590965590942067	0.755103163247753
Arid1a	0.0420570120406021	0.820375699118397
Arid1b	-0.0917522141156351	0.728861056804533
Arid2	-0.0451353658725253	0.850472037953552
Arid3a	0.0108741435849584	NA
Arid3b	0.017919810384468	0.918237344534096
Arid4a	0.0589929023910019	0.884375480233157
Arid4b	-0.0583314251384124	0.836578650784423
Arid5a	-0.201712832205763	0.171002547440326
Arid5b	-0.153668448611059	0.393704466473566
Arih1	0.0278579589757157	0.882199768356488
Arih2	-0.0751853967220821	0.741733008211321
Arl1	0.0938818311789085	0.500860545301176
Arl10	-0.143407521435416	0.418175874433038
Arl11	0.412969508709267	0.236456645933612
Arl13b	-0.285917577578203	0.107375265138898
Arl14ep	-0.0552450861289095	0.874220105026119
Arl15	0.395126508115528	0.0523115290187052
Arl16	0.437654818959311	0.32115302265446
Arl2	-0.106111503567734	0.65287775302421
Arl2bp	-0.00867277907088138	0.970656776379716
Arl3	-0.223998715727399	0.0648683212714041
Arl4a	0.156658951031028	0.663940227341629
Arl4d	-0.100330357770212	0.802837194165365
Arl5a	-0.105563174285814	0.535035233255541
Arl5c	0.0351082022324647	NA
Arl6	-0.160499147036324	0.407423770852642
Arl6ip1	-0.178502629242262	0.365672937850465
Arl6ip4	-0.118914770104555	0.5039858501324
Arl6ip5	0.186010623462606	0.669688814359553
Arl6ip6	-0.0963837776579641	0.710297108972303
Arl8a	-0.0923527307738858	0.587443356645724
Arl8b	-0.0897721340092037	0.799569758873331
Arl9	0.0760315154463784	NA
Armc1	0.0220184342535887	0.925568813893382
Armc10	-0.324479976695748	0.166444558583432
Armc2	0.0400780956425022	NA
Armc3	-0.0342908703813398	NA
Armc5	0.17910507704554	0.419394157182171
Armc6	0.0999746277795186	0.554105264088137
Armc7	-0.0252723177430667	0.898924831893624
Armc8	-0.480123990098477	0.142179564694712
Armc9	0.173032482185396	0.425750603731763
Armcx1	0.232061644863725	0.251821271542292
Armcx2	0.00983508218803486	0.980158581607151
Armcx3	0.0168113837333213	0.912892763344501
Armcx4	0.26032804146605	0.148867837751038
Armcx6	-0.00343862752941426	0.982668981522901
Armh4	-0.328907435757495	0.138364481899952
Armt1	0.097564556753805	0.430856489761297
Arnt	0.0871050944487859	NA
Arnt2	0.0198461727089772	0.912032053611449
Arntl	1.89989334565641	0.0156255057850345
Arntl2	-0.00762706625702325	0.970098105111962
Arpc1a	-0.349155066369914	0.150762835876979
Arpc1b	0.123062653879911	0.490667248052385
Arpc2	-0.0234627007788468	0.921744229991892
Arpc3	0.00229761937158912	0.993488519734748
Arpc4	-0.318559953130549	0.194730759839083
Arpc5	0.0920267114247153	0.435269720544671
Arpc5l	-0.0833991936566143	0.674036275655778
Arpin	0.13034013079608	0.30328350828398
Arpp19	0.0429624576989323	0.830759967298978
Arpp21	-0.0219356506689916	NA
Arr3	0.00500199288752512	0.981445786454811
Arrb1	-0.0647549278550681	0.663520802303192
Arrb2	-0.256892385568513	0.179611903398045
Arrdc1	-0.239043629115338	0.105085081920787
Arrdc2	-0.179541246942177	0.424821532009363
Arrdc3	0.107634276378578	0.7085461557336
Arrdc4	0.018941492772	NA
Arsa	-0.160679477638455	0.307530219431082
Arsb	-0.49000999966786	0.0969622262341064
Arse	0.115568114232808	0.827440608353438
Arsg	-0.270609608034059	0.214117868702352
Arsi	1.40791067514932	0.00314968094508498
Arsk	-0.0128149014169248	0.961578634868924
Art1	0.12256245738223	0.470861203613153
Art2b	0.0263925470227422	NA
Art3	-0.33268240162062	0.436674077841684
Art4	-0.0231046418386924	0.905641104013014
Art5	0.147210268150057	NA
Arv1	-0.196909873677475	0.381129619063518
Arvcf	-0.149447454403425	0.475440225248796
Arx	0.0276123991372765	NA
Arxes2	-0.792948915422604	0.112504474994527
As3mt	0.160562156779614	0.554668447063355
Asah1	0.0928166249944251	0.820928389007323
Asah2	0.144716752575674	0.218194029799264
Asap1	0.0233387311201527	0.937801007006694
Asap2	0.0230933101672619	0.950530850134671
Asap3	0.098541458954724	0.806940278794678
Asb1	0.0959852339764993	0.561489562288518
Asb11	0.174389150184837	NA
Asb12	0.200366785071358	NA
Asb13	-0.0170416923570729	0.938637292429904
Asb14	0.134854548523778	0.397183105653393
Asb18	0.146081637416557	0.336223997782437
Asb3	-0.0799252036357245	0.761163509979957
Asb5	0.108221550405822	NA
Asb6	0.0709926496418403	0.65190459835325
Asb8	-0.0815715754941237	0.501442038720838
Asb9	-0.041322039177472	0.809571108486215
Ascc1	0.0299364080360451	0.884375261765435
Ascc2	-0.119677854760597	0.384693381170214
Ascc3	0.183733298418142	0.281135922757513
Ascl1	-0.0161436199427989	NA
Ascl2	0.349212998966892	0.173072247772387
Ascl3	-0.0480332018144916	0.814689637603854
Asf1a	-0.152437763509773	0.318982433847172
Asf1b	0.0783781443509683	0.794619135086255
Asgr1	0.0215569611028457	NA
Asgr2	0.0614641898203212	0.825594115672767
Ash1l	-0.00275909569123911	0.994004389624829
Ash2l	-0.0258786926778178	0.889472948755613
Asic1	-0.125922269903807	0.407108915337172
Asic2	0.00740719412711499	NA
Asic3	-0.232852534965469	NA
Asic4	0.00629110576958425	NA
Asic5	0.159633048618896	NA
Asip	0.0491501927393205	NA
Asl	0.11910545570066	0.604461274187512
Asmt	0.0302747836869202	NA
Asmtl	-0.206980069358938	0.334067877815844
Asns	0.0738847082101088	0.855723901801353
Asnsd1	0.0836076922092435	0.540463838346369
Aspa	0.172563115145423	0.500898138676802
Aspdh	-0.0986196934041859	0.475355595115499
Aspg	0.499560040305017	0.0739679654454391
Asph	-0.14344929960358	0.348418580483542
Asphd1	0.289773639971165	NA
Asphd2	0.0660305064554345	0.720022816346986
Aspm	0.231292561028998	0.653392544736843
Aspn	1.44236329715539	0.0805697660402149
Asprv1	-0.0170855741256561	0.944872462619327
Aspscr1	0.00144948988314297	0.995201200973897
Asrgl1	-0.0206305196368657	0.943680869708386
Ass1	-0.817871867768843	0.0024426711932895
Astn1	0.0419625160895283	NA
Astn2	0.0265296022833441	NA
Asxl1	-0.0669368976231084	0.706821029137632
Asxl2	0.288610042381674	0.0910546755265238
Asxl3	-0.0182661217930544	0.921744229991892
Asz1	0.0119490321499205	NA
Atad1	-0.0429938151689537	0.887753771998162
Atad2	-0.120772466703325	0.420526564624946
Atad3a	-0.0679360874564487	0.796054407954501
Atad5	-0.0722465515801183	0.684839883244263
Atat1	-0.105093019310427	0.553959934197802
Atcay	0.00388976839039934	0.983280952812753
Ate1	-0.0886713863866762	0.632086391527252
Atf1	-0.0411559859070429	0.838481232769892
Atf2	-0.150969576538312	0.535035233255541
Atf3	-0.0556802777488663	0.936561390388348
Atf4	0.00899007114943906	0.967615654892457
Atf5	-0.0366192574829736	0.914063564115788
Atf6	-0.145189971931	0.377932075631032
Atf6b	0.0915640666957964	0.734575040679222
Atf7ip	-0.157299077231832	0.255652362382544
Atg10	-0.0206083435531834	0.975639746531234
Atg101	0.0279266713360808	0.907541609680138
Atg12	-0.19101508802882	0.601798006749949
Atg13	-0.133486299620959	0.520172591680851
Atg14	-0.284785323626823	0.170467181098407
Atg16l1	0.200603601439109	0.298740378856991
Atg16l2	-0.0500366642811567	0.861412560336854
Atg2a	0.167372905041148	0.382985308465359
Atg2b	0.0903162520425909	0.512111140245195
Atg3	-0.352950827710455	0.0886097856553225
Atg4a	0.305821601509601	0.160939391208974
Atg4b	-0.0234248547612914	0.881922541871059
Atg4d	0.072793160429784	0.631072137162651
Atg5	0.0218277207880817	0.927802595893239
Atg7	-0.0420534413647422	0.921744229991892
Atg9a	-0.0395816331764003	0.871970995217498
Atl1	0.0191726730526121	0.922361572113211
Atl2	0.187205053508024	0.361731510625751
Atl3	0.20856102502732	0.394074426882554
Atmin	-0.069094847595963	0.631072137162651
Atoh8	-0.397984605076346	0.031087625260586
Atox1	-0.0444267487307872	0.844507386439481
Atp10a	0.354618801499623	0.0413608284434192
Atp10d	0.8051639045591	0.0188220796170131
Atp11a	0.147612403965137	0.415109524873422
Atp11b	-0.0547543694502028	0.881922541871059
Atp11c	-0.182000869145103	0.215359175346965
Atp12a	-0.237736473858584	0.236035343709477
Atp13a1	0.00732503291959397	0.977546788415512
Atp13a2	-0.0202040690941425	0.926696334753581
Atp13a5	-0.228050414270491	NA
Atp1a1	0.0669226816946953	0.73698167175333
Atp1a2	0.0482673806906835	0.928446874694409
Atp1a3	-0.0108828966129666	0.953108670730095
Atp1a4	0.0353349470438138	NA
Atp1b1	0.1706280902008	0.302378947287409
Atp1b2	-0.0238501663148298	0.860608048828395
Atp1b3	-0.0547247457545996	0.91447071107343
Atp1b4	0.00496560949470037	NA
Atp23	-0.320272548558795	0.0944732374610313
Atp2a1	0.343237585866835	0.521191973605915
Atp2a2	0.313366245543262	0.148976072609222
Atp2a3	-0.067010955729951	0.721765824868675
Atp2b1	-0.4194497319604	0.0744155744070705
Atp2b2	0.0210660514147083	NA
Atp2b3	-0.116200168325864	NA
Atp2b4	-0.00424700421236679	0.980808622131472
Atp2c1	0.032423841189301	NA
Atp2c2	0.0584443299729651	0.754597100550066
Atp4a	0.149129546190495	0.430856489761297
Atp4b	0.0706509907270592	NA
Atp5f1a	-0.0479679736539342	0.732689516665698
Atp5f1b	-0.265126267790004	0.090834536138641
Atp5f1c	-0.0381495738940743	0.820661576136569
Atp5f1d	-0.491760507809552	0.0324746612019376
Atp5f1e	-0.220756740109145	0.271257483895016
Atp5if1	-0.0408149254363241	0.807174420131974
Atp5mc1	-0.0327617711369594	0.876963265574672
Atp5mc2	-0.262634754561846	0.44997243330401
Atp5mc3	-0.155129123700133	0.278329766197349
Atp5md	0.0342003035872001	0.843939527104942
Atp5me	-0.0417575929143883	0.81750558479629
Atp5mf	-0.0247399767803067	0.911416761417278
Atp5mg	-0.253239889970411	0.351862037844859
Atp5pd	-0.0377059651730285	0.841331365594898
Atp5pf	-0.0507043253091464	0.795163268374921
Atp5po	-0.0547960140802122	0.669301737978057
Atp6ap1	-0.00831866786116464	0.97864997952081
Atp6ap1l	0.0759910495946174	0.586597318208266
Atp6ap2	0.120462499724562	0.686813571968757
Atp6v0a1	-0.0925351258661635	0.736076162151029
Atp6v0a2	0.11553598231845	0.466448081323751
Atp6v0a4	0.372620200598829	0.572524062819779
Atp6v0b	0.0101679736660394	0.9688165772444
Atp6v0c	-0.0678745307140804	0.906443533616529
Atp6v0d1	0.169063271753334	0.512810097235948
Atp6v0e1	-0.100785125599957	0.635764125481985
Atp6v0e2	-0.405337162682688	0.10717933614075
Atp6v1a	0.0273566325155574	0.908072013193005
Atp6v1b1	-0.0371288578467235	NA
Atp6v1b2	0.0304875443914128	0.91654878485479
Atp6v1c1	-0.305088233466785	0.213690809575733
Atp6v1c2	-0.2270850610351	0.164504262282865
Atp6v1d	0.0174141392602234	0.937658758464478
Atp6v1e1	0.362303865685099	0.0550370927291837
Atp6v1f	-0.153024021977023	0.519427932958222
Atp6v1g1	0.0344189682319609	0.920729576865409
Atp6v1g2	0.24604508256831	0.16360053094121
Atp6v1g3	0.0762391302457663	NA
Atp6v1h	0.127218835278569	0.498634295763764
Atp7a	0.483017983424492	0.677899492493672
Atp7b	-0.0753494667879933	0.564933574054923
Atp8a1	-0.0282442720981653	0.906443533616529
Atp8a2	-0.0867805020014325	0.582908778373686
Atp8b1	-0.616284935850637	0.0293897809883057
Atp8b2	-0.135902104023442	0.517838423293478
Atp8b4	0.152056748631221	0.444947158304998
Atp9a	-0.32364165558911	0.218938342797638
Atp9b	0.0454729387810628	0.799553937619618
Atpaf1	0.0305832348001704	0.890951491686969
Atpaf2	-0.183593399656182	0.382985308465359
Atpsckmt	0.0413512295518306	0.841640288928849
Atr	-0.0839675387105068	NA
Atraid	-0.31654848177326	0.129771574225682
Atrn	0.0893868009737666	0.497345986330697
Atrnl1	0.504452567907377	0.0617880279813915
Atrx	0.179538681761421	0.838192382729169
Atxn1	0.105722370326412	NA
Atxn10	-0.10810806724921	0.653392544736843
Atxn1l	0.0748636010969497	0.556332761173234
Atxn2	-0.199173538296399	0.342755528360014
Atxn2l	-0.00692001985690816	0.975240101506402
Atxn3	-0.132406440264123	0.467707397339471
Atxn7	0.0736969486232262	0.628786500334932
Atxn7l1	-0.0352772972514188	0.822196498884235
Atxn7l2	-0.0769987071113762	0.670377088099166
Atxn7l3b	-0.20444188468983	0.131731100211525
Auh	0.0367084462877738	0.910751849393578
Aunip	0.00346698543243384	NA
Aup1	-0.0111668278686761	0.96593497719607
Aurka	0.0134600282355199	0.97280633437592
Aurkaip1	0.0665025234171495	0.781774160444132
Aurkb	0.0363009653145774	0.943535272981018
Aurkc	-0.0408695777326606	0.900927064961547
Aven	0.0757150139217115	0.576005646973639
Avil	0.131982596291178	0.529493303957866
Avl9	-0.122886255059592	0.343229876939783
Avp	0.072639934736511	0.680613432762205
Avpi1	0.00184059301923689	0.995201200973897
Avpr1a	0.215367001407312	NA
Avpr1b	0.210399075553282	0.218938342797638
Avpr2	-0.106147306729808	0.602168705610946
Axin1	0.0725680802646398	0.782789773762788
Axin2	0.00981609914640558	0.984607997391206
Axl	0.205005159706236	0.220050487797546
Azgp1	-0.208989405585073	0.46246514781999
