gene_name	Injured_C57BL_6_2_weeks_post_injuryvsUninjured_C57BL_6_2_weeks_post_injury_log2FoldChange	Injured_C57BL_6_2_weeks_post_injuryvsUninjured_C57BL_6_2_weeks_post_injury_padj
Cacna1f	-0.822325797023218	NA
Ccdc22	-0.0258383266803961	0.972709787018107
Syp	-0.159605129690468	0.757700873153988
Prickle3	-0.0175013800820046	0.971554913315791
Plp2	-0.0171652901398766	0.985617317725407
Magix	0.124493977528481	0.901101248217825
Gpkow	0.15442075255894	0.560681804246888
Praf2	0.42932013266547	0.267087622302302
Ccdc120	-0.851247610158712	0.261608958660454
Gripap1	-0.0718598662048929	0.829374674826064
Otud5	-0.268476082555829	0.130056820398117
Pim2	-0.286448535975739	0.299930116932655
Slc35a2	0.0733789337441717	0.860743515128357
Pqbp1	0.0143657087724307	1
Timm17b	0.00737207686744354	0.977896443675822
Eras	NA	NA
Hdac6	-0.18067025077545	0.578353354797832
Gata1	-0.342759031052543	0.266029727223563
Glod5	0.0874586936506508	NA
Was	-0.250495805210648	0.156008018296504
Wdr13	-0.0976701295703247	0.738191131855078
Rbm3	-0.121613629737807	0.37523815988384
Ebp	0.00367058087413825	0.997191763218355
Porcn	0.271401127325692	0.358505741575508
Slc38a5	-0.421562653654918	0.27247822282019
Ftsj1	-0.145589885387599	0.617242624528888
Otc	0	NA
Rpgr	-0.25129680135618	0.378627930676032
Dynlt3	0.116606833549769	0.519174844308756
3830417A13Rik	0.601280480404419	NA
Ctag2	NA	NA
4930447F04Rik	0	NA
Aff2	-0.0418304381366133	1
4931400O07Rik	NA	NA
F8	-0.264555524148708	0.476847016985826
Vbp1	-0.101179396640057	0.531159552556139
Fundc2	0.0145342762973279	0.998642808381713
Mtcp1	-0.0744840353144622	0.855055253163553
Brcc3	-0.0854789743653716	0.759790936812009
Rab39b	0.120265265919605	0.960286638235956
Asb12	-0.0894195576960134	0.886729803759193
Msn	-0.00225097993865859	0.998642808381713
Heph	0.000174913067257284	0.985617317725407
Gpr165	-0.255152710320173	NA
Pgr15l	0	NA
Ophn1	-0.195354323717259	0.637156358909626
Stard8	-0.126600067488898	0.665897468443554
Efnb1	0.300238768665502	0.226163696669846
Awat2	0.0551979147088557	NA
Igbp1	0.000215082414328975	0.987094974904244
Magee2	-0.319187530154022	NA
Pbdc1	0.074503625649617	0.739332429272212
Magee1	0.0779387611150041	0.874834023092945
Atrx	0.169962424062724	0.505560900067201
Fgf16	0.970046717735535	NA
Cox7b	-0.0505059896430738	0.898352924183296
Magt1	0.00351399770215001	0.992962167741135
Pgk2	NA	NA
Itm2a	0.786592514754287	0.0249573404903019
Tbx22	1.13067125354326	NA
2610002M06Rik	0.021890094357382	0.973063992545277
Hmgn5	-0.0109747940897544	0.979691041398452
Sh3bgrl	-0.0362018695782909	0.937617681839011
Tnmd	1.54355303548466	0.000876501360399243
Srpx2	0.82668559605416	0.0304712167172798
Sytl4	-0.077633889571821	0.918517994988508
Cstf2	-0.0222303670118163	0.934618244763351
Nox1	-0.2880724934031	0.775642642612733
Xkrx	-0.723504546656496	0.152621810658308
Cenpi	-0.670696860365577	0.00434223647472638
Btk	-0.303712283258444	0.13473196617845
Gla	0.10220345738368	0.966082202273951
4930513O06Rik	NA	NA
Serpina7	NA	NA
Col4a6	-0.605969233854807	NA
Col4a5	0.159209353655939	0.851987069262829
Acsl4	0.0531016926569248	0.874834023092945
Chrdl1	0.00436160594271883	0.990783143294064
Pak3	0.582556376646109	0.484117823651017
Dcx	-0.181671258595107	NA
Glt28d2	0.130226081380612	0.880540320020336
Il13ra2	-0.0252244652496403	0.990783143294064
Lrch2	0.367703287581045	0.638098718699163
Cdkl5	0.205952652464863	0.748034314983056
Rs1	0.00134678370345283	NA
Phka2	-0.356833666425215	0.170624254986131
Slc7a3	0.897618940404468	NA
Adgrg2	0.794584981829037	0.043838862413492
Pdha1	0.023408179794089	1
Nlgn3	-0.583935276634118	0.476807350454732
Map3k15	-0.248969396239366	0.31659912013011
Il2rg	-0.203621887177572	0.326349432730879
Rps6ka3	0.0485795779834857	0.944949306748981
Zmym3	-0.114458222719007	0.743876746221441
Nono	-0.1411287510188	0.227981963527281
Itgb1bp2	0.212703514310607	0.787736418792088
Taf1	-0.156232528188687	0.546011241298712
Rps4x	0.000908489087873668	0.987094974904244
Dmrtc1a	0	NA
4930519F16Rik	-0.027633340651842	NA
Cdx4	0	NA
Chic1	0.0998498856105397	0.930233236267378
Flna	-0.100463340953141	0.527887914454896
Tsx	0.0845612260872731	NA
Zcchc13	-0.00983446076735806	NA
Abcb7	-0.0547522249812883	0.841670246656217
Mtm1	-0.0479084418139806	0.897527208662242
Gabre	0.313887221321872	0.715911678310231
Gpm6b	0.650117182695874	0.0646827536209977
Gabra3	0.501616522979585	0.563282539105068
Gabrq	0.323952228049827	NA
Cetn2	-0.0257367471973398	0.911515476750394
Nsdhl	0.0289262845830196	0.94181852239945
Zfp185	0.695077761583056	0.226142329518741
Hccs	-0.0831967307014774	0.690033313557611
Rbbp7	-0.054697202811949	0.578966006867989
Amelx	-0.107977991421724	NA
Arhgap6	0.0673358148848748	0.795894175641157
Syap1	-0.0864341291150074	0.614502069263158
Msl3	0.114779811750516	0.44521152861746
Ctps2	-0.0842760149082704	0.73924272909358
Xlr4c	0.128871663462122	0.923956066137137
Grpr	0.391386041103467	NA
Zfp275	0.192015212335653	0.438379487511963
Ap1s2	0.0276459696029464	0.859495812570879
Zrsr2	-0.00291175072809086	0.997339014402079
Haus7	0.153776297571013	0.646474513770428
Trex2	NA	NA
Car5b	0.398076395558682	0.199067183882636
Zfp92	-0.0326854729687972	NA
Bgn	0.94856376847487	0.00768307657788922
Atp2b3	0.0436135565747734	0.990783143294064
Bmx	-0.293820757976783	0.109649771640451
Abcd1	-0.178289916207123	0.101536220135581
Pir	-0.0990885248507584	0.890709339235922
Vegfd	0.310281989030561	0.632009456032388
Piga	-0.160741549335411	0.673061883829782
Asb11	-0.0437724043041735	0.953745194269112
Dusp9	-0.198347656231113	NA
Asb9	0	NA
Plxnb3	-0.18599195810968	0.780386774147221
Hcfc1	-0.144806429495058	0.340375463736786
Renbp	0.075362032981584	0.893230530980692
Naa10	-0.0861828621871763	0.825824589476617
Arhgap4	-0.325035291000125	0.0495197355871485
Avpr2	-0.384780168782494	0.352365966815292
L1cam	-0.296479169896706	0.348828152262465
Irak1	-0.15544305584707	0.383785352386281
Mecp2	-0.1397536424048	0.581754046168023
Opn1mw	-0.177535839621021	0.870777896541794
Tktl1	-0.39455603365837	NA
Plxna3	0.0614777500657009	0.957271813619213
Fam3a	-0.0498780679005038	0.910200795835647
G6pdx	-0.301038733665606	0.0700498490391237
Mpp1	-0.310024001559906	0.147253732691655
Dkc1	-0.251804012539564	0.123285363729214
Tceal6	0.00272777398333803	NA
Nxf7	0.186813098009716	NA
Prame	0	NA
Morf4l2	0.191571061197839	0.333661220711244
Kir3dl1	0	NA
Plp1	0.157430169256885	0.718782036017283
Zcchc18	-0.34758602543006	0.572648200330369
Psmd10	-0.083459224945542	0.760619190682025
Vsig1	0	NA
Tsc22d3	-0.02257080395464	0.999762173276807
Prps1	0.0420502402231081	0.949268859942895
Rbm41	-0.111272577355579	0.757700873153988
Morc4	0.592796485029812	0.119931443530652
Rnf128	0.104905126173046	0.846759902248464
Atp11a	0.0313607215090798	0.911642782526557
Mcf2l	-0.1204767518524	0.754236846188183
F7	-0.0792913805178799	0.982768379898536
F10	-0.431857000272416	0.0628263475894117
Proz	-0.192336755615195	0.720614571056529
Cul4a	-0.0281004429570687	0.923956066137137
Lamp1	0.0445194531528329	0.793608717271257
Adprhl1	0.0619897347949475	0.997191763218355
Atp4b	-0.883331252038349	NA
Grk1	-0.170779860538036	0.907660509195953
Gas6	0.373047481395829	0.0457313254196132
1700029H14Rik	0.272704045384673	NA
Rasa3	-0.190873959116907	0.163747165243503
Coprs	-0.0649274725962194	0.979866792818528
Myom2	0.255205212825988	0.563232265203592
Angpt2	-0.348652450909884	0.34014335239707
Agpat5	-0.082822791784204	0.559147706629293
Defb8	NA	NA
Nek3	-0.288287469609321	0.490721610205732
Vps36	0.0102847878646246	0.970207849772981
Thsd1	0.310968168819279	0.290574000451623
Tpte	-0.0487028525772762	NA
Slc25a15	0.108827202251666	0.716556072249362
Erlin2	-0.0139905501738525	0.948667812114833
Plpbp	-0.280834280142129	0.420071227474106
Adgra2	0.567717091736611	0.110365701628465
Brf2	-0.0845822748982123	0.920769028772466
Rab11fip1	-0.158088947189706	0.611487062917933
Adrb3	0.0840822713827875	0.976361756545236
Eif4ebp1	0.082181324095227	0.799854610318491
Chrna6	0.423337893552198	NA
Chrnb3	-0.630302660906724	0.427855116542219
Ggn	-0.151293813422437	0.939998940164049
Cd209a	-0.190780138346567	0.728103040158833
Cd209d	-0.215462207212946	0.885519423023054
Tnfsf13b	-0.276446132694108	0.420966281304208
Col4a1	0.39845903416941	0.153692918264869
Col4a2	0.545642109752169	0.0145254326321259
Rab20	-0.143229107384485	0.739484708663679
Naxd	0.0652901280359982	0.772609176085877
Ptpn7	-0.304256021358165	0.13304698218451
Ankrd10	-0.0604359733229163	0.895468370977276
1700016D06Rik	-0.398403659109872	NA
Arhgef7	-0.068195240131475	0.850851970372643
Tex29	0.0143350491318132	NA
Leprotl1	0.0346871687019728	0.902913109726264
Dctn6	0.0175651792181646	0.994144120703334
Gpm6a	0.00535703675791363	0.994125389476393
Spata4	0	NA
Asb5	-0.0604481018586138	0.946318128015727
Vegfc	0.100327173339466	0.77990103910971
Aga	0.12978218573025	0.634417787075067
Dlc1	0.338510158892408	0.0797109363927642
Eri1	-0.257926580671092	0.33327083839286
Tnks	0.00860421603416447	0.981359999288728
Dusp4	-0.0502749861795152	0.993660513005847
Saraf	0.0729919306345269	0.808514231917652
Mrps31	0.103522551354544	0.702393513007542
Smim19	0.129143081373435	0.656638277305951
Dkk4	0.00578796184447854	NA
Polb	0.00217357899128442	0.994984263170057
Ikbkb	-0.108840111668675	0.473693903267129
Plat	0.491882049907764	0.223415003889704
Ap3m2	0.0256411251204562	0.953042609908414
Kat6a	-0.197485468219278	0.191029624552501
Ank1	0.0430866367072268	0.963355272861417
Gpat4	0.0444936516578297	0.825022536004887
Gins4	-0.137609784919567	0.446765402101707
Sfrp1	1.28607463784213	0.00651464133909753
Ido2	-0.299717119148614	NA
Ido1	0.435551669055438	NA
Adam18	0	NA
Adam3	-0.218586114614428	NA
Adam5	-0.422638019090145	0.57088801372451
Adam9	0.188940907503993	0.643069365428745
Tm2d2	0.2543368333114	0.105522944880937
Plekha2	-0.0967704461493286	0.782158306217392
Slit2	-0.326270160717973	0.329901987201635
Tenm3	0.341677868186667	0.333824195947426
Dctd	-0.228770845171404	0.772609176085877
Wwc2	0.17323241786425	0.211698163051308
Fgfr1	0.353490962555392	0.0979300931736821
Rwdd4a	-0.0973814060671064	0.647302014511061
Plpp5	0.25519602013606	0.399342385851823
Star	0.182802540975688	0.757700873153988
Ash2l	-0.0756407866327965	0.861635324942528
Kcnu1	0.0742902174953095	NA
Tti2	0.0199236486464582	0.979507251023737
Mak16	0.00544427086881982	0.998967589869586
Wrn	-0.174273761406201	0.546011241298712
Gsr	-0.250245379259463	0.080441537755988
Gtf2e2	-0.264817990576582	0.149295311394504
Rbpms	0.0797280447905173	0.872979506542589
Frg1	-0.0908206262139484	0.536414504002851
Asah1	-0.0367680329896653	0.957964571304782
Pcm1	0.0211866950456576	0.94181852239945
Fgl1	-0.0153885297445451	0.989442271095986
Pdgfrl	0.810582606333253	0.0201525159101015
Slc7a2	0.463139011433435	0.119919128207835
Vps37a	0.033610539880439	0.933567863809916
Cnot7	-0.144102356403369	0.582863709108949
Fgf20	-0.0403943226342826	NA
Msmo1	0.0849873793968943	0.912044620350532
Klhl2	0.0755655467794065	0.792823767980664
Galnt7	0.0144153427190184	0.99670498122095
Sap30	-0.25997250260816	0.359508758027957
Scrg1	0.0648679979865436	0.931616110971191
Hpgd	-0.115886911520378	0.674186697941589
Ednra	0.477850800541968	0.0233564411632804
Tmem184c	0.120713097989823	0.621326484211462
Nr3c2	-0.161698344232365	0.82161102591089
Iqcm	0.107828642371291	NA
Isx	NA	NA
Sin3b	-0.0473637323040205	0.845026462345286
Sorbs2	0.0899744271770893	0.892641366456615
Irf2	0.0839250936657981	0.817917108481015
Casp3	-0.163591398453685	0.436530684212465
Cenpu	-0.338852132734266	0.393009554796621
Cfap97	0.119554880488656	0.60900775309347
Slc25a4	0.125383973966783	0.903760264432838
Ufsp2	0.0278212738353414	0.972343113111682
Anxa10	0	NA
Pdlim3	0.0679761560736981	0.960893067011042
Lrp2bp	0.0414016649660987	0.970875327012444
Tlr3	0.609288606352349	0.101869926005084
Gm45753	-0.00887696367262746	NA
Cbr4	-0.00216498951767035	0.968775659096696
Sh3rf1	0.116679228260007	0.948318138382293
Nek1	0.0522236893465408	0.929510924251228
F11	-0.00829326008430717	NA
Mfap3l	-0.143338697935013	0.47034368178731
Triml1	-0.904835983317041	NA
N4bp1	-0.118066634715165	0.333112599093819
Cbln1	-0.30228466757571	0.792801459890329
Heatr3	-0.0548015475101923	0.864937665927405
Adcy7	-0.0244347043326956	0.961480179943405
Brd7	-0.0520521128122768	0.868723386596022
Nkd1	0.0660963552561285	0.917936508068274
Snx20	-0.238362681412005	0.227981963527281
Sall1	0.236657238255345	NA
Rbl2	-0.00918550602583005	0.970875327012444
Aktip	-0.0697494524153389	0.837346782340279
Eif2ak3	0.190160555175884	0.337799608076135
Gins3	-0.11586658303725	0.724105830568129
Setd6	0.0469379810001196	0.976236711598019
Got2	-0.0153121932515742	0.984837099736026
Cdh11	0.0652307479811194	0.883867601062116
Smad1	0.318102834137574	0.0487535213505644
1700011L22Rik	0	NA
Lsm6	0.0396464337874223	0.929900500628427
Slc10a7	-0.0827696303721395	0.893572027705496
Pou4f2	0.0686539005757745	NA
Tnpo2	-0.192881300917499	0.427875642483393
Vps35	-0.0561686721721978	0.439545142311885
Orc6	-0.153658290636148	0.473009394414395
Mylk3	-0.550590085677206	0.132285168551966
Gpt2	0.135604469903203	0.842571680620669
Dnaja2	0.11818828829138	0.685947458729854
Itfg1	0.0497719093794753	0.739250041845128
Rfx1	-0.0791323536224869	0.874834023092945
Tecr	-0.02088416518167	0.933468527697714
Tbc1d9	-0.0501630713142344	0.958400737479697
Ucp1	0.719295377142701	0.175752987460383
Zfp330	0.085824918654641	0.682152502046319
Il15	-0.0550194334312104	0.898352924183296
Gab1	0.0884075759261488	0.657251261770742
Smarca5	-0.146124334673579	0.544088105944708
Hp	-0.127881921039163	0.757956537228169
Txnl4b	-0.0449732453880805	0.912719423677834
Ces1f	0.508039037218119	0.735647187034309
Pmfbp1	0.707152884445261	NA
Zfp821	-0.0382966207245353	0.918451699741508
Ist1	-0.0123187807562028	0.952940111012185
Dhodh	0.239787839595209	0.637992412688782
Ap1g1	0.0104775553653542	0.98138112818782
Phlpp2	-0.123962947095223	0.690033313557611
Irx3	0.185332336817961	0.634417787075067
Irx5	0.0407734949790986	0.964430091004744
Irx6	0.412525424544519	NA
Mmp2	1.22793164108139	0.000177295652502348
Gnao1	0.349546073813878	0.568413205763478
St3gal2	-0.0736533827055159	0.587368776612539
Il34	0.121282362843674	0.809121231471615
Amfr	-0.0833435037605237	0.524936320117239
Cog4	0.000272169160851785	0.992953893353526
Nudt21	-0.170563226256999	0.618626268591541
Bbs2	-0.185139269424151	0.757700873153988
Cenpn	-0.32586384515724	0.19196981378687
Mt4	0	NA
Cdyl2	-0.100278365330104	0.892616079178326
Mt3	-0.15385154357706	0.860116517086289
Mt2	0.724196177812492	0.226163696669846
Mt1	0.322306733799886	0.563079728501565
Slc12a3	-0.567127255363893	0.119367356328256
Nudt7	0.0674126653379286	0.921037276764224
Herpud1	0.00011486859225604	0.990783143294064
Cntnap4	-0.221167390774929	NA
Fam192a	0.088586664881797	0.689523286126128
Pllp	-0.0701266473950558	0.97322300989848
Arl2bp	0.00859489442848091	0.98959783795345
Cx3cl1	0.135069595550201	0.912191299114822
Ccl22	-0.161234453920039	NA
Ccl17	0.22581930797963	NA
Ciapin1	-0.0493462276745466	0.960286638235956
Coq9	0.0460083376042858	0.979507251023737
Polr2c	-0.0757303676020028	0.634417787075067
Adgrg1	-0.20363748426306	0.578353354797832
Drc7	-0.318774842640044	0.601833410860344
Katnb1	-0.183792781191427	0.645167426105721
Kifc3	0.0594134873864897	0.936048585779745
Cngb1	0.496403108387527	0.656712818145856
Mmp15	0.213988727440921	0.628420318376664
Tmem38a	0.0988681351301647	0.923837095999775
Usb1	-0.14136357447713	0.718782036017283
Cfap20	0.221116382058308	0.436530684212465
Tpm4	0.0540564474689955	0.87319866936207
B3gnt3	0.165488275173677	0.629762147727585
Jak3	-0.09583800300707	0.829349826070483
Pgls	-0.0951767371306833	0.926142689721403
Slc27a1	-0.00737831207353735	1
1700018B08Rik	0	NA
Map1lc3b	-0.0693977613453467	0.761793336565677
Mvb12a	0.069072741581642	0.943176923043661
Mthfsd	0.128276310591617	0.776961086599795
Cox4i1	0.00390788915995932	0.997191763218355
Emc8	-0.00153164545502767	1
Babam1	-0.0761002297110325	0.772029088564664
Gins2	-0.0117319309103683	1
Gse1	-0.128823520398569	0.833024046519565
Zdhhc7	0.0714717606951132	0.86086741788975
6430548M08Rik	-0.0956409968360863	0.71064220191241
Crispld2	0.559364029224795	0.00637006243017893
Usp10	-0.188594792409801	0.51398319839984
Cotl1	-0.204222767316912	0.483190783844666
Klhl36	-0.232098925988714	0.507821604429916
Dnaaf1	0.403392006851527	NA
Taf1c	-0.08458049638483	0.979507251023737
Mast3	-0.194287353597704	0.393009554796621
Pik3r2	0.0380042742216082	0.936625134116381
Mbtps1	0.150098884267181	0.451205007347664
Necab2	0.0132130484524578	NA
Hsbp1	0.0309395672994528	0.958743041642246
Rab3a	-0.0839062512758852	0.902427969807289
Cdh13	0.414244240065808	0.0865190173017896
Pde4c	-0.322681524417998	0.541406941920034
Mphosph6	0.107814411128503	0.706160042279477
Hsd17b2	0.118052456346799	NA
Bco1	-0.692741426637546	0.400744791096609
1700030J22Rik	0.473037324450738	NA
Lsm4	-0.149491379240974	0.321852082179497
Comp	0.984457850443925	0.00272422826528037
Ntpcr	0.208017026296464	0.66260402942873
Map3k21	-0.0082068273511581	0.989442271095986
Mau2	-0.0904925116023447	0.562109908993797
Pbx4	-0.412665260057639	0.44521152861746
Lpar2	-0.224475613072908	0.589943106622088
Atp13a1	-0.0371540568785683	0.938019486671606
Ints10	0.165214764087296	0.539191072202866
Dctn1	-0.0127980746108179	0.958743041642246
Pgr	-0.359886404599964	NA
Cdh5	0.137063422567438	0.461607151261358
Bean1	0.855414518222958	0.119919128207835
Cmtm3	0.198261010377392	0.295047662670202
Gm45711	0	NA
Ces2g	-0.345645456233256	0.260854295914065
Nae1	0.0612892310687827	0.851922900710884
Fam96b	-0.132972291412484	0.594999149209926
Rrad	0.45959237965465	0.484773545456513
Cdh16	-0.375405999453316	NA
Car7	0.00815711361206482	0.999762173276807
Ces2d-ps	0	NA
Cbfb	-0.0523965615338637	0.893535358903814
Ces2e	0.0964190097620559	0.930980662369539
Tradd	0.311170939249988	0.520995411428975
D230025D16Rik	0.0151972115474761	0.96702348124619
Hsd11b2	0.189890476196294	NA
Tsnaxip1	0.602207362260119	NA
Ctrl	-0.0105653920620112	NA
Psmb10	-0.160341811002443	0.716540815729698
Dpep3	-0.0719082793451195	NA
Dus2	0.0433295777047401	0.920843637617589
Nfatc3	-0.0609230056003711	0.564000467065696
Pla2g15	-0.0729496290896257	0.860097404066694
Slc7a6	0.203808190642438	0.481868668775811
Smpd3	0.168901033622631	0.773206819395835
Zfp90	0.00409660966392786	0.991500336950187
Has3	-0.128897336877192	0.912719423677834
Vps4a	0.0594734801917455	0.772609176085877
Cog8	0.0185900697772727	0.948944627821558
Nip7	0.1841192485478	0.305576961741228
Mtmr2	0.0184453446635425	0.973864883527298
Tmed6	-0.0162041658443478	NA
Terf2	0.00263622610317891	1
Cep57	-0.122525630476594	0.684952970222941
Cyb5b	0.0257586526955295	0.944306999154284
Maml2	0.248567662872871	0.248131472781153
1700012B09Rik	0.235881585149005	NA
Mre11a	-0.242213161459773	0.47178985372403
Wwp2	0.120726310923756	0.581544936128858
Ankrd49	-0.193592695453183	0.305765767645499
Gpr83	0.218606875615374	0.844648399683446
Izumo1r	-0.170508783318355	NA
Panx1	-0.00865089727243959	0.997191763218355
Med17	-0.102888126633644	0.75049816796929
Hephl1	-0.0776580260479298	NA
Vstm5	0.344450808030171	NA
4931406C07Rik	0.0490400178770311	0.884693994773665
Taf1d	-0.0247960672106315	0.939331836346331
Kars	-0.0262773603094626	0.859663082125781
Adat1	-0.0350501889250702	0.973864883527298
Gabarapl2	-0.0535049652090877	0.92158768146238
Tmem231	0.0956840128594709	0.91746279112921
Chst5	0.00285153447669209	0.994990772489543
Tmem170	0.02125829959169	0.968067909854524
Cfdp1	0.0809167858407385	0.723370823759867
Bcar1	0.365152279153154	0.0622543865881632
Ctrb1	0.0131123448232168	NA
Ldhd	0.0750822904738728	0.928997687644764
Wdr59	0.0311222403691508	0.934458985924802
Aars	0.00907167854463031	0.997191763218355
Cdh15	-0.104099411311316	0.72371761216677
Bmper	1.26045790492321	0.00435890117449925
Tbx20	1.10150055395374	NA
Glb1l3	0	NA
Afg3l1	0.0843203354468916	0.920769028772466
Acad8	0.111185640961268	0.793515643787716
Dbndd1	-0.034342966753082	0.994144120703334
Ccsap	0.011173595033637	1
Acta1	0.1343834084845	0.860820324480209
Abcb10	-0.307342182739505	0.249812098155611
Urb2	-0.134561862895196	0.435183943639263
