ID	osteoarthritisvsnormal_logFC	osteoarthritisvsnormal_padjFilter
ALOX15	-0.395428822135429	NA
ALOX15B	0.600928504997517	0.114974737770981
ALOX5	-0.578772006789286	0.294199481673119
ALOX5AP	-1.39117257291716	0.00355746383814704
ALOXE3	0.266936534089532	0.469962573494149
ALPG	-0.00861635666892724	0.987045424315932
ALPI	0.00510062673892353	NA
ALPK1	0.452959849291057	0.0823283098268697
ALPK2	1.14485576782908	0.103278385229816
ALPK3	-0.122571930070317	0.574701720624853
ALPL	0.466778715875973	0.119430565450354
ALPP	0.301675699412373	0.554509918872294
ALS2	0.146217742649077	0.535683433143674
ALS2CL	-0.50222091208312	0.0590824617397879
ALX1	0.107146086915716	NA
ALX3	-0.00816463943785095	NA
ALX4	0.113786031691549	NA
ALYREF	0.239413428309392	0.357536809759595
AMACR	0.0269817012779479	0.925796003095463
AMBN	-0.115611290166171	NA
AMBP	-0.191131170575775	NA
AMBRA1	-0.0764245936500476	0.668842718294603
AMD1	-0.217176920448161	0.247018867899428
AMDHD1	0.411958013596765	0.196091390223907
AMDHD2	0.213685348891609	0.317633341832905
AMELX	0.129813866389885	NA
AMELY	-0.00921658931509395	NA
AMER1	0.157262346172944	0.382699595562908
AMER2	0.844459492316863	0.0171426576916282
AMER3	-0.0474435695946456	NA
AMFR	0.321110897006211	0.164000225291292
AMH	-0.326412246032497	0.201830126587363
AMHR2	-0.260490633848886	0.126383433021987
AMIGO1	-0.0452787676118227	0.89707492412495
AMIGO2	-0.275605784676832	0.330010466091519
AMIGO3	0.149927949378929	0.398132355957464
AMMECR1	0.154011750591224	0.551880183728806
AMMECR1L	-0.221426430330308	0.243228500892164
AMN	0.0166028408834311	0.979494738480584
AMN1	0.0397716484041037	0.886636234904955
AMOT	0.181235174470551	0.622354199531687
AMOTL1	0.0769952975919139	0.82480632321938
AMOTL2	0.0469495552093893	0.870087170759683
AMPD1	-0.0694117351130457	0.873394908181772
AMPD2	-0.165374762369561	0.410510844504461
AMPD3	0.309305099723375	0.397182191085749
AMPH	0.412616734432329	0.225289116010463
AMT	0.163971405032202	0.680641318129252
AMTN	1.32166802638352	0.517762004207016
AMY1C	0.777847028624668	0.220578505818007
AMZ1	0.281772551803572	0.21076059596986
AMZ2	0.0526223478601331	0.79752074517204
AMZ2P1	-0.215675788265322	0.282817642672461
ANAPC1	-0.126174101031339	0.604554159722335
ANAPC10	0.125900005878595	0.690575995560105
ANAPC11	0.02460252859089	0.911114877079514
ANAPC13	-0.0240188910975032	0.944677739896175
ANAPC15	-0.262198467184335	0.190032355202115
ANAPC16	0.0974620882020627	0.789526421839041
ANAPC1P1	-0.266486203636512	0.167199201701857
ANAPC2	-0.583521325720023	0.0200779158792529
ANAPC4	0.241451170684439	0.414402187673259
ANAPC5	0.11550297929781	0.683752018626905
ANAPC7	0.18216767049851	0.546665434083554
ANG	-0.436788150393919	0.14057471669056
ANGEL1	0.344582669359291	0.215591070893135
ANGEL2	-0.00755264395075983	0.977357259435978
ANGPT1	-0.0692885816054307	0.84881679499956
ANGPT2	-0.260460634639713	0.502682766355421
ANGPT4	-0.132348115020567	0.819629083380331
ANGPTL1	-0.0900098310369764	0.847494159441752
ANGPTL2	-0.469975284781279	0.284084348479458
ANGPTL3	-0.10537699095765	NA
ANGPTL4	-0.745601094001255	0.0561792138036043
ANGPTL5	0.618872455570752	0.150237059217071
ANGPTL6	0.972782759656036	0.0100942417229396
ANGPTL7	0.525407010500599	0.514075058903428
ANGPTL8	0.375146345209178	0.609917148099301
ANHX	0.117827333084382	NA
ANK1	-0.982194647442069	0.00442820084745128
ANK2	-0.028636986616565	0.933912286626704
ANK3	0.333151224280899	0.285646988951912
ANKAR	0.304981607215181	0.22411701572798
ANKDD1A	-0.127372043399463	0.596049013774208
ANKEF1	0.0804317416809184	0.794183926827592
ANKFN1	0.0954405682250696	0.738533455032481
ANKFY1	0.0173655795762384	0.95379065320157
ANKH	0.764113214392351	0.00163029518765642
ANKHD1	-0.143055341973898	0.515329965002693
ANKHD1-EIF4EBP3	-0.102791146001262	0.613644679444852
ANKIB1	-0.031206298946266	0.90117282842236
ANKK1	0.0903842458671926	0.80885012990419
ANKLE1	-0.289987839432406	0.122651578707516
ANKLE2	0.124728323916891	0.537495480887283
ANKMY1	0.396313498244302	0.331037561750242
ANKMY2	0.231280849862895	0.289569974038932
ANKRA2	0.165791905260399	0.525018188930501
ANKRD1	-0.117552251158404	NA
ANKRD10	0.430608389447363	0.176367687294966
ANKRD11	0.676592641122024	0.0482249967938891
ANKRD12	0.257904521942649	0.322161901796194
ANKRD13A	-0.0151113716680076	0.947006058742866
ANKRD13B	-0.150997579857703	0.391791334267275
ANKRD13C	0.0850634052841723	0.606355314315454
ANKRD13D	-0.011193026487005	0.9794850375013
ANKRD16	0.127291429961852	0.474336624820205
ANKRD17	0.0519621006218074	0.762122845230818
ANKRD18A	-0.494556825245166	0.135815085405175
ANKRD18B	-0.0769387563397359	0.790588085662267
ANKRD18DP	0.239218178216569	0.556323523918007
ANKRD19P	-0.154595266566616	0.465136989984596
ANKRD2	0.498716684072729	0.35557734170564
ANKRD20A1	-0.16513751308759	0.728967481147025
ANKRD20A11P	1.19145493136463	0.0655570068211187
ANKRD20A2	0.571599333738408	0.428558312293329
ANKRD20A3	-0.338646501066444	0.244486371301639
ANKRD20A5P	0.0222230686718241	0.970969484296263
ANKRD20A8P	-0.669018060333149	0.0245131513627633
ANKRD20A9P	0.620435271299544	0.239188739672115
ANKRD22	-0.348068392157819	0.263789298708024
ANKRD23	0.0846541157712926	0.686686147720281
ANKRD24	-0.18505035244264	0.414889291373201
ANKRD26	0.364443637956728	0.101214911279907
ANKRD26P1	-0.0788874677183813	0.780023311133159
ANKRD26P3	0.208948959114525	0.373195452010514
ANKRD27	-0.196552089306346	0.265311385613783
ANKRD28	-0.0734225835022588	0.742527959371207
ANKRD29	-0.278906137892388	0.388943145664043
ANKRD30A	-0.0714880411979157	0.892894696898452
ANKRD30B	-0.0404422420657822	NA
ANKRD30BL	0.227244615201584	0.293213798459081
ANKRD30BP2	0.131196860555261	NA
ANKRD30BP3	-0.0513862220836536	NA
ANKRD31	0.00568739381789651	0.976317454193448
ANKRD33	-1.37397484020883	0.0304891073342704
ANKRD33B	-0.199732529125066	0.416549327017665
ANKRD34A	0.0188210422745083	0.937385275618276
ANKRD34B	-0.292113750701075	NA
ANKRD34C	0.116518213742328	NA
ANKRD34C-AS1	0.2119484479463	NA
ANKRD35	0.235917756538154	0.243847110931077
ANKRD36	0.301563563921802	0.329713191531743
ANKRD36B	0.255960767535633	0.465989463593463
ANKRD36BP1	0.0942886269205054	0.768362553750499
ANKRD36BP2	0.325344403922088	0.181862785678292
ANKRD37	-0.316609001889018	0.168810851009907
ANKRD39	0.35424100175338	0.103690381489722
ANKRD40	0.0280903430818356	0.911931424434943
ANKRD40CL	0.195636842022917	NA
ANKRD42	0.152509003162512	0.530570584070692
ANKRD44	-0.0945810898249331	0.707664442309602
ANKRD45	-0.0510940276035896	0.917118381127248
ANKRD46	-0.0301958315078501	0.918895010250971
ANKRD49	-0.00342612055735003	0.989537745377084
ANKRD50	0.0817993247631552	0.839930926422292
ANKRD52	0.117764265207292	0.772711415869123
ANKRD53	-0.093645790154822	0.777179932848104
ANKRD54	-0.316009373517271	0.0618838975000623
ANKRD55	-0.126048966759282	0.708166022962658
ANKRD6	0.250910119414718	0.133542844986963
ANKRD62P1-PARP4P3	0.264149150851251	NA
ANKRD63	-0.0329634101976035	0.900374599166919
ANKRD65	-0.185682709213783	0.671453150933838
ANKRD66	-0.121083834587628	0.805340369221115
ANKRD7	0.476935347104683	0.025507870435618
ANKRD9	0.127918458776012	0.717569330419915
ANKS1A	-0.648301286018285	0.0162002126802054
ANKS1B	-0.0874271605842694	0.647521512308614
ANKS3	0.540815077940863	0.120895380059888
ANKS4B	0.11544845103418	NA
ANKS6	0.309491650935989	0.107536715489083
ANKUB1	-0.291424562120578	NA
ANKZF1	0.0865710039643641	0.857351184904045
ANLN	0.672409944116683	0.167199201701857
ANO1	0.364288198482962	0.0991280183240135
ANO10	0.174627225704812	0.325723805471226
ANO2	-0.327541828006066	0.4537087567851
ANO3	-0.039330178456094	0.911794636179383
ANO4	-0.0674739156530988	NA
ANO5	1.91164471502608	0.00730744807744961
ANO6	0.0942846696987942	0.667861144296015
ANO7	-0.16228533887007	0.308256026897247
ANO8	1.37460377407984	0.00751227738040814
ANO9	-0.158461242781278	0.693962723409344
ANOS1	0.250369489625173	0.435228056691381
ANP32A	0.252895348227232	0.176310912803362
ANP32A-IT1	0.548793382001648	0.0888287082014963
ANP32B	-0.234969455065977	0.199655242319126
ANP32C	-0.0332413249355721	0.927134277490693
ANP32D	0.0707225098571147	0.744360740651866
ANP32E	0.0022547025006272	0.994387194383249
ANPEP	0.247152327915913	0.514794618966286
ANTKMT	-0.156086610266037	0.446084533291734
ANTXR1	0.485113711199634	0.0161174527934564
ANTXR2	0.482771697220354	0.00592633497461771
ANTXRL	-0.0218248500472251	0.953460035066436
ANXA1	-0.0744849631878886	0.783663466509018
ANXA10	0.00198178474968103	NA
ANXA11	-0.450904975079197	0.0635153931738158
ANXA13	0.0959596228033543	0.661382527082605
ANXA2	0.506906006230297	0.102916143698357
ANXA2P1	-0.359362140044588	0.0639246810491972
ANXA2P3	0.0961272938914259	0.717569330419915
ANXA2R	-0.435478287479024	0.0627542440981198
ANXA3	-1.16748406686485	0.0364753964392032
ANXA4	-0.052602777587456	0.875497069881723
ANXA5	-0.051760465865069	0.875497069881723
ANXA6	-0.528622398196195	0.0525582449548749
ANXA7	0.0950254907699186	0.575021493104225
ANXA8L1	0.615206691194075	0.316725642170988
ANXA9	0.223511188890626	0.187975207338965
AOAH	-0.204451506060028	0.594760299475205
AOC1	-0.0449847467009752	0.926809371503726
AOC2	0.0838174444961242	0.738000098465987
AOC3	-0.551413298903251	0.161280892689474
AOC4P	-0.266317159705168	0.586525862004457
AOPEP	0.186824980046024	0.405554519010441
AOX1	-0.252983756080541	0.546675596377991
AP1AR	-0.28849991165572	0.187857920150407
AP1B1	-0.519515683744785	0.0144052895978038
AP1B1P1	-0.398929065454715	0.0251030669262004
AP1G1	0.228930537565114	0.119930866062803
AP1G2	-0.477097440103153	0.122271371325037
AP1M1	-0.325426335985709	0.172020893634658
AP1M2	-0.0688697606371154	NA
AP1S1	0.129075432812186	0.704854190581599
AP1S2	-0.279128065505407	0.137058632170702
AP1S3	0.463520114932881	0.0791205017699183
AP2A1	-0.525877252568876	0.16063164886147
AP2A2	-0.309111726483129	0.094353863092862
AP2B1	-0.358262912021004	0.134932573896815
AP2M1	-0.0869183655885415	0.669527410084236
AP2S1	0.101712396610594	0.655005606697476
AP3B1	-0.0599768744925626	0.810183916524505
AP3B2	0.347753560198522	NA
AP3D1	-0.43760676211777	0.044262642479361
AP3M1	-0.105357336474817	0.630351591291276
AP3M2	0.167325457618782	0.582315530257912
AP3S1	0.302458205164655	0.158508290213353
AP3S2	-0.320264554677212	0.276561650492034
AP4B1	-0.0267189067806903	0.929270375954993
AP4E1	-0.168092146941317	0.351541544027188
AP4M1	-0.255590127588908	0.163017121468282
AP4S1	0.289718003960787	0.158814469938694
AP5B1	-0.647097304133592	0.0402171798368254
AP5M1	0.359924782824868	0.108781784210236
AP5S1	0.30435310240647	0.0947221729743296
AP5Z1	-0.0585864847578463	0.713998642435742
APAF1	0.113539248087779	0.781634352696284
APBA1	-0.0951885969380886	0.576726264652379
APBA2	0.233797861335582	0.456604639839722
APBA3	-0.0634213655546318	0.865950921230315
APBB1	-0.801640785205397	0.00247459093343969
APBB1IP	0.0752016143843619	0.768141412518272
APBB2	-0.0320358070461584	0.902213854224839
APBB3	-0.21876408721538	0.601395234667035
APC	0.189529199321003	0.256769271222985
APC2	0.686716528555224	0.0797960360668752
APCDD1	0.678014165837853	0.0703070992309499
APCDD1L	1.77659338640229	0.00811428672816186
APCDD1L-DT	0.54843688838571	0.156680193573067
APCS	0.211434742348242	0.749916744986516
APEH	-0.517944904509324	0.0768451852176499
APELA	0.991599943041965	0.00661780097483316
APEX1	0.221396198386403	0.20589728790567
APEX2	-0.278783208048937	0.190336668235015
APH1A	-0.154124282752441	0.53256765664723
APH1B	-0.243835541919054	0.167199201701857
API5	0.0100417137639539	0.970245637639877
APIP	0.265351939992508	0.425256853840994
APLF	-0.0601681011302215	NA
APLN	-0.65733018585388	0.229079456302147
APLNR	0.184062725295294	0.707888599087052
APLP1	-0.0128634679704112	0.958258014864372
APLP2	0.0410450979437798	0.900844997526534
APMAP	-0.213592556881634	0.524184740827677
APOA1	0.126463575001547	0.470803559162188
APOA2	-0.288324379733397	NA
APOA4	-0.0439190182350373	NA
APOA5	-0.0189376999310715	NA
APOB	-0.174204081725121	0.716111867891743
APOBEC1	-0.208987346900784	NA
APOBEC2	-0.628962458115423	0.0352176962072942
APOBEC3A	-1.2623299804092	0.00730744807744961
APOBEC3B	-1.0038440852009	0.169897092330821
APOBEC3C	0.432247209948432	0.135984851364578
APOBEC3D	0.213737353320274	0.33217348820748
APOBEC3F	0.414793919348876	0.0230570928478668
APOBEC3G	-0.33021002844376	0.216635131460785
APOBEC3H	-0.285532222711649	0.269521872300016
APOBEC4	0.074760654499423	NA
APOBR	0.053256695471994	0.907242240875934
APOC1	0.787648600253286	0.238387385242233
APOC2	-0.00189730452140768	0.998101838441259
APOC3	-0.0869792694781308	NA
APOC4	-0.0889921337892803	0.792157270368031
APOD	-1.66921068822782	0.0230024720540528
APOE	0.0327282132150657	0.860375616797975
APOF	-0.0172368573350399	NA
APOH	0.200424335719672	NA
APOL1	0.00493651762074876	0.987575940671837
APOL2	-0.193774871398624	0.309462717504764
APOL3	-0.535862863214499	0.0474871668652133
APOL4	-0.00337868477847358	0.994023006514139
APOL5	-0.0188894180099064	0.931054750561011
APOL6	-0.116119179511077	0.708027314123712
APOLD1	-0.678839528023564	0.263456883947917
APOM	-0.126656607622474	0.514794618966286
APOO	-0.0205997351707854	0.930230401502042
APOOL	-0.223988593154219	0.422822903037565
APOOP5	0.00398167604141975	NA
APP	0.14044367968609	0.693017367074369
APPBP2	-0.275519632317797	0.203657937856061
APPL1	-0.318904786186829	0.117461095517893
APPL2	-0.024362622309237	0.942724729147586
APRT	-0.0917626166078271	0.768865168945781
APTR	0.345230401410463	0.254013088622995
APTX	0.035045101679863	0.894185394950263
AQP1	-0.681066045779342	0.0411681547885629
AQP10	-1.2307992021455	0.00479585657367312
AQP11	-0.280415730554316	0.283887948888397
AQP12A	0.025856557458444	NA
AQP2	0.307684842360286	0.436271860593168
AQP3	-0.369412737272414	0.312600335740916
AQP4	-0.295690143539076	NA
AQP4-AS1	0.39897423884743	0.450418754289075
AQP5	0.138342106337604	0.847960921234281
AQP6	0.405189625790828	0.0467535894419057
AQP7	-0.888365692755269	0.0601113936646088
AQP7P1	-0.746173730054693	0.122801555659231
AQP7P3	-0.468900535019383	0.32525733223532
AQP8	0.335349644213629	0.229920761044627
AQP9	-0.936514182492495	0.191065618836831
AQR	0.2176664036389	0.351359046562886
AR	-0.156409571510947	0.573682314873044
ARAF	-0.552345821859246	0.00834826417771493
ARAP1	-0.285529487459126	0.161280892689474
ARAP2	-0.145391276675376	0.63603775564195
ARAP3	-0.336956154196315	0.208521846105248
ARC	-0.291327091169532	0.637171388303385
ARCN1	-0.0666296687518102	0.745116464719451
AREG	-0.793815906742006	0.162964697961536
AREL1	-0.196759055729165	0.343801742101861
ARF1	-0.516168501478576	0.00751227738040814
ARF3	-0.0602941707758635	0.835725055184018
ARF4	0.703720272882078	0.0137872943212624
ARF5	0.394810951119101	0.0643946770433932
ARF6	0.079257741173496	0.794897499244382
ARFGAP1	0.209803035815964	0.352775130312793
ARFGAP2	0.213125628752907	0.202162752000176
ARFGAP3	0.068080938379687	0.803806573001964
ARFGEF1	0.033699470063512	0.8884524497649
ARFGEF2	0.209149408194957	0.348446776609019
ARFGEF3	0.783911989125653	0.0402728019930744
ARFIP1	0.192696431677014	0.193092180246838
ARFIP2	-0.187624019770555	0.419732721172155
ARFRP1	-0.0150030513951496	0.962775151194869
ARG1	-1.85596812036163	0.000999131404222665
ARG2	-0.182298072085869	0.565101803472252
ARGFX	0.345053369866556	0.348323892063151
ARGFXP2	0.155307083016171	0.640750351551608
ARGLU1	-0.0742828844540142	0.818030241149486
ARHGAP1	0.0663416453523311	0.805935707033153
ARHGAP10	0.0553469675053222	0.854985531957632
ARHGAP11A	-0.0869389219870493	0.768930239983467
ARHGAP11B	-0.212573598520302	0.260303205709981
ARHGAP12	0.00431391231462008	0.989676387880992
ARHGAP15	-0.142376972571931	0.602368437906676
ARHGAP17	-0.104400047854828	0.759143972564693
ARHGAP18	-0.118942319397883	0.606482713364239
ARHGAP19	-0.339896328083508	0.10613024336621
ARHGAP20	-0.182362102568959	0.61340331846588
ARHGAP21	0.264244711012129	0.268263514882518
ARHGAP22	0.356127213793823	0.133263017890136
ARHGAP23	0.166994330236168	0.534824907818713
ARHGAP24	0.0979616934138043	0.790992214574723
ARHGAP25	-0.494235554363829	0.0500178112902622
ARHGAP26	-0.0987936014225017	0.626435416015942
ARHGAP27	-0.141049555978235	0.712493796934793
ARHGAP27P1-BPTFP1-KPNA2P3	0.107839919336736	NA
ARHGAP27P2	0.0129707263944878	0.962775151194869
ARHGAP28	0.550451421660108	0.063744928975725
ARHGAP29	-0.681182891667362	0.00799049989348263
ARHGAP30	-0.653805398156697	0.0148079445214442
ARHGAP31	-0.281843492076685	0.309478925704223
ARHGAP32	0.246475086857473	0.151461849532842
ARHGAP33	-0.0137002980066931	0.969828323068851
ARHGAP35	-0.353534136878739	0.122120248836296
ARHGAP36	-0.136279144338111	NA
ARHGAP39	0.203824599772103	0.505016333369482
ARHGAP4	-0.224353852913998	0.495536996161377
ARHGAP40	-0.379094946117736	0.101026617544103
ARHGAP42	-0.20604283414904	0.60560728146239
ARHGAP44	0.0874148754281965	0.763876196883053
ARHGAP45	-0.29562092887512	0.411092274437478
ARHGAP5	-0.227539331692659	0.231397013039759
ARHGAP5-AS1	-0.103952591569787	0.609917148099301
ARHGAP6	-0.216892419875615	0.25158739495835
ARHGAP8	-0.157103383720345	0.656058419920491
ARHGAP9	-0.0971968914788768	0.903153179906593
ARHGDIA	-0.366351920053891	0.106414790095827
ARHGDIB	-0.397882313975796	0.0822385164386101
ARHGDIG	-0.111404172915523	NA
ARHGEF1	-0.842311804825983	0.0390989881584315
ARHGEF10	0.0159163581063204	0.958258014864372
ARHGEF10L	0.261750778307581	0.26509180116245
ARHGEF11	-0.0434438140872047	0.916770242756541
ARHGEF12	-0.244769912849193	0.36209018616467
ARHGEF15	-0.0914946110761061	0.905331957494689
ARHGEF16	-0.324996607545008	0.174135505880953
ARHGEF17	0.232770709619162	0.426536448563325
ARHGEF18	-0.121698853798499	0.442037248637764
ARHGEF19	-0.0278175580119182	0.953405454243426
ARHGEF2	-0.458525780118475	0.051997548912601
ARHGEF25	0.017201739394098	0.959409757167345
ARHGEF26	-0.0820276154448916	0.764986278658652
ARHGEF26-AS1	0.249520383306741	0.581897044719953
ARHGEF28	-0.579975983830856	0.00941964863283301
ARHGEF3	0.133515854908252	0.576276697275089
ARHGEF33	0.0116149041112346	0.958451157083049
ARHGEF34P	-0.0877106865277852	NA
ARHGEF35	0.0531398337649467	0.905331957494689
ARHGEF37	-0.394910505757599	0.282078241739306
ARHGEF38	0.0096275778374979	NA
ARHGEF39	-0.00317572157160573	0.990146898604275
ARHGEF4	0.0268751080786735	NA
ARHGEF40	-0.0725550041359853	0.777204275983727
ARHGEF5	-0.187680123137175	0.333172938376843
ARHGEF6	-0.113078239477504	0.577151620231146
ARHGEF7	-0.117004476164373	0.653255557443557
ARHGEF9	0.299383164835863	0.139685096495553
ARID1A	-0.361426105768841	0.370754070645056
ARID1B	0.0733434155650183	0.702504014898413
ARID2	-0.264649332230142	0.190874226691514
ARID3A	-0.0649346379185936	0.825184661783443
ARID3B	-0.181731425247573	0.534040434696794
ARID3C	0.109278394565212	NA
ARID4A	-0.0376539358199661	0.908722891242642
ARID4B	-0.0954204825551628	0.67282253979203
ARID5A	-0.333536911146911	0.0745908147943741
ARID5B	-0.127173775002257	0.541937702734728
ARIH1	0.0165659993056799	0.943489847659825
ARIH2	0.314586253466427	0.127326633116255
ARIH2OS	-0.0248752818166897	0.931054750561011
ARL1	0.382452229143166	0.0495820422441818
ARL10	0.230244889034561	0.211337954044331
ARL11	-0.26656999247874	0.248580984558782
ARL13B	0.0846643544877193	0.779187544314011
ARL14	0.131083105062314	NA
ARL14EP	-0.0135403976453858	0.969742121031208
ARL14EPL	-0.207404274488858	NA
ARL15	0.0408206719744708	0.918778299589677
ARL16	0.00742015044878919	0.985107023704153
ARL17A	-0.150484281215835	0.698369950070804
ARL17B	0.0743435107959378	0.848160371439933
ARL2	-0.645653200898321	0.0086038439971427
ARL2BP	0.524260112918615	0.0246888609165534
ARL3	-0.0778814297389658	0.809590117855346
